date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,debtRepayment,0.0,-165249077000.0,-120418223000.0,-63030504000.0,-78278320000.0,-31459452000.0,-45150355000.0,-31382333000.0,-18969491000.0,8810615000.0,-28506488000.0,-33385917000.0,-19259984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,10290000000.0,0.0,0.0,0.0,3393000000.0,0.0,0.0,0.0,0.0,0.0,1024258896.86,848447448.86,323160895.0,0.0,0.0,0.0,0.0,4151291042.02,0.0
,commonStockRepurchased,0.0,0.0,-71302000.0,0.0,0.0,-5333406000.0,0.0,0.0,0.0,-2772634000.0,-1185205000.0,-1314273000.0,-1099989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-8521000000.0,-10623030000.0,-10613626000.0,-11214221000.0,-12243766000.0,-15297474000.0,-9967215000.0,-7834877000.0,-4242167000.0,-3858259000.0,-1940654000.0,-2575673000.0,-8826628000.0,-6941363171.9,0.0,-395475010.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-5189000000.0,-12129071000.0,-9126518000.0,-202679000.0,-2843683000.0,9069520000.0,9902794000.0,-120392000.0,3605673000.0,-32964133000.0,248179000.0,242135000.0,787688000.0,-1716773627.55,2552478455.01,977868360.0,-2089984081.08,2956672553.64,-1743373978.42,-3183741717.2,8224138382.02,206421502.16
,netCashUsedProvidedByFinancingActivities,-21995000000.0,-6498808000.0,83111406000.0,-19323427000.0,-21087020000.0,8636339000.0,-2797003000.0,12794871000.0,8455755000.0,-342634000.0,1701455000.0,-2778549000.0,13862382000.0,-8489329644.8,-12559127232.19,-92012230.0,9153470370.24,4206689627.82,531756541.68,603496590.4,17582382629.04,8719051122.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-725000000.0,-2612946000.0,796595000.0,-4335589000.0,-4720046000.0,723556000.0,2419454000.0,867872000.0,-1535974000.0,1460857000.0,-1741031000.0,-339400000.0,748981000.0,-281702006.78,-162729340.18,345160960.0,-414643409.04,-211443140.22,-66017393.78,473531536.72,682185373.16,-171369977.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-8593000000.0,8612439000.0,5440370000.0,7685542000.0,-16858657000.0,3556771000.0,6668039000.0,25032855000.0,-4156238000.0,1024232000.0,840063000.0,-3581436000.0,8980995000.0,1427936640.17,2465900189.72,7307573160.0,-2583708311.52,-1265806549.08,-1392104400.03,-2395769575.76,2357383907.94,3700381323.73
,cashAtEndOfPeriod,51538000000.0,60130875000.0,51518436000.0,46078066000.0,38392524000.0,55251181000.0,51694410000.0,45026371000.0,20265551000.0,24421789000.0,23397557000.0,22557494000.0,26138930000.0,17158849981.48,15727657130.02,13298167840.0,5966782681.44,8553820692.6,10406643868.51,11770735960.72,14166488876.24,12020760541.87
,cashAtBeginningOfPeriod,60131000000.0,51518436000.0,46078066000.0,38392524000.0,55251181000.0,51694410000.0,45026371000.0,19993516000.0,24421789000.0,23397557000.0,22557494000.0,26138930000.0,17157935000.0,15730913341.31,13261756940.3,5990594680.0,8550490992.96,9819627241.68,11798748268.54,14166505536.48,11809104968.3,8320379218.14
,operatingCashFlow,75074000000.0,72303250000.0,51074691000.0,47430800000.0,52107867000.0,57548305000.0,45863477000.0,41295955000.0,29017945000.0,31936706000.0,36965094000.0,15517228000.0,30728799000.0,28308294984.34,37288838514.29,20503994810.0,19459809164.04,13292870293.5,11340730860.06,11707204483.04,17643210438.5,7725851431.77
,capitalExpenditure,-57628000000.0,-2527000.0,-125764000.0,-186522000.0,-27228056000.0,-30771259000.0,-39995430000.0,-29455829000.0,-40196738000.0,-30576741000.0,-34340926000.0,-11446641000.0,-18683787000.0,-17868650824.26,-17943630599.84,-15740142170.0,-1281362872.44,-17516435983.74,-12688035258.41,-11565700966.16,-30063639858.76,-10046024099.73
,freeCashFlow,17446000000.0,13793977000.0,9110483000.0,22393576000.0,24879811000.0,26777046000.0,5868047000.0,11840126000.0,-11178793000.0,1359965000.0,2624168000.0,4070587000.0,12045012000.0,10439644160.08,19345207914.45,4763852640.0,18178446291.6,-4223565690.24,-1347304398.35,141503516.88,-12420429420.26,-2320172667.96
