date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,159964000.0,0.0,0.0,0.0,0.0,-60000.0,168000.0,-182000.0,-311000.0,-12759000.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,310690.0,900000.0,300000.0,100000.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,509000.0,-533000.0,-5246000.0,-1116000.0,-1406000.0,-10376000.0,-7425000.0,-8185000.0,-3696000.0,-2968000.0,-660000.0,-882000.0,11995000.0,15154000.0,19423000.0,14521000.0,-1809000.0,1052810.0,26849929.0,11342425.0,-122374653.0,-15664226.0,800000.0,300000.0,0.0,0.0,19100000.0,-2300000.0,-13900000.0,3200000.0,-23000000.0,-5100000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,194271000.0,0.0,162512000.0,101663000.0,0.0,0.0,0.0,0.0,93991000.0,0.0,87980000.0,77521000.0,38045000.0,26009000.0,2150000.0,1150000.0,529000.0,598711.0,4183.0,6079282.0,142262630.0,10535120.0,5200000.0,5700000.0,100000.0,100000.0,0.0,13000000.0,100000.0,32400000.0,38600000.0,13500000.0,9300000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11071417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,159964000.0,0.0,194135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,195742000.0,2873000.0,166813000.0,100614000.0,0.0,101769000.0,198564000.0,9136000.0,98017000.0,6988000.0,90699000.0,80983000.0,39359000.0,26009000.0,2150000.0,1150000.0,529000.0,598711.0,-11067234.0,6071145.0,142202547.0,10478381.0,5200000.0,5700000.0,6900000.0,8400000.0,-900000.0,15900000.0,900000.0,32300000.0,38500000.0,13400000.0,9200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,117631000.0,-86027000.0,-4855000.0,107143000.0,-85062000.0,-33083000.0,135848000.0,-52699000.0,34022000.0,-30268000.0,82050000.0,39517000.0,38020000.0,21014000.0,5792000.0,1390000.0,-3345000.0,-3364334.0,-6101019.0,1410889.0,13413611.0,-2816672.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,293856000.0,176225000.0,262252000.0,267107000.0,159964000.0,245026000.0,278109000.0,142261000.0,194960000.0,160938000.0,191206000.0,109156000.0,69639000.0,31619000.0,10605000.0,4813000.0,3423000.0,6768055.0,10132389.0,16233408.0,14822519.0,1408908.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,176225000.0,262252000.0,267107000.0,159964000.0,245026000.0,278109000.0,142261000.0,194960000.0,160938000.0,191206000.0,109156000.0,69639000.0,31619000.0,10605000.0,4813000.0,3423000.0,6768000.0,10132389.0,16233408.0,14822519.0,1408908.0,4225580.0,1700000.0,1700000.0,2800000.0,3000000.0,1600000.0,9500000.0,38000000.0,16000000.0,8800000.0,7200000.0,3400000.0
,operatingCashFlow,-78620000.0,-88367000.0,-166422000.0,7645000.0,-83656000.0,-124476000.0,-55291000.0,-53650000.0,-60299000.0,-34288000.0,-7989000.0,-40584000.0,-13334000.0,-20149000.0,-15781000.0,-14281000.0,-2065000.0,-5015855.0,-21883714.0,-16002681.0,-6414283.0,2369173.0,-3500000.0,-6000000.0,-8000000.0,-8600000.0,-16700000.0,-21500000.0,-15400000.0,-13600000.0,-8300000.0,-6800000.0,-4700000.0
,capitalExpenditure,-917000.0,-2845000.0,-5246000.0,-1116000.0,-1406000.0,-10376000.0,-7425000.0,-8184000.0,-3770000.0,-2908000.0,-2029000.0,-1534000.0,-1896000.0,-18000000.0,-1982000.0,-2126000.0,-2435000.0,-1955982.0,-3658779.0,-4264056.0,-2351910.0,-423921.0,-100000.0,0.0,-100000.0,0.0,-500000.0,-7600000.0,-8200000.0,-2200000.0,-800000.0,-2300000.0,-700000.0
,freeCashFlow,-79537000.0,-91212000.0,-171668000.0,6529000.0,-85062000.0,-134852000.0,-62716000.0,-61834000.0,-64069000.0,-37196000.0,-10018000.0,-42118000.0,-15230000.0,-38149000.0,-17763000.0,-16407000.0,-4500000.0,-6971837.0,-25542493.0,-20266737.0,-8766193.0,1945252.0,-3600000.0,-6000000.0,-8100000.0,-8600000.0,-17200000.0,-29100000.0,-23600000.0,-15800000.0,-9100000.0,-9100000.0,-5400000.0
