date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,134596000.0,146271000.0,189015000.0,70889000.0,99017000.0,81867000.0,44130000.0,51949000.0,61276000.0,48479000.0,49279000.0,37968000.0,31383000.0,24648000.0,30873000.0,27595000.0,5912000.0,34124000.0,30000000.0,22119000.0,16622000.0,13400000.0,10000000.0,7800000.0,6000000.0,5400000.0,3800000.0,4200000.0,4700000.0,4000000.0
,operatingIncomeRatio,0.10589738505937,0.115518935277616,0.135006856946944,0.0548416269989548,0.261002393429141,0.239609796644696,0.142695466597685,0.165592446671512,0.193379598509163,0.160422905739671,0.173162743954291,0.163999429837633,0.153292693649072,0.131010215905346,0.153130006497597,0.17517075895691,0.0782528127068167,0.317864262160702,0.34165840992176,0.320309897907465,0.295812496663167,0.285106382978723,0.251256281407035,0.256578947368421,0.24390243902439,0.253521126760563,0.23030303030303,0.368421052631579,0.46078431372549,0.533333333333333
,totalOtherIncomeExpensesNet,-35349000.0,-31015000.0,-165932000.0,-17559000.0,-13853000.0,-12168000.0,-4338000.0,765000.0,563000.0,17943000.0,129000.0,1181000.0,4695000.0,8698000.0,6555000.0,2721000.0,1579000.0,1123000.0,1432000.0,1988000.0,2096000.0,1400000.0,1400000.0,1300000.0,1300000.0,700000.0,600000.0,500000.0,200000.0,-2800000.0
,incomeBeforeTax,97494000.0,114707000.0,22374000.0,51283000.0,85164000.0,69699000.0,39792000.0,52714000.0,61839000.0,66422000.0,49408000.0,39149000.0,36078000.0,33346000.0,35335000.0,30316000.0,7491000.0,35247000.0,31432000.0,24107000.0,18718000.0,14800000.0,11400000.0,9200000.0,7200000.0,6200000.0,4400000.0,4100000.0,4800000.0,1100000.0
,incomeBeforeTaxRatio,0.076706288886581,0.0905909613586393,0.0159809719722294,0.0396739008504479,0.224486783421022,0.203996277087699,0.128668434327103,0.168030957936478,0.19515635799021,0.219798474494945,0.173616040367978,0.169100655254781,0.176225784707365,0.177242237081291,0.175261515874472,0.192443440062971,0.0991528788881535,0.328324980904298,0.357966904688692,0.349098544638332,0.333113843853998,0.314893617021277,0.28643216080402,0.302631578947368,0.292682926829268,0.291079812206573,0.266666666666667,0.359649122807018,0.470588235294118,0.146666666666667
,incomeTaxExpense,10624000.0,13672000.0,-6419000.0,-17361000.0,22080000.0,24714000.0,13457000.0,12296000.0,20558000.0,21753000.0,18479000.0,12592000.0,11778000.0,10337000.0,10240000.0,10459000.0,-109000.0,12950000.0,11750000.0,8720000.0,6930000.0,5400000.0,4200000.0,3500000.0,2500000.0,2000000.0,1500000.0,1100000.0,800000.0,200000.0
,netIncome,86870000.0,101035000.0,28793000.0,68644000.0,63084000.0,44985000.0,26335000.0,40418000.0,41281000.0,44669000.0,30929000.0,26557000.0,24300000.0,23079000.0,25660000.0,20274000.0,5000000.0,22297000.0,19682000.0,15387000.0,11788000.0,9400000.0,7200000.0,5700000.0,4700000.0,4200000.0,2900000.0,3300000.0,4900000.0,3000000.0
,netIncomeRatio,0.0683475425726434,0.0797933672824686,0.0205658409759721,0.0531048349351275,0.166285334711049,0.131662900827704,0.0851548858565608,0.128836272297237,0.130277811966459,0.147815152467777,0.108682207588674,0.114710621001844,0.118695231675508,0.122670592862686,0.127273538908701,0.128697661427519,0.0661813368630046,0.207696033682955,0.224150694136003,0.222822387951633,0.209784485059885,0.2,0.180904522613065,0.1875,0.191056910569106,0.197183098591549,0.175757575757576,0.289473684210526,0.480392156862745,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.16,4.9,1.41,3.5,3.9,2.84,1.72,2.75,2.9,3.23,2.27,1.8,1.72,1.62,1.78,1.47,0.37,1.62,1.43,1.2,0.946667,0.773333,0.6,0.47820829948122,0.36,0.35351,0.27347,0.32016,0.4669,0.36018
,EPSDiluted,4.02,4.69,1.33,3.29,3.66,2.73,1.68,2.65,2.8,3.15,2.23,1.77,1.67,1.51,1.64,1.35,0.33,1.48,1.28,1.066667,0.866667,0.72,0.573333,0.473284894423425,0.36,0.34684,0.2668,0.30682,0.4669,0.36018
,weightedAverageShsOut,20907000.0,20629000.0,20394000.0,19614000.0,16168000.0,15848000.0,15282000.0,14688000.0,14223000.0,13835000.0,13611000.0,14720000.0,14144245.0,14281696.0,14411699.0,13810516.0,13691139.0,13752732.0,13792760.0,12840556.0,12495103.0,12232288.0,11984301.0,11919492.0,13262343.0,11880852.0,10604454.0,10307346.0,10494753.0,8329169.0
,weightedAverageShsOutDil,20948000.0,21545000.0,21601000.0,20858000.0,17254000.0,16496000.0,15647000.0,15274000.0,14725000.0,14161000.0,13855000.0,14984000.0,14564893.0,15265108.0,15599132.0,15039890.0,14960378.0,15050437.0,15352419.0,14454087.0,13588279.0,13035664.0,12633919.0,12043486.0,13262343.0,12109330.0,10869565.0,10755492.0,10494753.0,8329169.0
