date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,depreciationAndAmortization,8419000.0,8223000.0,35673000.0,54228000.0,45683000.0,35675000.0,29473000.0,25437000.0,21923000.0,17034000.0,12108000.0,7960000.0,5095000.0,3300000.0,2396000.0,0.0
,EBITDA,285856000.0,277320000.0,312192000.0,336982000.0,286409000.0,246036000.0,210288000.0,168713000.0,135975000.0,99194000.0,85636000.0,54532000.0,19578000.0,7645000.0,5438000.0,51793000.0
,EBITDARatio,0.338653423307302,0.35615808528427,0.369239066541613,0.345929820743347,0.327945231203283,0.316160370084811,0.304299947182207,0.281970802309743,0.265962128635892,0.2324454411458,0.221955549795892,0.208215286633932,0.121369545406642,0.0769687695064736,0.0754115183536492,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,277437000.0,269097000.0,276519000.0,282754000.0,240726000.0,210361000.0,180815000.0,143276000.0,114052000.0,82160000.0,73528000.0,46572000.0,14483000.0,4345000.0,3042000.0,51793000.0
,operatingIncomeRatio,0.328679439305482,0.34559740471564,0.327047513840906,0.290261914685249,0.275637091455372,0.270317399126189,0.261650664563602,0.239457828808276,0.223081542159814,0.192528957845625,0.190573446510724,0.177822238852701,0.0897842029892938,0.0437448402231037,0.0421849648458626,1.0
,totalOtherIncomeExpensesNet,915000.0,419000.0,-14930000.0,0.0,-3523000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1686000.0,0.0,0.0,0.0
,incomeBeforeTax,333140000.0,317502000.0,287000000.0,283528000.0,236124000.0,209007000.0,179698000.0,144895000.0,113424000.0,81528000.0,72807000.0,45283000.0,10540000.0,2542000.0,1127000.0,0.0
,incomeBeforeTaxRatio,0.394670748350898,0.407763249653564,0.339443714436766,0.291056466564148,0.270367690165616,0.268577486507325,0.260034295388934,0.242163670853285,0.221853197120039,0.191047965862197,0.188704723644139,0.172900550587624,0.0653404335777917,0.0255924934055534,0.0156286835572936,0.0
,incomeTaxExpense,75944000.0,58327000.0,57989000.0,80209000.0,87610000.0,77596000.0,68232000.0,56184000.0,43977000.0,30982000.0,28442000.0,17979000.0,3855000.0,1016000.0,529000.0,0.0
,netIncome,257196000.0,259175000.0,229011000.0,203319000.0,148514000.0,131411000.0,111466000.0,88711000.0,69447000.0,50546000.0,44365000.0,27304000.0,6685000.0,1526000.0,598000.0,-4286000.0
,netIncomeRatio,0.304699939343392,0.332854722896115,0.270858343159854,0.208717691816526,0.170052121500806,0.168865330249293,0.161298304765901,0.148263096760176,0.135835792957358,0.118446551889788,0.114987364737899,0.104252735756123,0.041442200993125,0.0153635503292189,0.00829277086713539,-0.0827524955109764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.49,5.42,4.81,4.31,3.22,2.86,2.45,1.98,1.57,1.13,0.97,0.604284702549575,0.26,0.06,0.003766,-0.23
,EPSDiluted,5.45,5.37,4.73,4.22,3.15,2.78,2.37,1.92,1.53,1.12,0.96,0.600048348460541,0.17,0.03,0.001926,-0.23
,weightedAverageShsOut,46369000.0,47814000.0,47608000.0,47140000.0,46083000.0,45975000.0,45538000.0,44731000.0,44332000.0,44631000.0,45722000.0,45184000.0,22185000.0,18923000.0,18853000.0,18470000.0
,weightedAverageShsOutDil,46655000.0,48266000.0,48414000.0,48235000.0,47121000.0,47281000.0,47006000.0,46131000.0,45251000.0,45105000.0,46396000.0,45503000.0,33430000.0,35143000.0,36858000.0,18470000.0
