date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,otherInvestingActivites,0.0,1452000.0,21774000.0,10765000.0,0.0,37620000.0,10297000.0,6045000.0,44433000.0,78000.0,0.0,0.0,0.0,0.0,0.0,-4935000.0,8488000.0,176000.0,-3946000.0,-82000.0,-3000.0,0.0,100000.0,-100000.0,-100000.0,0.0,-3600000.0,100000.0,0.0,-200000.0
,netCashUsedForInvestingActivites,-18363000.0,-16548000.0,-322308000.0,-7044000.0,-32916000.0,31034000.0,8637000.0,-51330000.0,41170000.0,-806000.0,-9780000.0,9430000.0,-51120000.0,19650000.0,-26640000.0,-55051000.0,49176000.0,-18801000.0,-55479000.0,-28168000.0,-12222000.0,-15800000.0,-100000.0,10300000.0,-33500000.0,-5300000.0,-4600000.0,-600000.0,-2000000.0,-2700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-41056000.0,3817000.0,2323000.0,-1631000.0,0.0,-253000.0,971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911000.0,0.0,0.0,0.0,0.0,0.0,10274000.0,2831000.0,5982000.0,3482000.0,2736000.0,3756000.0,2100000.0,2300000.0,1700000.0,1000000.0,800000.0,200000.0,100000.0,0.0,0.0
,commonStockRepurchased,0.0,-16000.0,-8978000.0,10353000.0,0.0,1233000.0,1891000.0,1320000.0,1570000.0,0.0,3620000.0,710000.0,2400000.0,3900000.0,4660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-4971000.0,-9827000.0,-6949000.0,-6577000.0,-6351000.0,-6215000.0,-6067000.0,-4470000.0,-7330000.0,-5777000.0,-5680000.0,-5610000.0,-5550000.0,-5480000.0,-5410000.0,-4577000.0,-4305000.0,-4240000.0,-4156000.0,-4091000.0,-4048000.0,-3600000.0,-3100000.0,-2300000.0,-1900000.0,-1400000.0,-1000000.0,-800000.0,-700000.0,-600000.0
,otherFinancingActivites,0.0,153021000.0,491652000.0,144639000.0,0.0,116603000.0,72776000.0,52984000.0,104378000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-38072000.0,-8183000.0,322105000.0,2145000.0,-6707000.0,-4982000.0,-4176000.0,-3150000.0,-5760000.0,-3864000.0,-1830000.0,-4900000.0,-3070000.0,-1100000.0,460000.0,5697000.0,-1474000.0,1742000.0,-674000.0,-1355000.0,-292000.0,-1400000.0,-800000.0,-600000.0,-900000.0,-2000000.0,600000.0,-700000.0,-4100000.0,2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-1529000.0,-3599000.0,3390000.0,-4250000.0,-3047000.0,-4922000.0,-80000.0,970000.0,-227000.0,-240000.0,760000.0,-750000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6572000.0,-8991000.0,30635000.0,38241000.0,-19325000.0,44485000.0,19217000.0,-51140000.0,49550000.0,7341000.0,7670000.0,8050000.0,-47090000.0,52450000.0,-13710000.0,-20844000.0,52464000.0,-25569000.0,-32814000.0,-13609000.0,23165000.0,-18400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,149358000.0,155469000.0,164921000.0,134286000.0,96045000.0,115370000.0,70917000.0,51660000.0,102850000.0,53262000.0,45870000.0,38250000.0,30210000.0,77250000.0,24990000.0,38747000.0,59591000.0,7127000.0,32696000.0,65510000.0,79119000.0,56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,155930000.0,164460000.0,134286000.0,96045000.0,115370000.0,70885000.0,51700000.0,102800000.0,53300000.0,45921000.0,38200000.0,30200000.0,77300000.0,24800000.0,38700000.0,59591000.0,7127000.0,32696000.0,65510000.0,79119000.0,55954000.0,74400000.0,39700000.0,24700000.0,28900000.0,3100000.0,3900000.0,1200000.0,200000.0,500000.0
,operatingCashFlow,49734000.0,17269000.0,34437000.0,39750000.0,24548000.0,21480000.0,19678000.0,3420000.0,13170000.0,12238000.0,19520000.0,2760000.0,7840000.0,33810000.0,12460000.0,28510000.0,4762000.0,-8510000.0,23339000.0,15914000.0,35679000.0,-1200000.0,35600000.0,5300000.0,30100000.0,33000000.0,3200000.0,4000000.0,6400000.0,-400000.0
,capitalExpenditure,-18660000.0,-18000000.0,-4967000.0,-6093000.0,-3452000.0,-6586000.0,-1660000.0,-3908000.0,-3267000.0,-1413000.0,-4579000.0,-2507000.0,-3870000.0,-2400000.0,-4680000.0,-6678000.0,-2701000.0,-1323000.0,-1682000.0,-20126000.0,-24397000.0,-2400000.0,-1700000.0,-4100000.0,-5100000.0,-5300000.0,-1000000.0,-700000.0,-1200000.0,-3200000.0
,freeCashFlow,31074000.0,-731000.0,29470000.0,33657000.0,21096000.0,14894000.0,18018000.0,-490000.0,9900000.0,10825000.0,14940000.0,250000.0,3970000.0,31410000.0,7780000.0,21832000.0,2061000.0,-9833000.0,21657000.0,-4212000.0,11282000.0,-3600000.0,33900000.0,1200000.0,25000000.0,27700000.0,2200000.0,3300000.0,5200000.0,-3600000.0
