date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5006000000.0,5362000000.0,3874000000.0,4090000000.0,4629000000.0,4448000000.0,4713000000.0,5307000000.0,9883000000.0,11320000000.0,14631000000.0,3523000000.0,2790000000.0,16394000000.0,2492000000.0,2349000000.0,1926000000.0,1458000000.0,1437000000.0,1176000000.0,1071000000.0,932000000.0,872900000.0,805600000.0,734600000.0,581900000.0,472200000.0,391900000.0,325100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.106181715938303,0.00541269139234641,0.0293611055477669,-0.00140273723319559,0.0556809503606279,0.162534051510649,0.134452816648726,0.142207712960703,-0.0165792300387627,0.232028046208975,-0.142160743302362,-9.79475864553314,0.0812527256868731,0.191591427107444,0.139690555989165,0.152571259452785,0.171063798383823,0.120654396728016,0.36781453362256,0.414424699692247,0.409239485726738,0.335192482570476,0.326250328236201,0.29489099666688,0.266206603728877,0.250711415688769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,919000000.0,1638000000.0,2412000000.0,3121000000.0,4088000000.0,7719000000.0,11239000000.0,3582000000.0,7266000000.0,8023000000.0,11499000000.0,-29139000000.0,5735000000.0,12460000000.0,15013000000.0,12984000000.0,11461000000.0,10300000000.0,-30724000000.0,-20571000000.0,-18000000000.0,-13479000000.0,-12843294000.0,-11688925000.0,-10335758000.0,-8559455000.0,3363400000.0,3021700000.0,2628500000.0,2244500000.0,2042400000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,5287000000.0,257000000.0,1466000000.0,-74000000.0,3281000000.0,10501000000.0,9368000000.0,9322000000.0,-1065000000.0,17936000000.0,-13648000000.0,-108761000000.0,8943000000.0,21687000000.0,15213000000.0,14950000000.0,13908000000.0,8142000000.0,8139000000.0,8349000000.0,7512000000.0,5529000000.0,4698898000.0,4013222000.0,3465883000.0,2951979000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.106181715938303,0.00541269139234641,0.0293611055477669,-0.00140273723319559,0.0556809503606279,0.162534051510649,0.134452816648726,0.142207712960703,-0.0165792300387627,0.232028046208975,-0.142160743302362,-9.79475864553314,0.0812527256868731,0.191591427107444,0.139690555989165,0.152571259452785,0.171063798383823,0.120654396728016,0.36781453362256,0.414424699692247,0.409239485726738,0.335192482570476,0.326250328236201,0.29489099666688,0.266206603728877,0.250711415688769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,1166000000.0,154000000.0,7526000000.0,185000000.0,1059000000.0,2927000000.0,360000000.0,1570000000.0,-18036000000.0,5859000000.0,-1878000000.0,-8374000000.0,1455000000.0,6537000000.0,4258000000.0,4620000000.0,4264000000.0,2328000000.0,2339000000.0,2458000000.0,2219000000.0,1594000000.0,1366563000.0,1115965000.0,955500000.0,776464000.0,683000000.0,512000000.0,469600000.0,369200000.0,338200000.0,223300000.0,153100000.0,108400000.0,-11300000.0
,netIncome,3348000000.0,-6000000.0,-6084000000.0,-849000000.0,2196000000.0,7529000000.0,9085000000.0,3438000000.0,17798000000.0,7786000000.0,-10949000000.0,-99289000000.0,6200000000.0,14048000000.0,10477000000.0,9731000000.0,9274000000.0,5519000000.0,5363000000.0,5636000000.0,5055000000.0,3766000000.0,3332335000.0,2897257000.0,2510383000.0,2175515000.0,1938800000.0,1656900000.0,1553000000.0,1442300000.0,1367500000.0,1217000000.0,944500000.0,656600000.0,373700000.0
,netIncomeRatio,0.0672397172236504,-0.000126366336008087,-0.121850590827158,-0.0160935663646359,0.0372677131947391,0.116533556215948,0.130391101542878,0.0524469123749085,0.277067733549201,0.100723147177915,-0.114047331361193,-8.94173270893372,0.0563308620439017,0.124105517960316,0.0962031128047381,0.0993090920224111,0.11406713159416,0.0817847722355591,0.242362617498192,0.279757768291472,0.275386794508608,0.22831160957866,0.231368160692779,0.212890043045238,0.192816818250561,0.184766370459327,0.103811823667682,0.0969843481111202,0.0983378185847713,0.0969841643411895,0.100800507135275,0.0921188082838803,0.0847457627118644,0.0752955746935312,0.0662670898870427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.79,-0.00667849846522039,-6.54,-0.78,1.69,5.27,6.16,2.03769916765347,9.89115309530596,57.0044433008738,-90.48,-756.8,48.0,107.8,80.6,74.6,71.0,42.2,41.0,48.6,43.6,38.293333,33.777778,29.1588794941728,25.125926,21.7182747584703,19.6,16.6,15.4,14.6,14.0,12.4,9.8,6.6,4.2
,EPSDiluted,3.74,-0.00659238338306177,-6.54,-0.78,1.65,5.2,6.13,2.03766341548657,9.89075326253551,56.9779804181917,-90.48,-756.8,47.8,107.2,79.8,73.8,70.6,42.0,40.4,48.2,43.066667,38.08,33.635556,29.1496474035577,25.125926,21.5127907714709,19.4,16.6,15.2,14.6,14.0,12.4,9.8,6.6,4.2
,weightedAverageShsOut,876750264.0,898405537.0,930561286.0,1091085131.0,1299825350.0,1427959799.0,1474171690.0,1687197038.0,1799385757.0,136585844.0,135324896.0,131700000.0,129250000.0,130400000.0,129850000.0,130300000.0,130500000.0,130600000.0,131050000.0,115900000.0,116100000.0,98437500.0,98708906.0,99361054.0,99989015.0,100169789.0,98867347.0,99542169.0,100370130.0,98123288.0,96900000.0,97427419.0,95653061.0,97787879.0,87571429.0
,weightedAverageShsOutDil,889511946.0,910141242.0,930561286.0,1091085131.0,1334464883.0,1447553652.0,1481206797.0,1687226641.0,1799458497.0,136649280.0,135324896.0,131700000.0,129900000.0,131150000.0,131350000.0,131850000.0,131400000.0,131700000.0,132500000.0,117150000.0,117525000.0,98906250.0,99138375.0,99392523.0,99989015.0,101126582.0,99886598.0,99542169.0,101690789.0,98123288.0,96900000.0,97427419.0,95653061.0,97787879.0,87571429.0
