date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-178000.0,-3826000.0,-2186000.0,1767000.0,-10952000.0,-23132000.0,5742000.0,-2292000.0,-11928000.0,24698000.0,-12602000.0,-19236000.0,17992000.0,5692000.0,3183000.0,1950000.0,591000.0,630000.0,633000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,753720000.0,259552000.0,239585000.0,-840400000.0,583758000.0,272109000.0,-42555000.0,-89302000.0,275607000.0,-42052000.0,50373000.0,20903000.0,104937000.0,42625000.0,27456000.0,-77089000.0,40433000.0,6659000.0,22369000.0
,cashAtEndOfPeriod,1697263000.0,943543000.0,682942000.0,443357000.0,1283757000.0,699999000.0,427890000.0,470445000.0,559747000.0,284140000.0,326192000.0,275819000.0,254916000.0,149979000.0,107354000.0,79898000.0,156987000.0,116554000.0,109895000.0
,cashAtBeginningOfPeriod,943543000.0,683991000.0,443357000.0,1283757000.0,699999000.0,427890000.0,470445000.0,559747000.0,284140000.0,326192000.0,275819000.0,254916000.0,149979000.0,107354000.0,79898000.0,156987000.0,116554000.0,109895000.0,87526000.0
,operatingCashFlow,954536000.0,876278000.0,709885000.0,439253000.0,525722000.0,523031000.0,417127000.0,318502000.0,266490000.0,223221000.0,180191000.0,176170000.0,165976000.0,110864000.0,60798000.0,57264000.0,37519000.0,40019000.0,28498000.0
,capitalExpenditure,-72709000.0,-63837000.0,-105318000.0,-79592000.0,-70009000.0,-77046000.0,-42460000.0,-23299000.0,-26021000.0,-36662000.0,-19314000.0,-12150000.0,-6895000.0,-5260000.0,-19278000.0,-17909000.0,-6112000.0,-3615000.0,-2248000.0
,freeCashFlow,881827000.0,812441000.0,604567000.0,359661000.0,455713000.0,445985000.0,374667000.0,295203000.0,240469000.0,186559000.0,160877000.0,164020000.0,159081000.0,105604000.0,41520000.0,39355000.0,31407000.0,36404000.0,26250000.0
