date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-12-30_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,operatingExpenses,4492392000.0,7432909000.0,7214338000.0,5118059000.0,3570473000.0,4139970000.0,6436444000.0,5653634000.0,4623242000.0,5303878000.0,476469000.0,3423686000.0,2369200000.0,1150755000.0,1326533000.0,1182933000.0,965960000.0,865977000.0,792965000.0,558869000.0,567695000.0,567584000.0,595500000.0,435900000.0,392500000.0,355800000.0,305200000.0,321900000.0
,costAndExpenses,9415330000.0,13028708000.0,12369397000.0,9721068000.0,8174243000.0,8782052000.0,11995698000.0,10468459000.0,8890942000.0,6981769000.0,8012806000.0,4833930000.0,3510286000.0,2426475000.0,2242583000.0,1900731000.0,1537243000.0,1323146000.0,1123080000.0,913705000.0,961124000.0,793032000.0,783300000.0,655500000.0,590800000.0,521800000.0,453300000.0,466200000.0
,interestExpense,205266000.0,185129000.0,245052000.0,274372000.0,281681000.0,237393000.0,201458000.0,235460000.0,213552000.0,210363000.0,210363000.0,129586000.0,100901000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516381000.0,0.0,0.0,1326875000.0,1065545000.0,817089000.0,654258000.0,504403000.0,441843000.0,398036000.0,392399000.0,370026000.0,459900000.0,315100000.0,278200000.0,251300000.0,216000000.0,242200000.0
,EBITDA,3868491000.0,7694108000.0,8259557000.0,4903449000.0,2791633000.0,3189901000.0,8595526000.0,7529047000.0,5348326000.0,5660727000.0,4629690000.0,3207892000.0,2825861000.0,5286919000.0,2861458000.0,2820773000.0,2724005000.0,1483598000.0,1139157000.0,579367000.0,1086162000.0,1066889000.0,478000000.0,428800000.0,470900000.0,460100000.0,411400000.0,396200000.0
,EBITDARatio,0.391815756529771,0.454151338880623,0.480854222213839,0.437574391097323,0.374063011104647,0.368502331167266,0.516581864079913,0.522872454016297,0.483789428741745,0.559022586648483,0.457202984560219,0.525892900469123,0.590324880576583,0.827824829144014,0.708545458507326,0.722457269526933,0.755201705577226,0.644386735066613,0.625774969594494,0.529084888533345,0.656336051947958,0.716083348155407,0.596456201647118,0.55746229849194,0.601021059349075,0.62975636463181,0.634191459842762,0.63882618510158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,457910000.0,3913019000.0,4807445000.0,1484910000.0,-711241000.0,-125659000.0,4643535000.0,3930936000.0,2164128000.0,3144346000.0,2113309000.0,1265966000.0,1276673000.0,3960044000.0,1795913000.0,2003684000.0,2069747000.0,979195000.0,697314000.0,181331000.0,693763000.0,696863000.0,18100000.0,113700000.0,192700000.0,208800000.0,195400000.0,154000000.0
,operatingIncomeRatio,0.0463788989227447,0.230969310271615,0.279879444661597,0.132510522508611,-0.0953022657638307,-0.0145163233693295,0.27907145719998,0.272993136169957,0.195758869007614,0.310518495987849,0.208698893899585,0.207538948205019,0.266698127140842,0.620062979535487,0.444698471906373,0.513184177399175,0.573815563669431,0.425304070943444,0.383056634992205,0.16559364258344,0.419220768547943,0.46772624916521,0.0225854754180185,0.147815912636505,0.24594767070836,0.285792499315631,0.301217820255896,0.248306997742664
,totalOtherIncomeExpensesNet,-991698000.0,-182623000.0,-321395000.0,-549356000.0,-564583000.0,-6558504000.0,553238000.0,-258590000.0,-669836000.0,-1024184000.0,410549000.0,-728404000.0,-303761000.0,385918000.0,-113489000.0,183447000.0,-106813000.0,-102701000.0,-149579000.0,-2005000.0,62265000.0,-2300000.0,611300000.0,-4800000.0,-1600000.0,-5000000.0,700000.0,8400000.0
,incomeBeforeTax,-739054000.0,3545267000.0,4240998000.0,661182000.0,-1557505000.0,-6921556000.0,4995315000.0,3436886000.0,1280740000.0,1909799000.0,2156147000.0,407976000.0,872011000.0,3746539000.0,1630868000.0,1912641000.0,1965137000.0,926012000.0,653876000.0,119672000.0,631445000.0,633557000.0,567700000.0,60300000.0,163500000.0,191000000.0,184000000.0,153900000.0
,incomeBeforeTaxRatio,-0.0748542525047502,0.209262432336444,0.246902078973539,0.0590026144973692,-0.208696848801595,-0.799588928090488,0.300213056695582,0.238682666875935,0.115850917271442,0.18860135402373,0.212929341608307,0.0668824517663908,0.18216387481071,0.586632404914164,0.403830534931816,0.489866215553418,0.544813542593686,0.402204538771624,0.359194767726108,0.109285904755643,0.381563816743983,0.425236006564221,0.70838532568006,0.078393135725429,0.208679004467135,0.261428962496578,0.283644211499923,0.248145759432441
,incomeTaxExpense,-134482000.0,810357000.0,821958000.0,-1921397000.0,-460819000.0,-2397041000.0,2079828000.0,1239777000.0,710461000.0,818676000.0,818676000.0,247322000.0,325384000.0,1309620000.0,540950000.0,612756000.0,705561000.0,301157000.0,216600000.0,32499000.0,232829000.0,236626000.0,-1400000.0,4100000.0,41500000.0,51000000.0,41900000.0,5900000.0
,netIncome,-604572000.0,2734910000.0,3419040000.0,2582579000.0,-1096686000.0,-4524515000.0,2915487000.0,2197109000.0,570279000.0,1091123000.0,1091123000.0,160654000.0,546627000.0,2436919000.0,1089918000.0,1299885000.0,1259576000.0,624855000.0,430145000.0,87173000.0,398616000.0,396931000.0,569100000.0,56200000.0,122000000.0,140000000.0,142100000.0,148000000.0
,netIncomeRatio,-0.0612333945087935,0.161430413794296,0.199049394527818,0.230464400340604,-0.146949712729542,-0.522679018847689,0.175217631726174,0.152583424511933,0.0515852907308592,0.107753368394493,0.107753368394493,0.0263371703386418,0.11419086731263,0.381572340112039,0.269882154148475,0.332926955766741,0.349204184098098,0.271399849110101,0.236292253215513,0.0796074284315767,0.240872035371599,0.266415418536206,0.710132268530072,0.0730629225169007,0.155711550733886,0.191623323295921,0.219053491598582,0.238632699129313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.04,4.73,5.93,4.49,-1.98,-8.29,5.36,4.065,1.065,2.075,4.15000001293163,0.32,1.1,4.94,2.225,2.665,2.62,1.3125,0.915,0.165,0.8375,0.825,1.01,0.0910298357575561,0.195,0.218951161379517,0.222146488490905,0.2325
,EPSDiluted,-1.04,4.71,5.89,4.46,-1.98,-8.29,5.32,4.02,1.055,2.05,4.10000001503039,0.315,1.085,4.86,2.185,2.62,2.565,1.2875,0.9,0.1625,0.825,0.81,0.9975,0.0906135926838392,0.1925,0.213536701620591,0.221429539445413,0.2325
,weightedAverageShsOut,578949000.0,577700000.0,576600000.0,574600000.0,553400000.0,545700000.0,543400000.0,540340000.0,535200000.0,525400000.0,262921204.0,501800000.0,498000000.0,493324000.0,486938000.0,483564000.0,477594000.0,467504000.0,458388000.0,461340000.0,463060000.0,467736000.0,563476000.0,617380000.0,629504000.0,639412000.0,639668000.0,639380000.0
,weightedAverageShsOutDil,578949000.0,580800000.0,580400000.0,578700000.0,553400000.0,545700000.0,548500000.0,546228000.0,541600000.0,532600000.0,266127560.0,509000000.0,503800000.0,501084000.0,495274000.0,492200000.0,487950000.0,476752000.0,466076000.0,468980000.0,469952000.0,476408000.0,569408000.0,620216000.0,632640000.0,655625000.0,641739130.0,639380000.0
