date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-02-11_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-67000000.0,-19000000.0,0.0,-250000000.0,-225205000.0,-150025000.0,-90000.0,-149000.0,-3945000.0,-239589000.0,-839152000.0,-137800000.0,-538624000.0,-254355000.0,-53540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,1432000.0,47045000.0,54752000.0,0.0,56651000.0,399207000.0,56825000.0,28477000.0,153000.0,0.0,0.0,0.0,0.0,0.0,2896000.0,131000.0,0.0,0.0,198902000.0,171711000.0,21000.0,1700000.0,256400000.0,0.0,191800000.0,65900000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-561000.0,-664000.0,-814000.0,-1042000.0,-429000.0,0.0,-185000.0,0.0,-741000.0,-78706000.0,-896000.0,-4312000.0,-5573000.0,0.0,-9720000.0,-4028000.0,0.0,0.0,0.0,0.0,-20400000.0,0.0,0.0,0.0
,dividendsPaid,-120350000.0,-115127000.0,-109202000.0,-101270000.0,-95765000.0,-90058000.0,-65019000.0,-57684000.0,-54246000.0,-51909000.0,-48997000.0,-48186000.0,-48186000.0,-49833000.0,-47286000.0,-44091000.0,-35634000.0,0.0,0.0,-38081000.0,-29956000.0,-26312000.0,-24400000.0,-19100000.0,-16900000.0,-16300000.0,-14500000.0,-12900000.0
,otherFinancingActivites,246031000.0,148885000.0,-11647000.0,252363000.0,312165000.0,219952000.0,627431000.0,110423000.0,105057000.0,245803000.0,911980000.0,251268000.0,652833000.0,307450000.0,167100000.0,-56505000.0,-94206000.0,-84619000.0,87277000.0,474246000.0,-115972000.0,190599000.0,157300000.0,119100000.0,-3100000.0,-35100000.0,76100000.0,10200000.0
,netCashUsedProvidedByFinancingActivities,58681000.0,16190000.0,-73804000.0,-44155000.0,-9366000.0,35856000.0,960715000.0,108373000.0,74914000.0,-45542000.0,23646000.0,65282000.0,65282000.0,-75444000.0,65378000.0,-102012000.0,-135282000.0,-84619000.0,77557000.0,631039000.0,25783000.0,164308000.0,134600000.0,356400000.0,-40400000.0,140400000.0,127500000.0,-2700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5026000.0,-3241000.0,3282000.0,3394000.0,-6901000.0,-8382000.0,3805000.0,6735000.0,3894000.0,-306000.0,1890000.0,-6948000.0,-6948000.0,-1481000.0,10843000.0,-761000.0,-57321000.0,-86771000.0,-11371000.0,10780000.0,-38073000.0,61924000.0,-1200000.0,16600000.0,-22500000.0,32200000.0,2000000.0,-500000.0
,cashAtEndOfPeriod,17096000.0,12070000.0,15311000.0,8473000.0,5079000.0,11980000.0,20362000.0,16557000.0,9822000.0,5928000.0,6234000.0,4344000.0,4344000.0,11292000.0,12773000.0,1930000.0,691000.0,17058000.0,15183000.0,45569000.0,53528000.0,91601000.0,29700000.0,30900000.0,14300000.0,36800000.0,4600000.0,2600000.0
,cashAtBeginningOfPeriod,12070000.0,15311000.0,12029000.0,5079000.0,11980000.0,20362000.0,16557000.0,9822000.0,5928000.0,6234000.0,4344000.0,11292000.0,11292000.0,12773000.0,1930000.0,2691000.0,58012000.0,103829000.0,26554000.0,34789000.0,91601000.0,29677000.0,30900000.0,14300000.0,36800000.0,4600000.0,2600000.0,3100000.0
,operatingCashFlow,352149000.0,296720000.0,381985000.0,323608000.0,289012000.0,339818000.0,250039000.0,193716000.0,251193000.0,233757000.0,218920000.0,116804000.0,116804000.0,198326000.0,201964000.0,169901000.0,150510000.0,-9765000.0,-93860000.0,34043000.0,127001000.0,76725000.0,71700000.0,69900000.0,62700000.0,60900000.0,35400000.0,26300000.0
,capitalExpenditure,-405762000.0,-316016000.0,-283966000.0,-276438000.0,-287901000.0,-283705000.0,-270384000.0,-230454000.0,-219234000.0,-188730000.0,-228373000.0,-189360000.0,-189360000.0,-124563000.0,-117084000.0,-101046000.0,-80877000.0,-17723000.0,-70737000.0,-115939000.0,-40868000.0,-32097000.0,-32600000.0,-22600000.0,-39100000.0,-59700000.0,-40200000.0,-22700000.0
,freeCashFlow,-53613000.0,-19296000.0,98019000.0,47170000.0,1111000.0,56113000.0,-20345000.0,-36738000.0,31959000.0,45027000.0,-9453000.0,-72556000.0,-72556000.0,73763000.0,84880000.0,68855000.0,69633000.0,-27488000.0,-164597000.0,-81896000.0,86133000.0,44628000.0,39100000.0,47300000.0,23600000.0,1200000.0,-4800000.0,3600000.0
