date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,178423.0,-705944000.0,400132000.0,-252342000.0,-126506000.0,373520000.0,401331000.0,-65007000.0,67132000.0,-111720000.0,111582000.0,1331000.0,-121837000.0,118002000.0,-56599000.0,-54099000.0,75326000.0,18093000.0,13091000.0
,cashAtEndOfPeriod,273145.0,94722000.0,800666000.0,400534000.0,652876000.0,779382000.0,405862000.0,4531000.0,69538000.0,2406000.0,114126000.0,2544000.0,1213000.0,123050000.0,5048000.0,61647000.0,115746000.0,40420000.0,20261000.0
,cashAtBeginningOfPeriod,94722.0,800666000.0,400534000.0,652876000.0,779382000.0,405862000.0,4531000.0,69538000.0,2406000.0,114126000.0,2544000.0,1213000.0,123050000.0,5048000.0,61647000.0,115746000.0,40420000.0,22327000.0,7170000.0
,operatingCashFlow,904167.0,1343966000.0,1550994000.0,1096564000.0,599225000.0,691500000.0,1619365000.0,1324348000.0,1192764000.0,1292275000.0,1130432000.0,675177000.0,1367488000.0,994680000.0,878419000.0,704734000.0,360658000.0,206313000.0,104455000.0
,capitalExpenditure,0.0,-1323490000.0,-1670042000.0,-1278478000.0,-721786000.0,-1049636000.0,-2198861000.0,-1624201000.0,-1727694000.0,-1658801000.0,-1011633000.0,-567157000.0,-1646532000.0,-1021456000.0,-1030791000.0,-631549000.0,-324000.0,0.0,-69054000.0
,freeCashFlow,904167.0,20476000.0,-119048000.0,-181914000.0,-122561000.0,-358136000.0,-579496000.0,-299853000.0,-534930000.0,-366526000.0,118799000.0,108020000.0,-279044000.0,-26776000.0,-152372000.0,73185000.0,360334000.0,206313000.0,35401000.0
