date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1992-01-03_FY,1990-12-28_FY,1989-12-31_FY,1988-12-31_FY
,salesMaturitiesOfInvestments,0.0,4944000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,-8008000.0,19875000.0,4866000.0,3881000.0,591000.0,-166000.0,-5161000.0,-733800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-6179000000.0,369540000.0,-1268229000.0,-1407775000.0,-41148000.0,-158754000.0,38140000.0,-7560000.0,-21832000.0,-1017000000.0,-287900000.0,-523300000.0,-18638300000.0,-1923800000.0,-2248500000.0,-2312200000.0,-2131800000.0,-474400000.0,-490500000.0,-748500000.0,-719600000.0,-184400000.0,-763200000.0,-221000000.0,-383700000.0,-209200000.0,-331400000.0,-225800000.0,-99300000.0,-117100000.0,-170700000.0,-191100000.0,-104500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3339000000.0,-736000000.0,-70358000.0,-1149361000.0,-142024000.0,-768377000.0,-13750000.0,-5369000.0,-7352000.0,-43700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,2718000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-9131000.0,0.0,0.0,0.0,-148000.0,0.0,0.0,0.0,0.0,0.0,-1200000.0,126200000.0,66300000.0,106700000.0,36600000.0,16200000.0,-174700000.0,-130500000.0,-232500000.0,-123600000.0,2500000.0,-41000000.0,-13000000.0,0.0,0.0,0.0,0.0,126100000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-575000.0,-6097000.0,-4135000.0,0.0,0.0,0.0,0.0,-299200000.0,-282700000.0,-208200000.0,-141300000.0,-66200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-9179000.0,-38132000.0,-62891000.0,-5032000.0,-69910000.0,-225000.0,-369000.0,106000.0,1759800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,10641000000.0,-712179000.0,1043891000.0,1351101000.0,-73671000.0,92713000.0,-14228000.0,-11466000.0,-11381000.0,811500000.0,187400000.0,570700000.0,18044300000.0,236500000.0,764800000.0,1956100000.0,1356500000.0,-248000000.0,-173300000.0,79400000.0,237600000.0,-231100000.0,507900000.0,-23300000.0,107200000.0,6900000.0,130800000.0,44400000.0,-400000.0,700000.0,51800000.0,-57900000.0,-290500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,129000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3390000000.0,-30113000.0,98942000.0,73567000.0,-17249000.0,-9326000.0,57791000.0,4510000.0,-4847000.0,-79900000.0,70300000.0,267600000.0,-59500000.0,-89600000.0,75200000.0,235400000.0,91100000.0,13500000.0,59400000.0,55500000.0,65600000.0,74600000.0,42600000.0,10800000.0,9200000.0,11400000.0,26700000.0,16800000.0,9100000.0,-5700000.0,-15800000.0,-12500000.0,-198000000.0
,cashAtEndOfPeriod,3434000000.0,216578000.0,246691000.0,134596000.0,61029000.0,78278000.0,87604000.0,29813000.0,25303000.0,907100000.0,988300000.0,918600000.0,650500000.0,710400000.0,799200000.0,724400000.0,489100000.0,409500000.0,416400000.0,354500000.0,299600000.0,233600000.0,158600000.0,116800000.0,105200000.0,96400000.0,84700000.0,60800000.0,44100000.0,34300000.0,40200000.0,45500000.0,-198000000.0
,cashAtBeginningOfPeriod,44000000.0,246691000.0,147749000.0,61029000.0,78278000.0,87604000.0,29813000.0,25303000.0,30150000.0,987000000.0,918000000.0,651000000.0,710000000.0,800000000.0,724000000.0,489000000.0,398000000.0,396000000.0,357000000.0,299000000.0,234000000.0,159000000.0,116000000.0,106000000.0,96000000.0,85000000.0,58000000.0,44000000.0,35000000.0,40000000.0,56000000.0,58000000.0,0.0
,operatingCashFlow,0.0,312526000.0,323280000.0,130241000.0,97570000.0,56715000.0,33879000.0,23536000.0,28366000.0,125600000.0,170800000.0,220200000.0,534500000.0,1597700000.0,1558900000.0,591500000.0,866400000.0,735900000.0,723200000.0,724600000.0,547600000.0,490100000.0,297900000.0,255100000.0,285700000.0,213700000.0,227300000.0,198200000.0,108800000.0,110800000.0,103200000.0,236400000.0,197000000.0
,capitalExpenditure,-8000000.0,-170766000.0,-147415000.0,-83522000.0,-47380000.0,-36762000.0,-10564000.0,-7413000.0,-9181000.0,-283200000.0,-167800000.0,-464500000.0,-1307000000.0,-1376700000.0,-2511300000.0,-1149500000.0,-644400000.0,-383600000.0,-349100000.0,-506100000.0,-421400000.0,-340500000.0,-140400000.0,-229500000.0,-314500000.0,-186200000.0,-219100000.0,-219000000.0,-92800000.0,-118300000.0,-174200000.0,-253600000.0,-154000000.0
,freeCashFlow,-8000000.0,141760000.0,175865000.0,46719000.0,50190000.0,19953000.0,23315000.0,16123000.0,19185000.0,-169600000.0,3000000.0,-244300000.0,-772500000.0,221000000.0,-952400000.0,-558000000.0,222000000.0,352300000.0,374100000.0,218500000.0,126200000.0,149600000.0,157500000.0,25600000.0,-28800000.0,27500000.0,8200000.0,-20800000.0,16000000.0,-7500000.0,-71000000.0,-17200000.0,43000000.0
