date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,329000.0,0.0,0.0,-1194000.0,-340000.0,-314000.0,-290000.0,-269000.0,-248000.0,-105803000.0,-213000.0,-196000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130086000.0,681000.0,3172000.0,15524000.0,2133000.0,5718000.0,2969000.0,1763000.0,5964000.0,31274000.0,55400000.0,3600000.0,2100000.0,300000.0,14600000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-11457000.0,-2869000.0,-13349000.0,-8907000.0,0.0,0.0,0.0,-162077000.0,-38098000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2980000.0,-3069000.0,-8741000.0,-2601000.0,-3215000.0,-2075000.0,-7696000.0,394000.0,7231000.0,18652000.0,-607000.0,-1019000.0,-1950000.0,-99000.0,0.0,0.0,0.0,-1279000.0,-68000.0,3627000.0,-100000.0,-2200000.0,0.0,0.0,-100000.0,0.0,200000.0
,netCashUsedProvidedByFinancingActivities,29098000.0,126000.0,-11462000.0,325940000.0,-14634000.0,-10203000.0,9691000.0,-5766000.0,5555000.0,-249935000.0,25505000.0,141869000.0,-32997000.0,-59484000.0,-4351000.0,1778000.0,5385000.0,2652000.0,12006000.0,191234000.0,25583000.0,53200000.0,1400000.0,1900000.0,100000.0,14400000.0,1900000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5000.0,26000.0,-4000.0,42000.0,-20000.0,-87000.0,149000.0,-663000.0,796000.0,989000.0,-1466000.0,-163000.0,-867000.0,-884000.0,-381000.0,2092000.0,-192000.0,-645000.0,-1640000.0,2119000.0,2331000.0,300000.0,-1000000.0,-200000.0,200000.0,-100000.0,-200000.0,-200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,332000.0,-83131000.0,-67501000.0,2292000.0,8212000.0,-1579000.0,60012000.0,-173758000.0,166635000.0,-27210000.0,96632000.0,44790000.0,-13284000.0,-29963000.0,22547000.0,24223000.0,-6554000.0,-107465000.0,11141000.0,139735000.0,33568000.0,5900000.0,0.0,-5000000.0,3600000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,130283000.0,129951000.0,213082000.0,279736000.0,277444000.0,269232000.0,270811000.0,210799000.0,384557000.0,217922000.0,245132000.0,148589000.0,103799000.0,117083000.0,147046000.0,124499000.0,100276000.0,106830000.0,214295000.0,203154000.0,63420000.0,29400000.0,0.0,18500000.0,21200000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,129951000.0,213082000.0,280583000.0,277444000.0,269232000.0,270811000.0,210799000.0,384557000.0,217922000.0,245132000.0,148500000.0,103799000.0,117083000.0,147046000.0,124499000.0,100276000.0,106830000.0,214295000.0,203154000.0,63419000.0,29852000.0,23500000.0,20400000.0,23500000.0,17600000.0,2300000.0,400000.0,1100000.0
,operatingCashFlow,43021000.0,-7416000.0,-37738000.0,34146000.0,-23844000.0,15789000.0,42069000.0,727000.0,111963000.0,115442000.0,194214000.0,57849000.0,44264000.0,39185000.0,46015000.0,44910000.0,999000.0,21770000.0,-2157000.0,21743000.0,10312000.0,14000000.0,10800000.0,6800000.0,7200000.0,2000000.0,800000.0,100000.0
,capitalExpenditure,1624000.0,-10873000.0,-12654000.0,-24272000.0,-11479000.0,-13887000.0,-15588000.0,-9174000.0,-24994000.0,-60364000.0,-10724000.0,-8347000.0,-12806000.0,-9092000.0,-17401000.0,-11676000.0,-15476000.0,-8077000.0,-8644000.0,-19180000.0,-17810000.0,-10500000.0,-8100000.0,-9100000.0,-3800000.0,-1000000.0,-400000.0,-400000.0
,freeCashFlow,44645000.0,-18289000.0,-50392000.0,9874000.0,-35323000.0,1902000.0,26481000.0,-8447000.0,86969000.0,55078000.0,183490000.0,49502000.0,31458000.0,30093000.0,28614000.0,33234000.0,-14477000.0,13693000.0,-10801000.0,2563000.0,-7498000.0,3500000.0,2700000.0,-2300000.0,3400000.0,1000000.0,400000.0,-300000.0
