date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-35911000.0,0.0,0.0,0.0,-45500000.0,0.0,0.0,0.0,0.0,0.0,-50857000.0,-139309000.0,-7825000.0,-21175000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6038000.0,-42023000.0,0.0,0.0,-2900000.0,0.0,-3100000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,64331000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-5922000.0,-666000.0,-505000.0,-236000.0,-254000.0,-47448000.0,-24367000.0,-278000.0,-63000.0,-49000.0,-40000.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1186000.0,-1195000.0,-1189000.0,-1184000.0,-888000.0,-2417000.0,-12390000.0,0.0,0.0,0.0,-3158000.0,-6474000.0,-8275000.0,-7294000.0,-7230000.0,-6740000.0,-5901000.0,-5639000.0,-5232000.0,-4047000.0,-3546000.0,-3350000.0,-2900000.0,-2700000.0,-2500000.0,-2000000.0,-1700000.0,-1900000.0
,otherFinancingActivites,0.0,0.0,0.0,-42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83000.0,209000.0,286000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-400000.0,200000.0
,netCashUsedProvidedByFinancingActivities,357092000.0,-99452000.0,-29664000.0,103881000.0,102813000.0,7200000.0,68977000.0,-125684000.0,93349000.0,-173054000.0,-368160000.0,-308215000.0,-61337000.0,176913000.0,56989000.0,239547000.0,237995000.0,213644000.0,258837000.0,155981000.0,130477000.0,-19844000.0,52700000.0,44200000.0,57900000.0,35100000.0,41100000.0,37400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,279271000.0,-4603000.0,-598000.0,8499000.0,6996000.0,-3859000.0,-3463000.0,-80847000.0,77558000.0,-47809000.0,18962000.0,6582000.0,8475000.0,-23786000.0,23410000.0,6453000.0,3494000.0,-17896000.0,32317000.0,-15832000.0,-12696000.0,-22877000.0,-100000.0,0.0,-100000.0,0.0,0.0,100000.0
,cashAtEndOfPeriod,329903000.0,50632000.0,55235000.0,55833000.0,47334000.0,40338000.0,44197000.0,47660000.0,128507000.0,50949000.0,98758000.0,79796000.0,73214000.0,64739000.0,88525000.0,65115000.0,58662000.0,55168000.0,73064000.0,40747000.0,56579000.0,69275000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,50632000.0,55235000.0,55833000.0,47334000.0,40338000.0,44197000.0,47660000.0,128507000.0,50949000.0,98758000.0,79796000.0,73214000.0,64739000.0,88525000.0,65115000.0,58662000.0,55168000.0,73064000.0,40747000.0,56579000.0,69275000.0,92152000.0,87000000.0,81000000.0,85200000.0,78800000.0,64100000.0,63500000.0
,operatingCashFlow,25987000.0,52637000.0,54907000.0,37105000.0,27255000.0,21137000.0,-6307000.0,35256000.0,43303000.0,29303000.0,69177000.0,30683000.0,41688000.0,13882000.0,37598000.0,10356000.0,10062000.0,63204000.0,13098000.0,-459000.0,13589000.0,39952000.0,8000000.0,-3800000.0,12900000.0,11200000.0,16200000.0,9100000.0
,capitalExpenditure,-3921000.0,-4377000.0,-59000.0,-1055000.0,-16000.0,18836000.0,-794000.0,-73000.0,-701000.0,-800000.0,16472000.0,-1084000.0,-6098000.0,-6508000.0,-9916000.0,-9792000.0,-6240000.0,-5918000.0,-7554000.0,-4123000.0,-3335000.0,-1728000.0,-2300000.0,-3300000.0,-2200000.0,-1500000.0,-1300000.0,-1000000.0
,freeCashFlow,22066000.0,48260000.0,53012000.0,36050000.0,25269000.0,19857000.0,-7404000.0,33458000.0,42254000.0,28503000.0,68250000.0,29599000.0,35590000.0,7374000.0,27682000.0,564000.0,3822000.0,57286000.0,5544000.0,-4582000.0,10254000.0,38224000.0,5700000.0,-7100000.0,10700000.0,9700000.0,14900000.0,8100000.0
