date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY
,netCashUsedForInvestingActivites,-9838000.0,-2503000.0,-3726000.0,-1006000.0,0.0,-906000.0,-72000.0,-167000.0,-3289000.0,-4140000.0,-1184000.0,4381000.0,-4828000.0,-1355000.0,0.0,-68000.0,2124000.0,-3455000.0,-2089000.0,-5460000.0,-2692000.0,-12621000.0,2667000.0,-2899000.0,6660000.0,-2357000.0,-3368000.0,-2100000.0,-1800000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-43000.0,-59000.0,-56000.0,-44923000.0,-10554000.0,-42000.0,-11000.0,-11000.0,-10000.0,-16000.0,-22000.0,-20000.0,0.0,0.0,0.0,0.0,0.0,-7000.0,-1171000.0,-1564000.0,-686000.0,-685000.0,-587000.0,-141248000.0,0.0,-177000.0,-530000.0,-4600000.0,-800000.0,0.0
,commonStockIssued,14767000.0,19395000.0,15503000.0,0.0,10510000.0,0.0,14523000.0,0.0,0.0,15129000.0,0.0,8835000.0,5063000.0,5171000.0,1050000.0,0.0,21274000.0,10304000.0,764000.0,1583000.0,1032000.0,6803000.0,2154000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37760000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,150000.0,0.0,0.0,57253000.0,19040000.0,0.0,0.0,26147000.0,5014000.0,2000000.0,5000000.0,46000.0,-9000.0,-9000.0,9321000.0,40000.0,-10150000.0,-65000.0,14400000.0,7910000.0,10231000.0,0.0,12000000.0,115980000.0,-16100000.0,10969000.0,4777000.0,14400000.0,4800000.0,5200000.0
,netCashUsedProvidedByFinancingActivities,14874000.0,19336000.0,15447000.0,12330000.0,18996000.0,-42000.0,14512000.0,26136000.0,5004000.0,17113000.0,4978000.0,8861000.0,5054000.0,5162000.0,10371000.0,40000.0,11124000.0,10232000.0,13993000.0,7929000.0,10577000.0,6118000.0,13567000.0,-25268000.0,21560000.0,10792000.0,4247000.0,9800000.0,4000000.0,5200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-8392000.0,3125000.0,-472000.0,858000.0,9482000.0,-13516000.0,4319000.0,10202000.0,-9685000.0,5459000.0,-2967000.0,6864000.0,-6907000.0,-1476000.0,5095000.0,-3729000.0,5609000.0,193000.0,1771000.0,-1833000.0,231000.0,-9098000.0,8337000.0,-28009000.0,28150000.0,2699000.0,-1954000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,7424000.0,15816000.0,12691000.0,13030000.0,12172000.0,2690000.0,16206000.0,11887000.0,1685000.0,11370000.0,5911000.0,8878000.0,2014000.0,8921000.0,10397000.0,5302000.0,9031000.0,3422000.0,3229000.0,1458000.0,4768000.0,4537000.0,13635000.0,5298000.0,33350000.0,5153000.0,2454000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,15816000.0,12691000.0,13163000.0,12172000.0,2690000.0,16206000.0,11887000.0,1685000.0,11370000.0,5911000.0,8878000.0,2014000.0,8921000.0,10397000.0,5302000.0,9031000.0,3422000.0,3229000.0,1458000.0,3291000.0,4537000.0,13635000.0,5298000.0,33307000.0,5200000.0,2454000.0,4408000.0,100000.0,700000.0,800000.0
,operatingCashFlow,-13428000.0,-13708000.0,-12193000.0,-10466000.0,-9514000.0,-12568000.0,-10121000.0,-15767000.0,-11400000.0,-7514000.0,-6761000.0,-6378000.0,-7133000.0,-5283000.0,-5276000.0,-3701000.0,-7639000.0,-6584000.0,-10133000.0,-4302000.0,-7654000.0,-2595000.0,-7897000.0,158000.0,-70000.0,-5736000.0,-2833000.0,-3400000.0,-2900000.0,-5200000.0
,capitalExpenditure,-5729000.0,-1599000.0,-1726000.0,-1006000.0,0.0,-906000.0,-72000.0,-167000.0,-3226000.0,-4140000.0,-1184000.0,-119000.0,-93000.0,-1105000.0,-22000.0,-68000.0,-8000.0,-140000.0,-638000.0,-1583000.0,-1252000.0,-4835000.0,-7308000.0,-2114000.0,-1430000.0,-358000.0,-1506000.0,-400000.0,-200000.0,0.0
,freeCashFlow,-19157000.0,-15307000.0,-13919000.0,-11472000.0,-9514000.0,-13474000.0,-10193000.0,-15934000.0,-14626000.0,-11654000.0,-7945000.0,-6497000.0,-7226000.0,-6388000.0,-5298000.0,-3769000.0,-7647000.0,-6724000.0,-10771000.0,-5885000.0,-8906000.0,-7430000.0,-15205000.0,-1956000.0,-1500000.0,-6094000.0,-4339000.0,-3800000.0,-3100000.0,-5200000.0
