date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8703000.0,10242000.0,-4731000.0,4119000.0,-11356000.0,12183000.0,-3522000.0,1100000.0,-1100000.0,2900000.0,-2100000.0,-2800000.0,-5100000.0,-1200000.0,-9000000.0,1500000.0,12400000.0,0.0,0.0
,cashAtEndOfPeriod,21990000.0,13287000.0,3045000.0,7776000.0,3657000.0,15013000.0,2878000.0,6300000.0,2200000.0,3300000.0,400000.0,2500000.0,5200000.0,10400000.0,11600000.0,20600000.0,19100000.0,6694000.0,0.0
,cashAtBeginningOfPeriod,13287000.0,3045000.0,7776000.0,3657000.0,15013000.0,2830000.0,6400000.0,5200000.0,3300000.0,400000.0,2500000.0,5300000.0,10300000.0,11600000.0,20600000.0,19100000.0,6700000.0,0.0,0.0
,operatingCashFlow,315627000.0,297061000.0,295213000.0,238487000.0,243548000.0,231442000.0,185256000.0,183100000.0,161400000.0,93100000.0,103200000.0,68200000.0,63700000.0,59100000.0,45900000.0,42600000.0,15900000.0,5909000.0,4271000.0
,capitalExpenditure,-59283000.0,-30112000.0,-278000000.0,-44810000.0,-317500000.0,-62000000.0,-79959000.0,-52101000.0,-42861000.0,-39337000.0,-25103000.0,-32999000.0,-42303000.0,-9957000.0,-9107000.0,-3883000.0,-2977000.0,-6771000.0,-6758000.0
,freeCashFlow,256344000.0,266949000.0,247913000.0,193677000.0,183844000.0,192049000.0,105297000.0,131000000.0,118500000.0,53800000.0,78100000.0,35200000.0,21400000.0,49100000.0,36800000.0,38700000.0,12900000.0,-862000.0,-2487000.0
