date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-30_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,0.0,0.0,-6000000.0,0.0,1000000.0,9000000.0,-5000000.0,0.0,0.0,-7000000.0,185000000.0,0.0,35000000.0,0.0,1998898.421414,-3003941.794386,-998139.983696,-993361.968583,999683.670942,999918.340683,-12001600.533511,9589588.698708,-1911468.77234,199803293.501048,426808160.391127,106369763.179119,195905209.491236,13566202.245498,-1500538.15893,5197908.304498,129572361.600663
,netCashUsedForInvestingActivites,-202000000.0,-254000000.0,-196000000.0,-171000000.0,-391000000.0,-244000000.0,-786000000.0,-469000000.0,-486000000.0,-395000000.0,58000000.0,-85000000.0,-140000000.0,485000000.0,-70960897.391901,-161211531.771999,-152715418.337298,-183771934.884367,-157949997.141605,-1820850988.70589,-188025082.360787,-129159771.599014,-670724211.347241,108992696.715584,170703264.010508,-162753735.611115,-126138966.082371,-57257352.121166,-49517752.163651,-70071802.768166,-40585310.836962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-167000000.0,-201000000.0,-361000000.0,-204000000.0,-110000000.0,-439000000.0,-293000000.0,-102000000.0,-192000000.0,-34000000.0,-917000000.0,-799000000.0,-119000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998347.632121,6007883.588772,15970239.739132,11920342.080708,12995885.816643,312974387.241046,0.0,3496204.594257,227464742.96484,0.0,104301994.308231,2899175.892661,2098984.608807,3790556.853289,116441745.082612,85665528.546713,0.0
,commonStockRepurchased,-59000000.0,-219000000.0,0.0,0.0,-10000000.0,-50000000.0,-38000000.0,-183000000.0,-157000000.0,-494000000.0,-44000000.0,0.0,0.0,0.0,-2998347.632121,-3003941.794386,-1996279.967391,-1986723.937167,-1999367.341883,-1999836.053217,-54007204.401467,-22076032.395932,-7847080.652499,-9091049.615653,-80301535.318155,-1499574.01569,-1399323.072538,-1496272.323111,-55820011.801731,0.0,0.0
,dividendsPaid,-51000000.0,-110000000.0,-108000000.0,-104000000.0,-102000000.0,-100000000.0,-84000000.0,-67000000.0,-58000000.0,-49000000.0,-21000000.0,0.0,0.0,0.0,-999449.210707,-48063065.266058,-46912579.2337,-34767663.502394,-20993353.913778,-17998526.991545,-19002534.844948,-19378960.595997,-16297783.193605,-16084164.919637,-12400237.157034,-3698948.60327,-2098984.608807,-2294284.530179,-5501972.462628,-10395816.608997,-33670776.31488
,otherFinancingActivites,-3000000.0,-1000000.0,2000000.0,1000000.0,-3000000.0,1000000.0,5000000.0,0.0,0.0,3000000.0,-36000000.0,-14000000.0,0.0,0.0,1998898.421414,-1001313.931462,-0.83185,-993361.197437,0.635199,0.0,0.0,0.0,100603.106518,-0.698812,100001.459428,99971.405528,0.0,0.0,-100036.191975,0.0,3507372.658788
,netCashUsedProvidedByFinancingActivities,35000000.0,-237000000.0,-382000000.0,-274000000.0,-73000000.0,-249000000.0,-326000000.0,54000000.0,152000000.0,-574000000.0,-1018000000.0,-414000000.0,-109000000.0,-1025000000.0,342811097.28895,194254889.788187,52901419.135874,-74502135.305413,-270914235.442829,1368887975.9796,-186024815.605202,-100091331.395469,333400335.348021,-27972461.215933,-464108874.051372,-88674793.606569,-26387232.435514,106933592.0428,49517752.163651,192022730.103806,-28459822.724445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4000000.0,-1000000.0,-4000000.0,10000000.0,-2000000.0,-8000000.0,-3000000.0,-2000000.0,0.0,0.0,0.0,15000000.0,-3000000.0,4000000.0,1998898.421414,2002627.862924,998139.983696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,248000000.0,-50000000.0,-28000000.0,14000000.0,-1000000.0,-48000000.0,-481000000.0,-6000000.0,217000000.0,-86000000.0,206000000.0,308000000.0,-55000000.0,70000000.0,485732342.141387,26034160.495953,2994419.95108701,10926979.340978,999683.670942001,4999591.075265,17002268.089363,-4095553.499548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,309000000.0,61000000.0,111000000.0,139000000.0,125000000.0,126000000.0,174000000.0,655000000.0,661000000.0,444000000.0,530000000.0,324000000.0,16000000.0,719000000.0,556693239.533288,71093283.967625,42920019.298917,36754386.668415,23992404.926603,22998118.06681,19002534.844948,2097722.204194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,61000000.0,111000000.0,139000000.0,125000000.0,126000000.0,174000000.0,655000000.0,661000000.0,444000000.0,530000000.0,324000000.0,16000000.0,71000000.0,649000000.0,70960897.391901,45059123.471672,39925599.34783,25827407.327437,22992721.255661,17998526.991545,2000266.755585,6193275.703742,161166969.519724,16783476.589797,185303542.761238,52085193.929174,75563438.078951,15860486.022154,84230196.695515,-13794448.961938,-11223591.816988
,operatingCashFlow,411000000.0,442000000.0,554000000.0,449000000.0,465000000.0,453000000.0,634000000.0,411000000.0,551000000.0,883000000.0,1166000000.0,792000000.0,197000000.0,606000000.0,212882693.033631,-9011824.522128,101810279.168816,268207688.33332,429863916.255375,456962603.801555,391052166.055352,225055657.895645,161871194.51485,75425743.535989,125502399.299475,385690363.663025,127538289.15491,14364213.699043,-67624243.115657,-15593724.913495,66539867.129726
,capitalExpenditure,-175000000.0,-255000000.0,-195000000.0,-182000000.0,-347000000.0,-289000000.0,-236000000.0,-242000000.0,-236000000.0,-144000000.0,-153000000.0,-106000000.0,-163000000.0,-50000000.0,-92948781.743308,-140183940.933356,-169683798.060126,-173838316.740825,-141955060.947336,-178985352.831066,-161021480.493498,-147739599.400689,-673339904.464808,-92209220.125786,-259004951.838879,-277920997.873744,-173116236.283312,-80599199.758873,-59821446.105429,-80467620.242215,-172763149.664801
,freeCashFlow,236000000.0,187000000.0,359000000.0,267000000.0,118000000.0,164000000.0,398000000.0,169000000.0,315000000.0,739000000.0,1013000000.0,686000000.0,34000000.0,490000000.0,119933911.290323,-149195765.455485,-67873518.89131,94369371.592495,287908855.30804,277977250.97049,230030685.561854,77316058.494956,-511468709.949958,-16783476.589797,-133502552.539405,107769365.789281,-45577947.128402,-66234986.05983,-127445689.221086,-96061345.155709,-106223282.535075
