date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,43107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,442101000000.0,389071092000.0,344107785000.0,264556201000.0,247679343000.0,258167712000.0,226248799000.0,198694368000.0,176211010000.0,168525955000.0,164643791000.0,76760971000.0,82631397000.0,81870270031.24,79964852363.77,78419313905.0,74058032347.32,53986965107.76,46382193043.68,38829935661.44,31862646330.16,28258520498.69
,interestExpense,2916000000.0,4300283000.0,3597932000.0,2016298000.0,2510197000.0,2514208000.0,2354097000.0,2307455000.0,2004315000.0,1666325000.0,1386011000.0,1508023000.0,1813296000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,51259000000.0,50466841000.0,42688903000.0,29205184000.0,29422304000.0,29518664000.0,26350776000.0,25470911000.0,23414291000.0,22945396000.0,19854473000.0,17638082000.0,17244852000.0,16627034472.94,14485974263.2,15602025170.0,15641996298.6,13572191197.86,13133113535.97,11820176527.28,9153608502.62,6170824079.76
,EBITDA,86136000000.0,74577933000.0,69673539000.0,55090191000.0,56627068000.0,54653488000.0,56693424000.0,46638989000.0,41175673000.0,39766647000.0,43953479000.0,26652425000.0,29044367000.0,35925243523.87,34929263081.68,21436284560.0,23182598260.92,16839424047.06,12446261336.3,11358078558.64,28184335380.86,11106285697.55
,EBITDARatio,0.180586945309847,0.180496487718841,0.187752524862263,0.189677599054746,0.206003426745949,0.192915632777816,0.220948222019263,0.212128036636143,0.212275945950081,0.214552179437763,0.232875000787447,0.310723724077536,0.30757266222315,0.355103129450935,0.347872818582312,0.254425821026538,0.284105223782909,0.294116844667334,0.272374844052214,0.296031239747749,0.553791851553046,0.334587325454875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,34877000000.0,24111092000.0,26984636000.0,25885007000.0,27204764000.0,25134824000.0,30342648000.0,21168078000.0,17761382000.0,16821251000.0,24099006000.0,9014343000.0,11799515000.0,19298209050.93,20443288818.48,5834259390.0,7540601962.32,3267232849.2,-686852199.67,-462097968.64,19030726878.24,4935461617.79
,operatingIncomeRatio,0.0731207728658345,0.0583546264424605,0.072716753220891,0.0891230524010216,0.0989681225913872,0.0887207871658445,0.118252764676135,0.0962787342045672,0.091566546233033,0.0907553524168042,0.127681725517716,0.105092509483556,0.124953945165753,0.190753179508173,0.203601904962801,0.0692464326655002,0.092410884399191,0.0570653849986003,-0.0150311210504963,-0.0120438887471294,0.373933297765748,0.148685433415946
,totalOtherIncomeExpensesNet,3773000000.0,2822433000.0,8521283000.0,6628279000.0,2851385000.0,2228380000.0,303030000.0,296332000.0,511272000.0,3944507000.0,-104594000.0,708200000.0,-837226000.0,-719497930.05,3018443526.01,-10121443955.0,-3116259798.96,-477589170.9,-446921755.89,-784125987.04,64503305.84,5288453673.2
,incomeBeforeTax,35734000000.0,23279811000.0,31937678000.0,31020663000.0,28025141000.0,25293145000.0,28535055000.0,19369756000.0,16590536000.0,16997161000.0,22823629000.0,8388390000.0,9475765000.0,17352791726.88,22247974796.96,-5688545955.0,3526877851.56,1486214036.34,-979026123.67,-2196818498.16,6902913327.44,8402145208.06
,incomeBeforeTaxRatio,0.0749175014361249,0.056342727013612,0.0860639457791567,0.106805309114401,0.101952569415008,0.089279627909861,0.111208130020016,0.0880994292222147,0.0855303985734217,0.0917044360517633,0.12092450341297,0.0977949203426991,0.10034600745993,0.171523698728197,0.221575407481928,-0.0675169696967331,0.0432222656837204,0.0259581670754909,-0.0214250754144082,-0.0572567710421755,0.135634816328124,0.253122544278547
,incomeTaxExpense,6457000000.0,5011246000.0,4513369000.0,6523603000.0,5390844000.0,4311073000.0,5665954000.0,3499595000.0,3041628000.0,3018212000.0,3628740000.0,1484922000.0,2268282000.0,3357559711.71,2084460530.9,-118977930.0,-1394389809.96,-1276876159.44,-1143060912.43,-199160867.84,1065761499.88,467771690.8
,netIncome,27593000000.0,17060591000.0,26220721000.0,22819119000.0,21361606000.0,20013505000.0,22228602000.0,15404505000.0,13091359000.0,13725958000.0,18337500000.0,6744546000.0,7207483000.0,12165887852.79,17413473137.94,-4703344240.0,4203803343.6,2740034166.84,129356526.59,-2142238070.72,5837151827.56,7934373517.26
,netIncomeRatio,0.0578496282847427,0.0412907227384228,0.0706581959538322,0.0785670847368188,0.0777113170824387,0.0706435787076753,0.0866303310569818,0.0700642846482296,0.0674908365310049,0.0740553812286763,0.0971560255091483,0.0786303854276768,0.076325462153749,0.120253738745136,0.173426904759973,-0.0558236767422554,0.0515180600651715,0.0478573495850869,0.00283084717611767,-0.0558342142674881,0.114693750081328,0.239030481170284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,12.9695287804887,7.92,11.9,11.28,11.32,9.96,12.28,8.68,7.04,7.19374,9.757232,3.74872,3.262245,6.506879,9.569461,-2.595541,2.401525,1.62521,0.075754,-1.249083,3.450948,7.219246
,EPSDiluted,12.9695287804887,7.72,11.68,10.48,9.4,9.56,11.8,8.44,6.84,7.018283,9.568382,3.691488,3.205013,6.284466,9.133384,-2.595541,2.335406,1.62521,0.075754,-1.249083,3.450948,7.219246
,weightedAverageShsOut,2127525253.0,2127525253.0,2122857143.0,2037943262.0,1916254417.0,1912751004.0,1921254072.0,1877419355.0,1859517045.0,1908042074.0,1879375197.0,1799013929.0,1907087172.0,1658396296.0,1819692072.0,1812086233.0,1750472270.0,1682331480.0,1631951280.0,1718611464.0,1654189900.0,1117839966.0
,weightedAverageShsOutDil,2127525253.0,2131383000.0,2125564500.0,2092310250.0,2071046750.0,2062379750.0,2055173500.0,1937231250.0,1893974000.0,1955743126.0,1916468128.0,1819800206.0,1907087172.0,1954872663.0,1906574005.0,1812086233.0,1800031217.0,1682331480.0,1631951280.0,1718611464.0,1654189900.0,1117839966.0
