date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-04-02_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-04-02_FY,2010-04-03_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-04-01_FY,2005-04-02_FY,2004-04-03_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-04-01_FY,1999-04-03_FY,1998-03-28_FY,1997-03-29_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY
,netCashUsedForInvestingActivites,-57176000.0,-116148000.0,-63041000.0,-73313000.0,-104768000.0,-121768000.0,-105800000.0,-596400000.0,-52196000.0,-51600000.0,-132300000.0,-60000000.0,-102800000.0,-71116000.0,-32100000.0,19400000.0,-7900000.0,19500000.0,-33200000.0,-50140000.0,-30100000.0,6700000.0,-47000000.0,-32000000.0,-25900000.0,-30100000.0,-24200000.0,-17600000.0,-18400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-13125000.0,-266853000.0,-61654000.0,-42683000.0,-21342000.0,-8531000.0,-37063000.0,-886000.0,-815000.0,1680000.0,7254000.0,-2913000.0,-8082000.0,0.0,187000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723000.0,0.0,0.0,0.0,0.0,14876000.0,0.0,0.0,0.0,0.0,0.0,14734000.0,0.0,0.0,0.0,0.0,2900000.0,1800000.0,2400000.0,1200000.0,7600000.0
,commonStockRepurchased,-162984000.0,-146555000.0,-100000000.0,32997000.0,-42611000.0,-24980000.0,20500000.0,-18300000.0,-49998000.0,-5400000.0,-19800000.0,-31900000.0,-55500000.0,-40000000.0,16600000.0,26200000.0,18100000.0,-45400000.0,-13400000.0,-4729000.0,-31200000.0,6400000.0,-2400000.0,-11200000.0,-8900000.0,-15700000.0,-100000.0,0.0,-2000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4300000.0
,otherFinancingActivites,56917000.0,376225000.0,0.0,-17730000.0,19702000.0,14404000.0,16363000.0,512739000.0,1433000.0,31916000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-131208000.0,-50628000.0,-120643000.0,-60413000.0,-62624000.0,-33160000.0,-20700000.0,461900000.0,-30470000.0,-18100000.0,-14000000.0,-30700000.0,-73200000.0,-35554000.0,12100000.0,14500000.0,700000.0,-49000000.0,-9300000.0,5008000.0,-17800000.0,-5500000.0,40100000.0,2800000.0,-19000000.0,2200000.0,1800000.0,-10800000.0,800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1873000.0,-3323000.0,3939000.0,-1571000.0,-12000.0,-4057000.0,400000.0,-300000.0,-498000.0,1300000.0,500000.0,-2500000.0,2700000.0,1667000.0,-800000.0,1200000.0,800000.0,800000.0,100000.0,-348000.0,-500000.0,-400000.0,0.0,-2600000.0,-700000.0,300000.0,1300000.0,-200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-32040000.0,-10818000.0,40605000.0,24441000.0,-45539000.0,-31807000.0,13300000.0,-49700000.0,32154000.0,55100000.0,-15200000.0,23200000.0,-95700000.0,-21440000.0,64900000.0,106300000.0,68200000.0,15000000.0,-10300000.0,15530000.0,5000000.0,34600000.0,13500000.0,-5100000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,137311000.0,169351000.0,180169000.0,139564000.0,115123000.0,160693000.0,192400000.0,179200000.0,228861000.0,196700000.0,141500000.0,156800000.0,133500000.0,229227000.0,250700000.0,224400000.0,118100000.0,49900000.0,31100000.0,41441000.0,61300000.0,56400000.0,21800000.0,8300000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,169351000.0,180169000.0,139564000.0,115123000.0,160662000.0,192500000.0,179100000.0,228900000.0,196707000.0,141600000.0,156700000.0,133600000.0,229200000.0,250667000.0,185800000.0,118100000.0,49900000.0,34900000.0,41400000.0,25911000.0,56300000.0,21800000.0,8300000.0,13400000.0,4200000.0,16200000.0,10300000.0,2900000.0,1700000.0
,operatingCashFlow,158217000.0,159281000.0,220350000.0,159738000.0,121865000.0,127178000.0,139500000.0,85100000.0,115318000.0,123500000.0,130700000.0,116400000.0,77700000.0,83563000.0,85600000.0,71200000.0,74600000.0,43700000.0,32200000.0,61010000.0,53500000.0,33700000.0,20400000.0,26700000.0,54800000.0,15600000.0,27000000.0,35900000.0,18800000.0
,capitalExpenditure,-48758000.0,-118961000.0,-74799000.0,-76135000.0,-102405000.0,-122220000.0,-73648000.0,-62188000.0,-53198000.0,-46669000.0,-56304000.0,-56379000.0,-57790000.0,-41458000.0,-2588000.0,-21500000.0,-13900000.0,-13500000.0,-21600000.0,-30540000.0,-23300000.0,-22500000.0,-22100000.0,-32000000.0,-19700000.0,-24900000.0,-22900000.0,-17600000.0,-11400000.0
,freeCashFlow,109459000.0,40320000.0,145551000.0,83603000.0,19460000.0,4958000.0,65900000.0,22900000.0,62120000.0,76800000.0,74400000.0,60000000.0,19900000.0,42105000.0,48800000.0,49700000.0,60700000.0,30200000.0,10600000.0,30470000.0,30200000.0,11200000.0,-1700000.0,-5300000.0,35100000.0,-9300000.0,4100000.0,18300000.0,7400000.0
