date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,commonStockIssued,285000000.0,218000000.0,240000000.0,247000000.0,245000000.0,249000000.0,274000000.0,491000000.0,301000000.0,290000000.0,218000000.0,149000000.0,169000000.0,174000000.0,164000000.0,164000000.0,193000000.0,154000000.0,125000000.0,228000000.0,88000000.0
,commonStockRepurchased,0.0,-1004000000.0,-1011000000.0,-1813000000.0,-2678000000.0,-2702000000.0,-2695000000.0,-3838000000.0,-1621000000.0,-2665000000.0,-817000000.0,-561000000.0,-3570000000.0,-2639000000.0,-2460000000.0,-2479000000.0,-1310000000.0,-398000000.0,-604000000.0,-2019000000.0,-5465000000.0
,dividendsPaid,-3374000000.0,-3194000000.0,-3011000000.0,-2771000000.0,-2643000000.0,-2525000000.0,-2366000000.0,-2260000000.0,-2130000000.0,-1997000000.0,-1818000000.0,-1751000000.0,-2219000000.0,-1703000000.0,-1577000000.0,-1391000000.0,-1208000000.0,-1026000000.0,-849000000.0,-856000000.0,-786000000.0
,otherFinancingActivites,0.0,-166000000.0,-288000000.0,-203000000.0,-98000000.0,-175000000.0,-205000000.0,-425000000.0,-96000000.0,-395000000.0,-175000000.0,-360000000.0,-161000000.0,-44000000.0,-24000000.0,-8000000.0,-32000000.0,-26000000.0,-82000000.0,-69000000.0,-127000000.0
,netCashUsedProvidedByFinancingActivities,-4517000000.0,-1727000000.0,-5692000000.0,3287000000.0,-3140000000.0,-1565000000.0,-5161000000.0,-7807000000.0,-1817000000.0,-4862000000.0,-1346000000.0,-3045000000.0,-6702000000.0,2297000000.0,-3851000000.0,-4175000000.0,-2014000000.0,-2180000000.0,-2090000000.0,-1493000000.0,-5161000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,13000000.0,20000000.0,-91000000.0,53000000.0,-21000000.0,-117000000.0,-138000000.0,-45000000.0,229000000.0,-10000000.0,-7000000.0,43000000.0,-65000000.0,12000000.0,27000000.0,-13000000.0,-4000000.0,216000000.0,-51000000.0,-45000000.0,-31000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,672000000.0,871000000.0,598000000.0,-156000000.0,746000000.0,439000000.0,-2374000000.0,-2662000000.0,4293000000.0,-336000000.0,1828000000.0,1035000000.0,-1520000000.0,1233000000.0,-575000000.0,630000000.0,-325000000.0,740000000.0,1353000000.0,-21000000.0,-3325000000.0
,cashAtEndOfPeriod,0.0,5238000000.0,4367000000.0,3320000000.0,3476000000.0,2730000000.0,2291000000.0,4665000000.0,7327000000.0,3034000000.0,3370000000.0,1542000000.0,507000000.0,2027000000.0,794000000.0,1369000000.0,739000000.0,2951000000.0,2211000000.0,858000000.0,879000000.0
,cashAtBeginningOfPeriod,0.0,4367000000.0,3769000000.0,3476000000.0,2730000000.0,2291000000.0,4665000000.0,7327000000.0,3034000000.0,3370000000.0,1542000000.0,507000000.0,2027000000.0,794000000.0,1369000000.0,739000000.0,1064000000.0,2211000000.0,858000000.0,879000000.0,4204000000.0
,operatingCashFlow,10459000000.0,8639000000.0,12711000000.0,1479000000.0,6473000000.0,7430000000.0,5726000000.0,7304000000.0,7216000000.0,7073000000.0,3835000000.0,5285000000.0,8426000000.0,1123000000.0,5589000000.0,5793000000.0,5331000000.0,4646000000.0,5627000000.0,3900000000.0,2742000000.0
,capitalExpenditure,40000000.0,-6380000000.0,-6283000000.0,-5227000000.0,-2965000000.0,-2379000000.0,-2328000000.0,-2065000000.0,-2153000000.0,-2005000000.0,-1389000000.0,-1602000000.0,-2636000000.0,-2820000000.0,-3085000000.0,-2187000000.0,-2127000000.0,-1947000000.0,-1658000000.0,-2372000000.0,-2147000000.0
,freeCashFlow,10499000000.0,2259000000.0,6428000000.0,-3748000000.0,3508000000.0,5051000000.0,3398000000.0,5239000000.0,5063000000.0,5068000000.0,2446000000.0,3683000000.0,5790000000.0,-1697000000.0,2504000000.0,3606000000.0,3204000000.0,2699000000.0,3969000000.0,1528000000.0,595000000.0
