date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,0.0,15584000.0,57777000.0,34946000.0,37008000.0,31066000.0,48119000.0,46267000.0,34992000.0,0.0,0.0,18290000.0,8289000.0,-489805000.0,-173985000.0,-515437000.0,-268712000.0,-266963000.0,-14721000.0,-63560000.0,73649000.0,-310600000.0,-661500000.0,-316800000.0,-62700000.0,-226400000.0,-120700000.0,-77000000.0,3600000.0,-7000000.0,358400000.0
,netCashUsedForInvestingActivites,-1217715000.0,-74239000.0,438787000.0,-348862000.0,-649664000.0,-527277000.0,-556255000.0,-113201000.0,193891000.0,95284000.0,-245228000.0,199381000.0,-850234000.0,-167059000.0,161370000.0,-216135000.0,10511000.0,-694749000.0,118625000.0,226721000.0,112833000.0,-427200000.0,-674700000.0,-333800000.0,-160400000.0,-193600000.0,-37500000.0,-189900000.0,-183600000.0,-151800000.0,-203900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,1715000.0,-2032000.0,-67000.0,-70516000.0,-200842000.0,-7387000.0,-156000.0,-54389000.0,-1641000.0,-309000.0,147689000.0,-518504000.0,0.0,-9671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-595000.0,1273000.0,109889000.0,567000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-56615000.0,-62421000.0,0.0,-750000.0,0.0,0.0,0.0,0.0,0.0,-8248000.0,-215000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-59804000.0,-62425000.0,-62795000.0,-62666000.0,-62605000.0,-62474000.0,-62276000.0,-59961000.0,-59485000.0,-59302000.0,-64583000.0,-53022000.0,-51472000.0,-48634000.0,-45758000.0,-44642000.0,-40326000.0,-38210000.0,-36001000.0,-34629000.0,-31600000.0,-25600000.0,-21300000.0,-17500000.0,-15400000.0,-13900000.0,-11500000.0,-10600000.0,-10200000.0,-9900000.0
,otherFinancingActivites,0.0,-1658000.0,-1426000.0,-1724000.0,-107000.0,-211000.0,-195000.0,-808000.0,81000.0,454000.0,1855000.0,-9409000.0,198000.0,10000.0,748000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,34200000.0,81900000.0,8300000.0,290000000.0,173100000.0,40600000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,2745957000.0,-32853000.0,-664192000.0,150317000.0,552192000.0,317168000.0,315200000.0,72056000.0,-257152000.0,-227792000.0,-13525000.0,-416109000.0,702658000.0,-7581000.0,-334373000.0,176230000.0,-161666000.0,470636000.0,-158630000.0,-439456000.0,25853000.0,282400000.0,611700000.0,211700000.0,84100000.0,147300000.0,14800000.0,117400000.0,163300000.0,79100000.0,142400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,9355000.0,13793000.0,8062000.0,49955000.0,-38222000.0,-29788000.0,114272000.0,28864000.0,41081000.0,-51975000.0,-44411000.0,-35053000.0,-99100000.0,4153000.0,44805000.0,10029000.0,-24331000.0,28648000.0,30128000.0,18694000.0,-32500000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,358916000.0,349561000.0,335768000.0,327706000.0,277751000.0,315973000.0,345761000.0,231489000.0,202625000.0,161544000.0,213519000.0,257930000.0,292983000.0,392083000.0,387930000.0,343125000.0,333096000.0,357427000.0,328779000.0,298651000.0,280000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,349561000.0,335768000.0,327706000.0,277751000.0,315973000.0,345761000.0,231489000.0,202625000.0,161544000.0,213519000.0,257930000.0,292983000.0,392083000.0,387930000.0,343125000.0,333096000.0,357427000.0,328779000.0,298651000.0,279957000.0,312500000.0,292600000.0,337100000.0,299000000.0,280100000.0,252900000.0,252400000.0,243800000.0,241600000.0,276200000.0
,operatingCashFlow,4988000.0,116447000.0,239198000.0,206607000.0,147427000.0,171887000.0,211267000.0,155417000.0,92125000.0,173589000.0,206778000.0,172317000.0,112523000.0,75540000.0,177156000.0,84710000.0,161184000.0,199782000.0,68653000.0,242863000.0,-119992000.0,112200000.0,83000000.0,77600000.0,114400000.0,65200000.0,49800000.0,58500000.0,28900000.0,74900000.0,26900000.0
,capitalExpenditure,0.0,11182000.0,20502000.0,26849000.0,42809000.0,48898000.0,48119000.0,46267000.0,34992000.0,54104000.0,48019000.0,-6279000.0,-16861000.0,-28361000.0,-18883000.0,-12150000.0,-14348000.0,-7850000.0,-17340000.0,-12892000.0,-10817000.0,-19200000.0,-8800000.0,-14700000.0,-8600000.0,-6100000.0,-10000000.0,-7900000.0,-7500000.0,-8100000.0,-7900000.0
,freeCashFlow,4988000.0,85708000.0,211359000.0,187890000.0,129195000.0,150389000.0,198878000.0,139428000.0,74953000.0,161405000.0,200058000.0,166038000.0,95662000.0,47179000.0,158273000.0,72560000.0,146836000.0,191932000.0,51313000.0,229971000.0,-130809000.0,93000000.0,74200000.0,62900000.0,105800000.0,59100000.0,39800000.0,50600000.0,21400000.0,66800000.0,19000000.0
