date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,netCashUsedForInvestingActivites,-2061000000.0,-1945000000.0,-2036000000.0,-1672000000.0,-1587000000.0,-1465000000.0,-1013989000.0,-1053294000.0,-382356000.0,-912397000.0,-746743000.0,-703611000.0,-1033667000.0,-746578000.0,-691438000.0,-583250000.0,-416168000.0,-508235000.0,-440200000.0,-357200000.0,-565100000.0,-302400000.0,-290500000.0,-260700000.0,-209400000.0,-180400000.0,-194400000.0,-199800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-347000000.0,-673000000.0,-526000000.0,-896000000.0,-144000000.0,-190000000.0,-494371000.0,-493095000.0,-471954000.0,-70045000.0,-272700000.0,-550809000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,183000000.0,0.0,0.0,0.0,0.0,0.0,0.0,13866000.0,0.0,244390000.0,245836000.0,967092000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-36000000.0,-45000000.0,-54000000.0,-65000000.0,-126000000.0,-1650000.0,-3370000.0,-4376000.0,-1888000.0,-228000.0,-218000.0,-229000.0,-1750388000.0,-541000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-389000000.0,-353000000.0,-319000000.0,-289000000.0,-261000000.0,-239000000.0,-216354000.0,-149450000.0,-213459000.0,-157855000.0,-150301000.0,-137331000.0,-64055000.0,0.0,0.0,-93998000.0,-91803000.0,-83354000.0,-69800000.0,-64100000.0,-55300000.0,-46500000.0,-38400000.0,-33000000.0,-29600000.0,-28400000.0,-24100000.0,-23300000.0
,otherFinancingActivites,13000000.0,11000000.0,-1000000.0,-30000000.0,11000000.0,19000000.0,28131000.0,14748000.0,29359000.0,22385000.0,7134000.0,21211000.0,-930000.0,20930000.0,42207000.0,340756000.0,190296000.0,265420000.0,266400000.0,153800000.0,401200000.0,162900000.0,128700000.0,177200000.0,115400000.0,78000000.0,123800000.0,111800000.0
,netCashUsedProvidedByFinancingActivities,1120000000.0,494000000.0,726000000.0,207000000.0,341000000.0,308000000.0,-87182000.0,159663000.0,-563016000.0,105135000.0,-37334000.0,120169000.0,477559000.0,256593000.0,332367000.0,246758000.0,98493000.0,182066000.0,196600000.0,89700000.0,345900000.0,116400000.0,90300000.0,144200000.0,85800000.0,49600000.0,99700000.0,88500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,485000000.0,-68000000.0,76000000.0,-16000000.0,30000000.0,22000000.0,-3884000.0,2531000.0,10226000.0,1095000.0,-9144000.0,12714000.0,-3939000.0,-16273000.0,-35323000.0,-8880000.0,-14529000.0,3223000.0,26400000.0,-300000.0,-10700000.0,-6900000.0,-22900000.0,23900000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,576000000.0,91000000.0,159000000.0,83000000.0,75000000.0,45000000.0,23080000.0,26964000.0,24433000.0,14207000.0,13112000.0,22256000.0,9542000.0,13481000.0,29754000.0,19691000.0,28571000.0,43100000.0,39100000.0,12700000.0,13000000.0,23200000.0,30100000.0,53000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,91000000.0,159000000.0,83000000.0,99000000.0,45000000.0,23000000.0,26964000.0,24433000.0,14207000.0,13112000.0,22256000.0,9542000.0,13481000.0,29754000.0,65077000.0,28571000.0,43100000.0,39877000.0,12700000.0,13000000.0,23700000.0,30100000.0,53000000.0,29100000.0,10200000.0,13600000.0,11900000.0,18500000.0
,operatingCashFlow,1426000000.0,1383000000.0,1386000000.0,1449000000.0,1276000000.0,1179000000.0,1097287000.0,896162000.0,955598000.0,808357000.0,774933000.0,596156000.0,552169000.0,473712000.0,323748000.0,327612000.0,303146000.0,329392000.0,269900000.0,267100000.0,208500000.0,179100000.0,177300000.0,140400000.0,142600000.0,127400000.0,96400000.0,104800000.0
,capitalExpenditure,-1928000000.0,-1758000000.0,-1673000000.0,-1510000000.0,-1395000000.0,-1267000000.0,-1034294000.0,-1044979000.0,-985675000.0,-977992000.0,-809331000.0,-815165000.0,-1033599000.0,-768421000.0,-709289000.0,-397295000.0,-391526000.0,-482760000.0,-390600000.0,-352400000.0,-273700000.0,-330800000.0,-265700000.0,-193100000.0,-197500000.0,-182600000.0,-198900000.0,-210300000.0
,freeCashFlow,-502000000.0,-375000000.0,-287000000.0,-61000000.0,-119000000.0,-88000000.0,62993000.0,-148817000.0,-30077000.0,-169635000.0,-34398000.0,-219009000.0,-481430000.0,-294709000.0,-385541000.0,-69683000.0,-88380000.0,-153368000.0,-120700000.0,-85300000.0,-65200000.0,-151700000.0,-88400000.0,-52700000.0,-54900000.0,-55200000.0,-102500000.0,-105500000.0
