date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,15980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,285283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,1.0182641719552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,269303000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.01583064312101,0.892292875155311,2.70045941807044,0.869718483337603,0.867342954845311,0.715779519416551,1.29483723557199,0.746163752874252,0.91364405361691,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,2137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-1674352000.0,364101000.0,-70536000.0,353057000.0,257698000.0,105211000.0,-201746000.0,143106000.0,344008000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,1.01583064312101,0.892292875155311,2.70045941807044,0.869718483337603,0.867342954845311,0.715779519416551,1.29483723557199,0.746163752874252,0.91364405361691,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-1674352000.0,364101000.0,-70790000.0,348607000.0,254411000.0,103970000.0,-199445000.0,141620000.0,339885000.0,281915000.0,98399000.0,15094000.0,0.0
,netIncomeRatio,1.01583064312101,0.892292875155311,2.71018376722818,0.858756380190371,0.856279786747085,0.707336653332245,1.2800690593551,0.738415654703867,0.90269385933927,0.93147312947085,0.914982053523275,0.722062763107539,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-12.675160251617,2.42,-1.03,2.87,2.07,0.856583198619416,-1.76,0.99,2.94122482887529,3.26422740693568,3.77890856023657,3.36919642857143,0.0
,EPSDiluted,-12.675160251617,2.42,-1.03,2.75,1.98,0.846359098614291,-1.76,0.99,2.90470208183776,3.2107307184183,3.58231396534149,2.90380915736822,0.0
,weightedAverageShsOut,181350000.0,132097107.0,111860194.0,111681882.0,111858454.0,121377585.0,123194886.0,132089899.0,115559000.0,86365000.0,26039000.0,4480000.0,8600000.0
,weightedAverageShsOutDil,181350000.0,132097107.0,111860194.0,116555273.0,116942929.0,122843838.0,123194886.0,132089899.0,117012000.0,87804000.0,27468000.0,5198000.0,8600000.0
