date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-03-04_FY,2010-01-03_FY,2009-03-13_FY,2008-12-28_FY,2008-02-29_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,2000-01-02_FY,1999-01-03_FY,1997-12-28_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,otherInvestingActivites,0.0,242371000.0,723978000.0,15935000.0,581469000.0,1389057000.0,466979000.0,218022000.0,48813000.0,257332000.0,37766000.0,0.0,0.0,0.0,0.0,0.0,0.0,5344000.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,-2900000.0,-111200000.0,-600000.0
,netCashUsedForInvestingActivites,-68250000.0,-54931000.0,362911000.0,-67311000.0,107078000.0,35380000.0,-187812000.0,-76700000.0,-189400000.0,-58200000.0,-112900000.0,-55619000.0,-55600000.0,51066000.0,116900000.0,316450000.0,-39900000.0,-504445000.0,316900000.0,-138800000.0,52900000.0,-42100000.0,125700000.0,-178034000.0,-102500000.0,-7500000.0,-260600000.0,161000000.0,-165600000.0,-48600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-191462000.0,-899800000.0,-900072000.0,-28270000.0,-24617000.0,-1327223000.0,-38380000.0,-590293000.0,-1044310000.0,-38702000.0,-474791000.0,-210371000.0,0.0,-177883000.0,0.0,-480355000.0,0.0,0.0,-3227000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8596000.0,0.0,0.0,0.0,0.0,0.0,22671000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-62173000.0,-189469000.0,-224581000.0,-126231000.0,-317185000.0,-1070765000.0,-270428000.0,-27000000.0,7800000.0,-151200000.0,-173500000.0,-72927000.0,-72900000.0,0.0,0.0,0.0,1400000.0,0.0,4000000.0,15000000.0,-28000000.0,-900000.0,-45400000.0,-68315000.0,-109700000.0,-50700000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-64866000.0,-96364000.0,-80532000.0,-68322000.0,-63832000.0,-71845000.0,-75117000.0,-70700000.0,-39000000.0,-32400000.0,-27600000.0,-27976000.0,-28000000.0,-30538000.0,-30500000.0,-22503000.0,-32100000.0,-70040000.0,-22500000.0,-18200000.0,-8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5800000.0
,otherFinancingActivites,0.0,848665000.0,944651000.0,-7145000.0,20872000.0,2322061000.0,40151000.0,607393000.0,1059224000.0,4040000.0,820770000.0,0.0,0.0,0.0,0.0,0.0,0.0,-39932000.0,0.0,0.0,0.0,0.0,0.0,-43190000.0,0.0,0.0,0.0,-9500000.0,-1300000.0,-1300000.0
,netCashUsedProvidedByFinancingActivities,-157907000.0,-365296000.0,-305762000.0,-217084000.0,-412061000.0,-237558000.0,-374562000.0,-122900000.0,-24100000.0,-224600000.0,-194200000.0,259393000.0,259400000.0,-172925000.0,-172900000.0,104417000.0,-50200000.0,-152221000.0,104400000.0,-35000000.0,87800000.0,-31100000.0,-40800000.0,195555000.0,65900000.0,21300000.0,210200000.0,-107300000.0,166400000.0,17600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,3489000.0,-7689000.0,5962000.0,2127000.0,-12196000.0,-5278000.0,-3500000.0,1200000.0,-1200000.0,1600000.0,0.0,2700000.0,0.0,-4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,59534000.0,-127805000.0,273688000.0,-26793000.0,-109031000.0,59940000.0,-312876000.0,126800000.0,-21900000.0,-37300000.0,-79200000.0,501629000.0,501600000.0,199785000.0,12000000.0,-165152000.0,-70000000.0,-54688000.0,-165200000.0,-192500000.0,104100000.0,-49000000.0,-89700000.0,66799000.0,600000.0,31800000.0,-24700000.0,0.0,0.0,-38700000.0
,cashAtEndOfPeriod,418241000.0,303600000.0,445135000.0,171447000.0,218185000.0,327052000.0,267324000.0,580100000.0,453300000.0,475200000.0,512500000.0,591719000.0,591700000.0,90090000.0,90100000.0,202840000.0,78200000.0,148152000.0,202800000.0,368000000.0,561600000.0,457500000.0,506400000.0,118997000.0,161800000.0,161300000.0,129700000.0,0.0,0.0,80100000.0
,cashAtBeginningOfPeriod,358707000.0,431405000.0,171447000.0,198240000.0,327216000.0,267112000.0,580200000.0,453300000.0,475200000.0,512500000.0,591700000.0,90090000.0,90100000.0,78116000.0,78100000.0,367992000.0,148200000.0,202840000.0,368000000.0,560500000.0,457500000.0,506500000.0,596100000.0,52198000.0,161200000.0,129500000.0,154400000.0,64200000.0,80100000.0,118800000.0
,operatingCashFlow,284361000.0,288933000.0,224228000.0,251640000.0,193825000.0,274314000.0,254776000.0,329800000.0,190400000.0,246700000.0,226300000.0,298798000.0,295100000.0,73605000.0,72100000.0,-586173000.0,20100000.0,601978000.0,-586500000.0,-18800000.0,-36700000.0,24200000.0,-174600000.0,49278000.0,37200000.0,18000000.0,25800000.0,36500000.0,-16700000.0,-7700000.0
,capitalExpenditure,0.0,-74453000.0,-69857000.0,-81710000.0,-150023000.0,-251622000.0,-298471000.0,-224245000.0,-197590000.0,-146763000.0,-147969000.0,0.0,-101900000.0,0.0,-107000000.0,0.0,-73000000.0,-80250000.0,-35400000.0,-12500000.0,-5300000.0,-100000.0,-25400000.0,-11955000.0,-16000000.0,-15900000.0,-13900000.0,-30100000.0,-70000000.0,-80400000.0
,freeCashFlow,284361000.0,214480000.0,154371000.0,169930000.0,43802000.0,22692000.0,-43695000.0,105600000.0,-7200000.0,99900000.0,78300000.0,298798000.0,193200000.0,73605000.0,-34900000.0,-586173000.0,-52900000.0,521728000.0,-621900000.0,-31300000.0,-42000000.0,24100000.0,-200000000.0,37323000.0,21200000.0,2100000.0,11900000.0,6400000.0,-86700000.0,-88100000.0
