date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0161551042595498,0.373514885228023,0.369574103375527,0.396241737058203,0.387103382525588,0.404578818594897,0.411219422849933,0.400262666608779,0.394326531075756,0.326974999123391,0.289999085561008,0.268849797919565,0.311782507988571,0.24866068962978,0.275365409219556,0.281336867282953,0.201546782838542,0.222256233958888,0.275763059476415,0.285182711573323,0.158686768279214,0.306493506493506,0.352941176470588,0.40625,0.363636363636364,0.36875,0.359154929577465,0.317460317460317,0.333333333333333
,totalOtherIncomeExpensesNet,3388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,75044000.0,71239000.0,56057000.0,52210000.0,49130000.0,41670000.0,40413000.0,36877000.0,34724000.0,27975000.0,19028000.0,16231000.0,18441000.0,13507000.0,14205000.0,13056000.0,8235000.0,9439000.0,11429000.0,11956000.0,5747000.0,11800000.0,9600000.0,9100000.0,6000000.0,5900000.0,5100000.0,4000000.0,3300000.0
,incomeBeforeTaxRatio,0.357834605682896,0.373514885228023,0.369574103375527,0.396241737058203,0.387103382525588,0.404578818594897,0.411219422849933,0.400262666608779,0.394326531075756,0.326974999123391,0.289999085561008,0.268849797919565,0.311782507988571,0.24866068962978,0.275365409219556,0.281336867282953,0.201546782838542,0.222256233958888,0.275763059476415,0.285182711573323,0.158686768279214,0.306493506493506,0.352941176470588,0.40625,0.363636363636364,0.36875,0.359154929577465,0.317460317460317,0.333333333333333
,incomeTaxExpense,12834000.0,12017000.0,9528000.0,11534000.0,13946000.0,11606000.0,12069000.0,11464000.0,10669000.0,7726000.0,5623000.0,4013000.0,5638000.0,4102000.0,3984000.0,3335000.0,996000.0,1271000.0,1987000.0,2763000.0,459000.0,3000000.0,2900000.0,3000000.0,1900000.0,1900000.0,1600000.0,1300000.0,1000000.0
,netIncome,62210000.0,59222000.0,46529000.0,40676000.0,35184000.0,30064000.0,28344000.0,25413000.0,24055000.0,20249000.0,13405000.0,12218000.0,12803000.0,9405000.0,10221000.0,9721000.0,7239000.0,8168000.0,9442000.0,9193000.0,5288000.0,8800000.0,6700000.0,6100000.0,4100000.0,4000000.0,3500000.0,2900000.0,2300000.0
,netIncomeRatio,0.296637850055074,0.310508268405986,0.306757647679325,0.308705782351647,0.277220545710976,0.291894830867218,0.288412226789857,0.275832501193939,0.273169125245574,0.236672627604989,0.204300911390862,0.202378586099516,0.216460682705801,0.173143835490344,0.198135152948474,0.209472708858577,0.1771702684843,0.192328521980739,0.227820002412836,0.2192777406736,0.146012812016788,0.228571428571429,0.246323529411765,0.272321428571429,0.248484848484848,0.25,0.246478873239437,0.23015873015873,0.232323232323232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.40894919397977,2.29,1.99,1.77,1.57147645179341,1.51208326235384,1.433333,1.326667,1.273333,1.07293857523358,0.805189541197533,0.736073980917381,0.773862721600786,0.569506289820025,0.61975097422355,0.595048627366483,0.442159151274318,0.486667,0.520635,0.50189,0.287946,0.526529581897817,0.522351,0.572098,0.502215,0.496349,0.127074,0.111189,0.094129
,EPSDiluted,2.40894919397977,2.29,1.99,1.77,1.57133755956325,1.51163689902453,1.426667,1.32,1.266667,1.07241846065979,0.804750821410154,0.73586974105793,0.773835218731902,0.568695825373557,0.619135596813763,0.594793692066354,0.440805845941676,0.486667,0.520635,0.50189,0.287946,0.433090367996394,0.522351,0.572098,0.502215,0.496349,0.127074,0.111189,0.094129
,weightedAverageShsOut,26493323.0,25824538.0,23381616.0,22924726.0,22389136.0,19882503.0,19804233.0,19179097.0,18933073.0,18872469.0,16648254.0,16598875.0,16544278.0,16514304.0,16492108.0,16336480.0,16371933.0,16783562.0,18135549.0,18316776.0,18364563.0,16713211.0,12826630.0,10662500.0,8163837.0,8058848.0,8128323.0,7593253.0,5370793.0
,weightedAverageShsOutDil,26493323.0,25824538.0,23381616.0,22924726.0,22391115.0,19888374.0,19834767.0,19211517.0,18956614.0,18881622.0,16657330.0,16603482.0,16544866.0,16537839.0,16508500.0,16343482.0,16422196.0,16783562.0,18135549.0,18316776.0,18364563.0,20319085.0,12826630.0,10662500.0,8163837.0,8058848.0,8128323.0,7593253.0,5370793.0
