date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingExpenses,149670000.0,157436000.0,156022000.0,171462000.0,163815000.0,162088000.0,201697000.0,192795000.0,145565000.0,99935000.0,73145000.0,63157000.0,66393000.0,59293000.0,50767000.0,52211000.0,46178000.0,45923000.0,43827000.0,54016000.0,86012000.0,96500000.0,94700000.0,83200000.0,74400000.0,66100000.0,47800000.0,17400000.0,12000000.0,11100000.0
,costAndExpenses,1294664000.0,1477098000.0,1560164000.0,1482106000.0,1286830000.0,1419050000.0,1956581000.0,2061200000.0,1672104000.0,1354825000.0,840807000.0,734791000.0,963379000.0,812183000.0,657443000.0,458134000.0,477249000.0,507892000.0,476906000.0,490940000.0,551715000.0,584200000.0,629600000.0,636400000.0,573300000.0,550200000.0,369000000.0,137200000.0,104300000.0,96700000.0
,interestExpense,30554000.0,33137000.0,30456000.0,30229000.0,32539000.0,34032000.0,36564000.0,47120000.0,27658000.0,25259000.0,26667000.0,16246000.0,15122000.0,18710000.0,17001000.0,8617000.0,16159000.0,20231000.0,20565000.0,20919000.0,22558000.0,0.0,18300000.0,0.0,10700000.0,12000000.0,8500000.0,3200000.0,2800000.0,3400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,54655000.0,54376000.0,57618000.0,58444000.0,59768000.0,69618000.0,88704000.0,80622000.0,54095000.0,44908000.0,37567000.0,34296000.0,30368000.0,28620000.0,3624000.0,4736000.0,5275000.0,32277000.0,33622000.0,37263000.0,37221000.0,38600000.0,34700000.0,30900000.0,28000000.0,23400000.0,17400000.0,5300000.0,3400000.0,2900000.0
,EBITDA,19304000.0,25944000.0,99862000.0,45260000.0,38435000.0,45339000.0,27650000.0,183017000.0,202669000.0,177081000.0,78351000.0,27104000.0,103689000.0,53458000.0,25635000.0,16735000.0,38597000.0,16057000.0,19536000.0,3798000.0,28575000.0,42400000.0,65900000.0,84600000.0,89300000.0,96400000.0,55400000.0,18500000.0,12300000.0,6300000.0
,EBITDARatio,0.0153289928715101,0.0179088899718776,0.0623199584625139,0.0308117109009192,0.0303714667043857,0.0325064114467536,0.0145869723828782,0.0845893062241316,0.11131512546425,0.119086239524196,0.0888745461330708,0.0372512881408578,0.100018327384972,0.0638669758584313,0.0377288234376426,0.0355963099803673,0.0755957545571527,0.032657950829008,0.0422107946934013,0.00830209301054703,0.0526176231749557,0.072108843537415,0.099727602905569,0.122590928850891,0.140718562874251,0.154685494223363,0.136117936117936,0.123005319148936,0.108657243816254,0.0629370629370629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-35351000.0,-28432000.0,42244000.0,-13184000.0,-21333000.0,-24279000.0,-61054000.0,102395000.0,148574000.0,132173000.0,40784000.0,-7192000.0,73321000.0,24838000.0,22011000.0,11999000.0,33322000.0,-16220000.0,-14086000.0,-33465000.0,-8646000.0,3800000.0,31200000.0,53700000.0,61300000.0,73000000.0,38000000.0,13200000.0,8900000.0,3400000.0
,operatingIncomeRatio,-0.02807165494202,-0.0196263320875895,0.0263628239499553,-0.00897528936185856,-0.0168574085912491,-0.0174071585944933,-0.0322095121831554,0.0473263249360439,0.0816036663265003,0.0888857954079293,0.0462618152862268,-0.00988456553678606,0.0707253786051895,0.0296742853524583,0.0323951290300741,0.0255225648912116,0.0652641846089966,-0.0329894726565678,-0.0304351583769068,-0.0731515383354282,-0.0159206288703645,0.00646258503401361,0.0472154963680387,0.0778148094479061,0.0965962811219666,0.117137355584082,0.0933660933660934,0.0877659574468085,0.0786219081272085,0.033966033966034
,totalOtherIncomeExpensesNet,7774000.0,12392000.0,5912000.0,-12826000.0,17810000.0,3638000.0,-57664000.0,3336000.0,58798000.0,-11575000.0,-13468000.0,-8564000.0,-37698000.0,-18884000.0,-3118000.0,-21472000.0,-4936000.0,2783000.0,-9642000.0,-3123000.0,39906000.0,1400000.0,300000.0,2000000.0,8500000.0,3500000.0,600000.0,200000.0,500000.0,-3400000.0
,incomeBeforeTax,-58131000.0,-48044000.0,19807000.0,-52876000.0,-32856000.0,-52006000.0,-152244000.0,54734000.0,180573000.0,95895000.0,649000.0,-32002000.0,23010000.0,3884000.0,8574000.0,-2885000.0,15215000.0,-33668000.0,-44293000.0,-50742000.0,8702000.0,-18400000.0,13200000.0,40500000.0,57000000.0,63300000.0,30100000.0,10200000.0,6500000.0,-3500000.0
,incomeBeforeTaxRatio,-0.0461608829576126,-0.0331643042633706,0.0123607720380827,-0.0359964654351967,-0.025962922077255,-0.0372864075894896,-0.0803175053692192,0.0252977105234575,0.0991789871685163,0.064488990570263,0.000736169039838202,-0.0439830181184966,0.0221954277997492,0.00464026589535985,0.0126189558086346,-0.0061365613560418,0.0297999690542549,-0.0684765453391692,-0.095702432911283,-0.110917536477403,0.016023746522081,-0.0312925170068027,0.0199757869249395,0.0586871467903202,0.0898203592814371,0.101572528883184,0.073955773955774,0.0678191489361702,0.0574204946996466,-0.034965034965035
,incomeTaxExpense,6946000.0,3475000.0,6762000.0,11203000.0,3281000.0,38281000.0,-21819000.0,25047000.0,86613000.0,37759000.0,291000.0,-7357000.0,9673000.0,3363000.0,3430000.0,-13927000.0,4108000.0,2989000.0,-8416000.0,-13339000.0,4177000.0,-7000000.0,5000000.0,15400000.0,21600000.0,25300000.0,11600000.0,3800000.0,2400000.0,100000.0
,netIncome,-60388000.0,-48425000.0,16087000.0,-60042000.0,-33987000.0,-75633000.0,-80461000.0,35205000.0,95553000.0,58152000.0,358000.0,-24645000.0,13337000.0,-7247000.0,5144000.0,11042000.0,11107000.0,-36657000.0,-35877000.0,-34789000.0,4525000.0,-11400000.0,8200000.0,25100000.0,35400000.0,38000000.0,18500000.0,6400000.0,3500000.0,-3600000.0
,netIncomeRatio,-0.0479531300002462,-0.033427304844595,0.0100392659048133,-0.040874872865952,-0.0268566420939757,-0.0542261059342358,-0.0424478258552898,0.0162715295607542,0.0524820973285776,0.0391069792965424,0.000406084000403815,-0.033871679317866,0.0128648596508151,-0.00865808623678498,0.00757078477718874,0.0234869707082889,0.0217540753391791,-0.0745558014285947,-0.0775182576379586,-0.0760456855565878,0.0083322745360166,-0.0193877551020408,0.012409200968523,0.0363715403564701,0.0557831705011031,0.0609756097560976,0.0454545454545455,0.0425531914893617,0.0309187279151943,-0.035964035964036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.99,-0.84,0.268923436977599,-1.12,-0.81,-1.74,-1.5,0.66,2.2,1.4,0.010259055479138,-0.71,0.39,-0.224,0.208872195716171,0.488,0.496,-1.4,-1.384,-1.344,0.176,-0.44,0.304,0.888,1.256,1.528,0.405333,0.163556,0.074667,-0.074667
,EPSDiluted,-0.99,-0.84,0.268523927957402,-1.12,-0.81,-1.74,-1.5,0.64,1.83,1.18,0.0101155661043768,-0.71,0.38,-0.224,0.205308321692277,0.48,0.488,-1.4,-1.384,-1.344,0.176,-0.44,0.304,0.88,1.04,1.2,0.316444,0.163556,0.074667,-0.074667
,weightedAverageShsOut,60818000.0,60100000.0,59820000.0,59340000.0,53916000.0,53696000.0,53497000.0,53039000.0,43380000.0,41657000.0,34896000.0,34708000.0,34410000.0,32081250.0,24627500.0,22566250.0,22247500.0,26230000.0,25988750.0,25820000.0,25867500.0,25909091.0,26973684.0,28265766.0,28184713.0,24869110.0,20323750.0,19752500.0,17093750.0,54241071.0
,weightedAverageShsOutDil,60818000.0,60100000.0,59909000.0,59340000.0,53916000.0,53696000.0,53497000.0,59522000.0,54662000.0,53144000.0,35391000.0,34708000.0,34838000.0,32081250.0,25055000.0,22855000.0,26967500.0,26230000.0,25988750.0,25820000.0,25867500.0,25909091.0,26973684.0,28522727.0,34038462.0,31666667.0,20323750.0,19752500.0,17093750.0,54241071.0
