date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-1918785000.0,-865450000.0,-506083000.0,-199489000.0,-548553000.0,-423054000.0,-521961000.0,-281060000.0,8403000.0,-23270000.0,278465000.0,69327000.0,35306000.0,-250171000.0,-175191000.0,-161734000.0,-252077000.0,-100938000.0,-195497000.0,-32845000.0,-177263000.0,-219900000.0,-191100000.0,-176600000.0,-117200000.0,-90600000.0,-88100000.0,-83000000.0,-33800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2508232000.0,-6327100000.0,-4561258000.0,-2403196000.0,-1454010000.0,-1859258000.0,-1437436000.0,-1364050000.0,-112310000.0,-68863000.0,-36362000.0,-839000000.0,-3349798000.0,0.0,-2761849000.0,0.0,0.0,0.0,0.0,-4500000.0,-83700000.0,-25000000.0,-14000000.0,-20000000.0,0.0,0.0,-4600000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229129000.0,113537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-22522000.0,-53626000.0,-2677000.0,-2299000.0,-1125000.0,-906000.0,-622000.0,-429000.0,0.0,-32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-95509000.0,-101911000.0,-83440000.0,-51308000.0,-88834000.0,-77400000.0,-49590000.0,-19890000.0,-38824000.0,-10660000.0,-4302000.0,-5155000.0,-10491000.0,-11249000.0,-9117000.0,-6132000.0,-3710000.0,-2008000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,344000.0,0.0,205000.0,1203000.0,0.0,98000.0,-80175000.0,-115000.0,241000.0,71000.0,117000.0,-91000.0,-102000.0,66000.0,66000.0,-633000.0,378000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,2132586000.0,630789000.0,203936000.0,189259000.0,451642000.0,275430000.0,392952000.0,-132941000.0,76335000.0,-282995000.0,-193545000.0,109760000.0,-84916000.0,188295000.0,139978000.0,164292000.0,220557000.0,27208000.0,188107000.0,-10570000.0,243330000.0,168200000.0,184600000.0,149700000.0,159200000.0,101200000.0,83800000.0,79300000.0,38200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,406093000.0,-29914000.0,-64946000.0,118295000.0,48936000.0,-12868000.0,8609000.0,-334365000.0,219637000.0,-219841000.0,209056000.0,216344000.0,-5245000.0,-10369000.0,3938000.0,46570000.0,4022000.0,-34849000.0,18494000.0,-53456000.0,77248000.0,-33200000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,653766000.0,247673000.0,277587000.0,342533000.0,224238000.0,175302000.0,188170000.0,179561000.0,513926000.0,294289000.0,514130000.0,305074000.0,88730000.0,93975000.0,104344000.0,100406000.0,54656000.0,50634000.0,85483000.0,66989000.0,120445000.0,43200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,247673000.0,277587000.0,342533000.0,224238000.0,175302000.0,188170000.0,179561000.0,513926000.0,294289000.0,514130000.0,305074000.0,88730000.0,93975000.0,104344000.0,100406000.0,53836000.0,50634000.0,85483000.0,66989000.0,120445000.0,43197000.0,76400000.0,75700000.0,83300000.0,30900000.0,13700000.0,16300000.0,16300000.0,8500000.0
,operatingCashFlow,192292000.0,204747000.0,237201000.0,128525000.0,145847000.0,134756000.0,137618000.0,79636000.0,134899000.0,86424000.0,124136000.0,37257000.0,44365000.0,51507000.0,39151000.0,44012000.0,35542000.0,38881000.0,25884000.0,-10041000.0,11181000.0,18500000.0,7100000.0,19300000.0,-2800000.0,6600000.0,1700000.0,3600000.0,-800000.0
,capitalExpenditure,-8720000.0,6506000.0,7261000.0,2590000.0,8158000.0,19387000.0,-12485000.0,-3577000.0,-11000.0,32897000.0,-36503000.0,-6281000.0,-9554000.0,-5375000.0,-4329000.0,-4751000.0,-2385000.0,-1920000.0,-4510000.0,-8863000.0,-12556000.0,-5300000.0,-12500000.0,-11000000.0,-4700000.0,-6700000.0,-3500000.0,-3700000.0,-1600000.0
,freeCashFlow,183572000.0,196300000.0,225873000.0,122030000.0,141327000.0,127175000.0,125133000.0,65584000.0,117762000.0,71336000.0,87633000.0,30976000.0,34811000.0,46132000.0,34822000.0,39261000.0,33157000.0,36961000.0,21374000.0,-18904000.0,-1375000.0,13200000.0,-5400000.0,8300000.0,-7500000.0,-100000.0,-1800000.0,-100000.0,-2400000.0
