date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,operatingExpenses,586869000.0,282512000.0,277845000.0,252331000.0,226984000.0,210441000.0,203130000.0,192798000.0,173197000.0,0.0,215813000.0,143728000.0,137125000.0,137754000.0,274873000.0,251986000.0,234016000.0,237783000.0,204952000.0,312926000.0,166448000.0,149477000.0,143829000.0,130604000.0,115512000.0,104352000.0,91770000.0,85444000.0
,costAndExpenses,586869000.0,581270000.0,565715000.0,525060000.0,480596000.0,443858000.0,415053000.0,383252000.0,352756000.0,0.0,325362000.0,313870000.0,304104000.0,303186000.0,274873000.0,251986000.0,234016000.0,237783000.0,204952000.0,312926000.0,166448000.0,149477000.0,143829000.0,130604000.0,115512000.0,104352000.0,91770000.0,85444000.0
,interestExpense,136289000.0,109623000.0,110154000.0,100125000.0,94994000.0,92553000.0,93941000.0,104977000.0,113336000.0,0.0,98465000.0,101882000.0,108781000.0,99163000.0,111365000.0,0.0,88566000.0,85058000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,255027000.0,239758000.0,244245000.0,216050000.0,193585000.0,174796000.0,170814000.0,160828000.0,142039000.0,0.0,126208000.0,119539000.0,115093000.0,111022000.0,101675000.0,97618000.0,89457000.0,89709000.0,75089000.0,64251000.0,59914000.0,53259000.0,50011000.0,46047000.0,41399000.0,38154000.0,34901000.0,29801000.0
,EBITDA,544551000.0,594276000.0,593966000.0,548338000.0,514580000.0,474950000.0,441851000.0,414989000.0,397301000.0,0.0,353905000.0,350343000.0,342008000.0,328361000.0,312694000.0,296654000.0,265771000.0,246200000.0,228013000.0,70159000.0,193968000.0,183063000.0,170895000.0,153921000.0,130158000.0,112857000.0,97520000.0,82121000.0
,EBITDARatio,0.651771287406014,0.635054093448516,0.648833998225982,0.639574595146895,0.641948325268123,0.638363359730757,0.644013176113921,0.651051986702499,0.653436246953215,0.0,0.639904603306338,0.643215942013021,0.644059817068692,0.630826569329043,0.643546302470508,0.657737316583227,0.647700631199279,0.624438842023567,0.637128502609843,0.22004867736816,0.645479896972399,0.655479606561134,0.645585974243804,0.645430605758183,0.637182957933334,0.630292368266734,0.631651218674906,0.596099126041636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,289524000.0,354518000.0,349721000.0,332288000.0,320995000.0,300154000.0,271037000.0,254161000.0,255262000.0,0.0,227697000.0,230804000.0,226915000.0,217339000.0,211019000.0,199036000.0,176314000.0,156491000.0,152924000.0,5908000.0,134054000.0,129804000.0,120884000.0,107874000.0,88759000.0,74703000.0,62619000.0,52320000.0
,operatingIncomeRatio,0.346530316196167,0.378844353635652,0.38202670640001,0.387576573340114,0.400447360312179,0.403426288823299,0.395045839467125,0.398738337624115,0.419826386718814,0.0,0.411704718664736,0.423747048693347,0.427319926405646,0.41753806253302,0.434291982580491,0.441299980932194,0.429688299661248,0.396909255999635,0.42731001799506,0.0185300187558416,0.44610019234481,0.464779200876537,0.456660609792492,0.452343612408692,0.43451591268462,0.417207003434699,0.405592367331869,0.379779913475219
,totalOtherIncomeExpensesNet,1894000.0,114381000.0,-3398000.0,-12690000.0,50000.0,-17656000.0,-9302000.0,-11806000.0,1757000.0,0.0,2104000.0,-2071000.0,-17672000.0,1612000.0,1395000.0,0.0,493000.0,205000.0,0.0,-22269000.0,18370000.0,7362000.0,-7100000.0,-4665000.0,12775000.0,0.0,0.0,0.0
,incomeBeforeTax,135888000.0,360542000.0,237111000.0,219948000.0,226425000.0,190094000.0,167888000.0,137811000.0,144372000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.162643896904107,0.385281709105054,0.259014283904063,0.256544600325655,0.282469488804141,0.25549856722741,0.244702590039208,0.21620362308268,0.237446917689937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,135888000.0,353866000.0,241907000.0,289914000.0,249910000.0,210219000.0,164535000.0,162681000.0,151925000.0,0.0,143917000.0,122790000.0,98304000.0,129787000.0,195537000.0,118712000.0,114612000.0,84156000.0,94497000.0,55287000.0,68756000.0,60523000.0,48443000.0,44960000.0,46504000.0,28742000.0,23110000.0,20466000.0
,netIncomeRatio,0.162643896904107,0.378147614630664,0.264253317544864,0.338152068938167,0.311767472439187,0.282547862131256,0.239815476103718,0.255220712473702,0.249869247292021,0.0,0.260219976530533,0.225437601207328,0.185123319504575,0.2493386484799,0.402428934825023,0.263206672845227,0.279316647576341,0.213445471930688,0.264049559065151,0.173403714785751,0.228803801638591,0.216710051883229,0.1830019681693,0.18852892090675,0.227658355811642,0.160520510457681,0.149686830020273,0.14855840422752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.80237154150198,4.61,3.30140295329858,4.02005075086318,3.51,3.04,2.42,2.47,2.36,0.0,2.29,1.99,1.64652284604047,2.2,3.48,1.94,1.96,1.42,1.6,0.86,1.75559187008477,1.36,1.22411179056957,1.14770000510543,1.16,0.86,0.72,0.67
,EPSDiluted,1.80237154150198,4.61,3.30014187880276,4.01359489430039,3.5,3.03,2.41,2.46,2.35,0.0,2.28,1.98,1.64305532341635,2.19,3.45,1.92,1.94,1.41,1.59,0.85,1.70754482690111,1.35,1.19206161720557,1.12175648702595,1.14,0.86,0.72,0.67
,weightedAverageShsOut,75394000.0,74766000.0,73274000.0,72117000.0,70877000.0,68797000.0,67322000.0,65331000.0,63881000.0,63556000.0,62438000.0,61182000.0,59704000.0,58665000.0,56108000.0,53469000.0,52533000.0,51008000.0,47379000.0,41624000.0,39164000.0,38796000.0,39574000.0,39174000.0,38475000.0,33573000.0,31860000.0,30679000.0
,weightedAverageShsOutDil,75394000.0,74766000.0,73302000.0,72233000.0,71049000.0,68981000.0,67492000.0,65483000.0,64056000.0,63732000.0,62603000.0,61324000.0,59830000.0,58914000.0,56543000.0,53962000.0,53050000.0,51547000.0,48619000.0,42882000.0,40266000.0,39910000.0,40638000.0,40080000.0,38988000.0,33573000.0,31860000.0,30679000.0
