date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1712000.0,134000.0,-826000.0,107000.0,2999000.0,-1363000.0,-944000.0,102000.0,292000.0,-160000.0,-41000.0,-92000.0,-52000.0,87000.0,48000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6176000.0,1229000.0,16982000.0,52000.0,500000.0,4210000.0,-1721000.0,4202000.0,1818000.0,-591000.0,375000.0,-138000.0,-144000.0,-46000.0,-1410000.0,2018456.0,0.0,0.0,0.0
,cashAtEndOfPeriod,17401000.0,23577000.0,22348000.0,5366000.0,6418000.0,8578000.0,4370000.0,6091000.0,1889000.0,71000.0,662000.0,287000.0,425000.0,569000.0,615000.0,2024904.0,6000.0,0.0,0.0
,cashAtBeginningOfPeriod,23577000.0,22348000.0,5366000.0,5314000.0,5918000.0,4368000.0,6091000.0,1889000.0,71000.0,662000.0,287000.0,425000.0,569000.0,615000.0,2025000.0,6448.0,0.0,0.0,0.0
,operatingCashFlow,12036000.0,3237000.0,1003000.0,9077000.0,-4188000.0,9035000.0,-1501000.0,2076000.0,-6484000.0,-5407000.0,97000.0,2243000.0,-1561000.0,1140000.0,445000.0,-4342950.0,-1993000.0,-545000.0,2292000.0
,capitalExpenditure,-709000.0,-1785000.0,-1217000.0,-1088000.0,-1583000.0,-2602000.0,-924000.0,-1215000.0,-1125000.0,-622000.0,-511000.0,-139000.0,-630000.0,-296000.0,-620000.0,-1689834.0,-127000.0,-2000.0,0.0
,freeCashFlow,11327000.0,1452000.0,-214000.0,7989000.0,-5771000.0,6433000.0,-2425000.0,861000.0,-7609000.0,-6029000.0,-414000.0,2104000.0,-2191000.0,844000.0,-175000.0,-6032784.0,-2120000.0,-547000.0,2292000.0
