date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,192392000.0,241611000.0,211836000.0,177983000.0,149781000.0,141620000.0,117785000.0,87010000.0,63705000.0,65942000.0,33075000.0,-12946000.0,1062000.0,44134000.0,44236000.0,41323000.0,31866000.0,27841000.0,14906000.0,18902000.0,15302000.0,17600000.0,15400000.0,12100000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.318042206815379,0.408625046086612,0.374349902894092,0.384277241489497,0.359204278382656,0.338812743876035,0.322837494483929,0.267561716626281,0.237746031035178,0.288494266601917,0.159205776173285,-0.0892569048965127,0.00689820919371496,0.32316501669498,0.361269457556801,0.357162613009732,0.338326945332158,0.321300388916458,0.176739112391657,0.249841387332135,0.219053754205139,0.295302013422819,0.285185185185185,0.252083333333333,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,38148000.0,47160000.0,38954000.0,65155000.0,44915000.0,42793000.0,36211000.0,26994000.0,17562000.0,17905000.0,2291000.0,-8978000.0,-4906000.0,11753000.0,12133000.0,11692000.0,9353000.0,8319000.0,4021000.0,6389000.0,5232000.0,5900000.0,5200000.0,2800000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,154244000.0,194451000.0,172882000.0,112828000.0,104866000.0,98827000.0,81574000.0,60016000.0,46143000.0,48037000.0,30784000.0,-3968000.0,5968000.0,32381000.0,32103000.0,29631000.0,22513000.0,19522000.0,10885000.0,12513000.0,10070000.0,11700000.0,10200000.0,9300000.0,3600000.0,2800000.0,-800000.0,-2400000.0,1000000.0
,netIncomeRatio,0.254979947960577,0.328865609747023,0.305511621783532,0.243603223919009,0.251489280061394,0.236434451624325,0.223586583818245,0.184553315538937,0.17220493069706,0.210160430147043,0.148178098676294,-0.0273575929730699,0.0387650776535696,0.23710532481987,0.26218087973474,0.256106414976923,0.239024493826112,0.22529457248041,0.129062474063008,0.165393359416305,0.144155751198912,0.196308724832215,0.188888888888889,0.19375,0.13953488372093,0.135922330097087,-0.0547945205479452,-0.285714285714286,0.208333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.14230753204906,2.70074584369227,2.3883677557505,1.88417220533716,1.83383463905988,1.73322927445238,1.53,1.24,1.17531839021905,1.22,0.73,-0.38,0.33314725912694,1.93,2.01,1.89,1.55,1.390476,0.790476,0.879819,0.709132,0.824572,0.728194,0.67108,0.442628,0.403677,-0.016476,-0.329533,0.461345
,EPSDiluted,2.14230753204906,2.69950855175478,2.38820279044067,1.88398343574673,1.83354606332943,1.73283419834479,1.52,1.21,1.17522858671013,1.21,0.72,-0.38,0.331371460299833,1.91,1.99,1.87,1.52,1.371429,0.780952,0.870748,0.692641,0.80958,0.699637,0.652043,0.437868,0.395439,-0.016476,-0.329533,0.370724
,weightedAverageShsOut,70732000.0,71999000.0,72385000.0,59882000.0,57184000.0,57019000.0,52618000.0,47993000.0,39260000.0,39103000.0,35209000.0,21854000.0,17914000.0,16802000.0,15946000.0,15708000.0,14558000.0,14038500.0,13823250.0,14214532.0,14162494.0,14131326.0,14071695.0,13831471.0,8122811.0,6936239.0,8092306.0,7283034.0,2167575.0
,weightedAverageShsOutDil,70835000.0,72032000.0,72390000.0,59888000.0,57193000.0,57032000.0,53183000.0,49051000.0,39263000.0,39180000.0,35392000.0,21854000.0,18010000.0,16972000.0,16148000.0,15885000.0,14816000.0,14214900.0,13983900.0,14407470.0,14520255.0,14464833.0,14510123.0,14239082.0,8503108.0,7080738.0,8092306.0,7283034.0,2697424.0
