date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-03-26_FY,2002-12-31_FY
,otherFinancingActivites,0.0,45000000.0,-27000000.0,-27000000.0,-891000000.0,1325000000.0,876000000.0,6283000000.0,469000000.0,606000000.0,740000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-943000000.0,-1995000000.0,-2570000000.0,-1178000000.0,-3774000000.0,705000000.0,100000000.0,4233000000.0,-162000000.0,39000000.0,256000000.0,-836000000.0,-2536425449.0,-3955705631.0,-2124883504.0,-2076985696.0,-1174706024.0,-1119412598.0,185000000.0,-291155178.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-947000000.0,730000000.0,-207000000.0,804000000.0,188000000.0,-12000000.0,-57000000.0,-210000000.0,-720000000.0,935000000.0,-246000000.0,-1461000000.0,766000000.0,-950000000.0,497000000.0,382000000.0,831000000.0,-318000000.0,-106000000.0,-106000000.0
,cashAtEndOfPeriod,771000000.0,1718000000.0,988000000.0,1195000000.0,391000000.0,203000000.0,215000000.0,272000000.0,482000000.0,1202000000.0,267000000.0,513000000.0,1974000000.0,1208000000.0,2158000000.0,1661000000.0,1279000000.0,448000000.0,766000000.0,766000000.0
,cashAtBeginningOfPeriod,1718000000.0,988000000.0,1195000000.0,391000000.0,203000000.0,215000000.0,272000000.0,482000000.0,1202000000.0,267000000.0,513000000.0,1974000000.0,1208000000.0,2158000000.0,1661000000.0,1279000000.0,448000000.0,766000000.0,872000000.0,872000000.0
,operatingCashFlow,798000000.0,4429000000.0,3922000000.0,2763000000.0,2015000000.0,2167000000.0,4405000000.0,3292000000.0,4680000000.0,4489000000.0,3207000000.0,1591000000.0,4263000000.0,3626000000.0,3587000000.0,3451000000.0,3312000000.0,2194000000.0,1676000000.0,1676000000.0
,capitalExpenditure,-868000000.0,-1636000000.0,-1491000000.0,-993000000.0,-1073000000.0,-2994000000.0,-5290000000.0,-6297000000.0,-5478000000.0,-3919000000.0,-3856000000.0,-2285000000.0,7512000000.0,-899000000.0,-1177000000.0,-1432000000.0,-1376000000.0,-1449000000.0,-1552000000.0,-1552000000.0
,freeCashFlow,-70000000.0,2793000000.0,2431000000.0,1770000000.0,942000000.0,-827000000.0,-885000000.0,-3005000000.0,-798000000.0,570000000.0,-649000000.0,-694000000.0,3032000000.0,2727000000.0,2410000000.0,2019000000.0,1936000000.0,745000000.0,124000000.0,124000000.0
