date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-12-31_FY,2004-01-03_FY,2003-12-31_FY,2002-12-31_FY,2002-12-28_FY,2001-12-31_FY,2001-12-29_FY,2000-12-31_FY,1999-12-31_FY,1999-04-03_FY,1998-03-28_FY,1997-03-29_FY,1996-03-30_FY,1995-04-01_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY,1989-03-31_FY
,operatingExpenses,192940000.0,179381000.0,222559000.0,264199000.0,249695000.0,327141000.0,165400000.0,152000000.0,160600000.0,140693000.0,124700000.0,112600000.0,139700000.0,377200000.0,151600000.0,169164000.0,144760000.0,192009000.0,137865000.0,214992000.0,207290000.0,133875000.0,209055000.0,124706000.0,240012000.0,0.0,70000000.0,71900000.0,61400000.0,58200000.0,47900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,355754000.0,345052000.0,401919000.0,433581000.0,430315000.0,513198000.0,324500000.0,305700000.0,288600000.0,270462000.0,242600000.0,202700000.0,242500000.0,480400000.0,258300000.0,265089000.0,241617000.0,288866000.0,227131000.0,304258000.0,298836000.0,225421000.0,320553000.0,236204000.0,457842000.0,0.0,148400000.0,170800000.0,145100000.0,140400000.0,106800000.0,96200000.0,80700000.0,57700000.0,52400000.0,32400000.0,19500000.0
,interestExpense,3702000.0,11731000.0,20600000.0,18807000.0,20327000.0,18389000.0,0.0,0.0,0.0,0.0,1800000.0,1800000.0,-17800000.0,89000.0,56000.0,0.0,16000.0,0.0,7140000.0,0.0,0.0,12611000.0,0.0,13962000.0,14036000.0,0.0,11000000.0,10300000.0,8900000.0,5600000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25140000.0,33056000.0,39261000.0,57861000.0,33575000.0,60808000.0,22200000.0,20800000.0,22100000.0,16666000.0,14500000.0,14200000.0,21900000.0,27000000.0,27700000.0,16211000.0,68776000.0,47249000.0,99902000.0,77127000.0,73415000.0,94375000.0,84349000.0,106539000.0,81873000.0,57800000.0,10100000.0,9600000.0,8600000.0,7100000.0,6000000.0,5800000.0,4700000.0,2800000.0,2800000.0,1900000.0,1500000.0
,EBITDA,77506000.0,92097000.0,36141000.0,10241000.0,30314000.0,-46424000.0,63800000.0,47600000.0,12700000.0,64570000.0,69600000.0,5900000.0,1700000.0,-224700000.0,14900000.0,-37818000.0,5742000.0,-15785000.0,5306000.0,-17469000.0,3705000.0,-5188000.0,59122000.0,81312000.0,191790000.0,0.0,61700000.0,84700000.0,67600000.0,64900000.0,43300000.0,35800000.0,27400000.0,16100000.0,14900000.0,8400000.0,3500000.0
,EBITDARatio,0.189909830442027,0.2279104067628,0.0906246003625887,0.0265337689559308,0.0709839973399149,-0.114354404063394,0.174269325320951,0.143157894736842,0.0454708199069101,0.202816883712457,0.233713901947616,0.0303497942386831,0.00764732343679712,-0.982509838216003,0.0606924643584521,-0.179181275466692,0.0254259803747919,-0.0698970916433455,0.0253073995287653,-0.0833198195190354,0.0161701421925054,-0.0226425634803558,0.200192329832118,0.275329635724589,0.337801778571542,0.0,0.308345827086457,0.344448962993087,0.331210191082803,0.32744702320888,0.300485773768217,0.283676703645008,0.264990328820116,0.226760563380282,0.231007751937985,0.215938303341902,0.162790697674419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,52366000.0,59041000.0,-3120000.0,-47620000.0,-3261000.0,-107232000.0,41600000.0,26800000.0,-9400000.0,47904000.0,55100000.0,-8300000.0,-20200000.0,-251700000.0,-12800000.0,-54029000.0,-63034000.0,-63034000.0,-94596000.0,-94596000.0,-69710000.0,-99563000.0,-25227000.0,-25227000.0,109917000.0,0.0,51600000.0,75100000.0,59000000.0,57800000.0,37300000.0,30000000.0,22700000.0,13300000.0,12100000.0,6500000.0,2000000.0
,operatingIncomeRatio,0.128310300891895,0.146107455461985,-0.00782349002881151,-0.123380341537098,-0.00763603666046917,-0.264140346728544,0.113630155695165,0.0806015037593985,-0.033655567490154,0.150468328904468,0.185023505708529,-0.0426954732510288,-0.090868196131354,-1.10056843025798,-0.0521384928716904,-0.255988818345494,-0.279118991108435,-0.279118991108435,-0.451183333174347,-0.451183333174347,-0.3042430802266,-0.434533837277306,-0.0854208569513013,-0.0854208569513013,0.19359798787866,0.0,0.257871064467766,0.305408702724685,0.289073983341499,0.291624621594349,0.258848022206801,0.237717908082409,0.219535783365571,0.187323943661972,0.187596899224806,0.167095115681234,0.0930232558139535
,totalOtherIncomeExpensesNet,-208000.0,-45000.0,-249000.0,-3286000.0,-19135000.0,-580000.0,1300000.0,-300000.0,500000.0,-6323000.0,0.0,0.0,0.0,200000.0,600000.0,-3325000.0,6980000.0,6980000.0,441000.0,441000.0,-16410000.0,13443000.0,-152510000.0,285000.0,149960000.0,0.0,-300000.0,400000.0,-200000.0,-100000.0,-100000.0,2800000.0,2400000.0,2600000.0,3100000.0,1000000.0,400000.0
,incomeBeforeTax,48456000.0,45065000.0,-23969000.0,-69713000.0,-42723000.0,-126201000.0,42900000.0,26500000.0,-8900000.0,42723000.0,57600000.0,-6400000.0,-38000000.0,-239100000.0,4100000.0,-48886000.0,-51661000.0,-51661000.0,-97660000.0,-97660000.0,-93369000.0,-93369000.0,-173966000.0,-173966000.0,262071000.0,0.0,62300000.0,85700000.0,67700000.0,63200000.0,40600000.0,32600000.0,25200000.0,15800000.0,14600000.0,7200000.0,0.0
,incomeBeforeTaxRatio,0.118729785357248,0.11152135770726,-0.0601029591348022,-0.180621876303564,-0.100041212586699,-0.310865934585655,0.117181098060639,0.0796992481203008,-0.0318653777300394,0.134194606207949,0.19341840161182,-0.0329218106995885,-0.170940170940171,-1.04547442063839,0.0167006109979633,-0.231621339903345,-0.228758546175918,-0.228758546175918,-0.465797330942183,-0.465797330942183,-0.407500676483681,-0.407500676483681,-0.589064288278038,-0.589064288278038,0.461588455665168,0.0,0.311344327836082,0.348515656771045,0.331700146986771,0.318869828456105,0.281748785565579,0.258320126782884,0.243713733075435,0.222535211267606,0.226356589147287,0.185089974293059,0.0
,incomeTaxExpense,1064000.0,1572000.0,2353000.0,849000.0,9917000.0,32540000.0,-5600000.0,4200000.0,20700000.0,-35509000.0,500000.0,500000.0,200000.0,700000.0,1100000.0,233000.0,318000.0,318000.0,-5854000.0,-5854000.0,81866000.0,81866000.0,-64447000.0,-64447000.0,94184000.0,0.0,20200000.0,29100000.0,22700000.0,21500000.0,13700000.0,10100000.0,7800000.0,4900000.0,4300000.0,400000.0,0.0
,netIncome,47392000.0,43493000.0,-26322000.0,-70562000.0,-54099000.0,-159233000.0,48600000.0,22300000.0,-29600000.0,78232000.0,57100000.0,-7000000.0,-38200000.0,-239800000.0,3100000.0,-49119000.0,-51979000.0,-51979000.0,-91806000.0,-91806000.0,-175235000.0,-175235000.0,-109519000.0,-109519000.0,167887000.0,0.0,42000000.0,56600000.0,45000000.0,41800000.0,27000000.0,22500000.0,17400000.0,10900000.0,10300000.0,6800000.0,2200000.0
,netIncomeRatio,0.116122709007155,0.107631164113212,-0.0660031745315309,-0.182821580418747,-0.126679529989182,-0.392232354433623,0.132750614586179,0.0670676691729323,-0.105979233798783,0.245729757574615,0.191739422431162,-0.0360082304526749,-0.171839856050382,-1.04853519895059,0.0126272912423625,-0.232725291386336,-0.230166672570761,-0.230166672570761,-0.437876200742147,-0.437876200742147,-0.764797534980753,-0.764797534980753,-0.370841036684884,-0.370841036684884,0.29570116898191,0.0,0.209895052473763,0.230174867832452,0.220480156785889,0.210898082744702,0.187369882026371,0.178288431061807,0.168278529980658,0.153521126760563,0.15968992248062,0.174807197943445,0.102325581395349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.351304270475823,0.31683,-0.20797,-0.57519,-0.45,-1.35648,0.40433,0.19044,-0.25256,0.66,0.47544,-0.06066,-0.33131,-2.08703,0.02696,-0.43,-0.46009,-0.46,-0.82121,-0.82,-1.59,-1.59026,-1.01,-1.00648,1.65,0.0,0.44071,0.59205,0.48966,0.49821,0.35202,0.0775,0.04,0.026667,0.026667,0.021667,0.008333
,EPSDiluted,0.336679383076519,0.31683,-0.20797,-0.57519,-0.45,-1.35648,0.40433,0.19044,-0.25256,0.65,0.47544,-0.06066,-0.33131,-2.08703,0.02696,-0.43,-0.46009,-0.46,-0.82121,-0.82,-1.59,-1.59026,-1.01,-1.00648,1.47,0.0,0.44071,0.59205,0.48966,0.49821,0.35202,0.075,0.04,0.026667,0.026667,0.021667,0.008333
,weightedAverageShsOut,134903000.0,137274000.0,126564000.0,122677000.0,119994000.0,117387000.0,120200000.0,117100000.0,117200000.0,117875000.0,120100000.0,115400000.0,115300000.0,114900000.0,115000000.0,113525000.0,112976000.0,112976000.0,111794000.0,111794000.0,110193000.0,110193000.0,108814000.0,108814000.0,101716000.0,95300000.0,95300000.0,95600000.0,91900000.0,83900000.0,76700000.0,73644000.0,71668000.0,68076000.0,66560000.0,57348000.0,264000000.0
,weightedAverageShsOutDil,140763000.0,137274000.0,126564000.0,122677000.0,119994000.0,117387000.0,120200000.0,117100000.0,117200000.0,121139000.0,120100000.0,115400000.0,115300000.0,114900000.0,115000000.0,113525000.0,112976000.0,112976000.0,111794000.0,111794000.0,110193000.0,110193000.0,108814000.0,108814000.0,120321000.0,95300000.0,95300000.0,95600000.0,91900000.0,83900000.0,76700000.0,73644000.0,71668000.0,68076000.0,66560000.0,57348000.0,264000000.0
