date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-23000000000.0,258548000000.0,406246000000.0,-290310000000.0,-226333000000.0,1458019000000.0,1109543000000.0,118184000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1994000000000.0,764014000000.0,-1634141000000.0,-464582000000.0,1860017000000.0,-1067728000000.0,-890237000000.0,900748000000.0,1160753000000.0,2858850000000.0,164659000000.0,1448316000000.0,-1636096000000.0,2122023000000.0,905977000000.0,540743000000.0
,cashAtEndOfPeriod,5082000000000.0,7075758000000.0,6311744000000.0,7945885000000.0,8410467000000.0,6550450000000.0,7951201000000.0,8841438000000.0,7940690000000.0,6585628000000.0,3726778000000.0,3562119000000.0,2113803000000.0,3749899000000.0,1627876000000.0,721899000000.0
,cashAtBeginningOfPeriod,7076000000000.0,6311744000000.0,7945885000000.0,8410467000000.0,6550450000000.0,7618178000000.0,8841438000000.0,7940690000000.0,6779937000000.0,3726778000000.0,3562119000000.0,2113803000000.0,3749899000000.0,1627876000000.0,721899000000.0,181156000000.0
,operatingCashFlow,9187000000000.0,27711767000000.0,22469194000000.0,16973626000000.0,14232940000000.0,10411475000000.0,17505049000000.0,17522761000000.0,20531233000000.0,22996311000000.0,14356812000000.0,9405637000000.0,11792900000000.0,0.0,0.0,0.0
,capitalExpenditure,-11116000000000.0,-13979141000000.0,-8460426000000.0,-5965556000000.0,-5837477000000.0,-14251509000000.0,-15682392000000.0,-14227777000000.0,-15467862000000.0,-10189522000000.0,-6445151000000.0,-12850662000000.0,-1469648000000.0,-3036962000000.0,-1862934000000.0,-1254144000000.0
,freeCashFlow,-1929000000000.0,13732626000000.0,14008768000000.0,11008070000000.0,8395463000000.0,-3840034000000.0,1822657000000.0,3294984000000.0,5063371000000.0,12806789000000.0,7911661000000.0,-3445025000000.0,10323252000000.0,6799992000000.0,4490756000000.0,2621620000000.0
