date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,74435000.0,54368000.0,6435000.0,13367000.0,15130000.0,19050000.0,11926000.0,10229000.0,9035000.0,5125000.0,4941000.0,5992000.0,5726000.0,4082000.0,3815000.0,3119000.0,2444000.0,838000.0
,EBITDA,-754003000.0,-885063000.0,-808238000.0,-486721000.0,-409457000.0,-276958000.0,-172288000.0,-82713000.0,-54531000.0,-49693000.0,-39129000.0,-42119000.0,-22109000.0,-89095000.0,-35686000.0,-40353000.0,-29820000.0,-19610000.0
,EBITDARatio,-1.52987401923089,-4.02759044368601,-10.7897420836226,-5.41330411958359,-8.68247842405479,-6.73912937684016,-3.40752754099009,-1.7536201157589,-0.817249906331959,-0.600468842514833,-0.391129636848892,-0.418956959406364,-0.229911712404979,-1.7504960999666,-1.32513924990717,-7.05965710286914,-6.97054698457223,-111.420454545455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-828438000.0,-939431000.0,-814673000.0,-500088000.0,-424587000.0,-296008000.0,-184214000.0,-92942000.0,-63566000.0,-54818000.0,-44070000.0,-48111000.0,-27835000.0,-93177000.0,-39501000.0,-43472000.0,-32264000.0,-20448000.0
,operatingIncomeRatio,-1.68090282498027,-4.27499886234357,-10.8756474608854,-5.56197170566776,-9.00330795818402,-7.20266686132808,-3.64340104032753,-1.97048784107533,-0.952656425627576,-0.662397138610631,-0.440519387051309,-0.478559279042702,-0.289456443746555,-1.83069729060652,-1.46680282213145,-7.60531840447866,-7.54184198223469,-116.181818181818
,totalOtherIncomeExpensesNet,45525000.0,20730000.0,24737000.0,-3022000.0,6171000.0,76000.0,-218949000.0,-47000.0,-53997000.0,-4036000.0,-1236000.0,-4282000.0,-11237000.0,-1354000.0,-255000.0,-22000.0,-233000.0,-4637000.0
,incomeBeforeTax,-855600000.0,-885253000.0,-760674000.0,-490874000.0,-410108000.0,-290073000.0,-400604000.0,-91920000.0,-116586000.0,-57649000.0,-43001000.0,-47008000.0,-25530000.0,-80221000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-1.73601459258643,-4.0284550625711,-10.1547765258717,-5.45949372719993,-8.69628278801501,-7.05825242718447,-7.92318189909219,-1.94882014968092,-1.74726114649682,-0.696605725195452,-0.429833768155056,-0.467587757253837,-0.265486725663717,-1.57614397705169,0.0,0.0,0.0,0.0
,incomeTaxExpense,2681000.0,863000.0,823000.0,0.0,0.0,0.0,-40209000.0,-2695000.0,-10572000.0,0.0,514000.0,582000.0,719000.0,5245000.0,0.0,0.0,0.0,0.0
,netIncome,-858281000.0,-886116000.0,-761497000.0,-490874000.0,-410108000.0,-290073000.0,-360395000.0,-89225000.0,-106014000.0,-57649000.0,-43515000.0,-47590000.0,-26249000.0,-85466000.0,-34608000.0,-42914000.0,-32654000.0,-25033000.0
,netIncomeRatio,-1.74145434845684,-4.03238225255973,-10.1657633363593,-5.45949372719993,-8.69628278801501,-7.05825242718447,-7.12792468503392,-1.89168274429156,-1.58881978269015,-0.696605725195452,-0.434971661618736,-0.473376901117046,-0.27296361386396,-1.67919523744032,-1.2851095432603,-7.50769769069279,-7.63300607760636,-142.232954545455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.46,-8.11,-7.57,-5.42,-4.79,-3.45,-4.85,-1.45,-2.11,-1.36,-1.04,-1.14,-0.64,-2.21,-1.09,-1.96,-2.98,-29.64
,EPSDiluted,-7.46,-8.11,-7.57,-5.42,-4.79,-3.45,-4.85,-1.45,-2.11,-1.36,-1.04,-1.14,-0.64,-2.21,-1.09,-1.96,-2.98,-29.64
,weightedAverageShsOut,114986000.0,109264000.0,100590000.0,90554000.0,85596000.0,83992000.0,74278000.0,61551000.0,50286000.0,42410000.0,42040000.0,41633000.0,41077000.0,38657000.0,31890000.0,21949000.0,11886126.0,942665.0
,weightedAverageShsOutDil,114986000.0,109264000.0,100590000.0,90554000.0,85596000.0,83992000.0,74278000.0,61551000.0,50286000.0,42410000.0,42040000.0,41633000.0,41077000.0,38657000.0,31890000.0,21949000.0,11886126.0,942665.0
