date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1183000000.0,1329000000.0,809000000.0,516000000.0,348000000.0,427000000.0,647000000.0,625000000.0,-209000000.0,395000000.0,753000000.0,694000000.0,504000000.0,620000000.0,552000000.0,479000000.0,666000000.0,620000000.0
,operatingIncomeRatio,0.126497005988024,0.147029538665782,0.0950311288617409,0.0629114850036576,0.0441232407759604,0.111517367458867,0.170173592845871,0.170998632010944,-0.0600574712643678,0.114592399187699,0.225516621743037,0.212687710695679,0.177840508115737,0.240496508921645,0.227347611202636,0.211292456991619,0.292747252747253,0.298651252408478
,totalOtherIncomeExpensesNet,399000000.0,234000000.0,280000000.0,222000000.0,203000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17000000.0,0.0
,incomeBeforeTax,1338000000.0,1322000000.0,851000000.0,492000000.0,342000000.0,340000000.0,518000000.0,499000000.0,-337000000.0,239000000.0,587000000.0,520000000.0,399000000.0,554000000.0,514000000.0,449000000.0,627000000.0,567000000.0
,incomeBeforeTaxRatio,0.143071000855432,0.146255116716451,0.0999647597791613,0.0599853694220922,0.0433624952453404,0.0887960302951162,0.136244082062073,0.136525307797538,-0.0968390804597701,0.0693356541920511,0.175801138065289,0.159362549800797,0.140790402258292,0.214895267649341,0.21169686985173,0.198059108954565,0.275604395604396,0.273121387283237
,incomeTaxExpense,-318000000.0,249000000.0,136000000.0,-100000000.0,-96000000.0,-33000000.0,159000000.0,122000000.0,101000000.0,32000000.0,140000000.0,96000000.0,97000000.0,144000000.0,63000000.0,152000000.0,208000000.0,159000000.0
,netIncome,1020000000.0,1044000000.0,695000000.0,568000000.0,420000000.0,373000000.0,362000000.0,365000000.0,-446000000.0,204000000.0,455000000.0,438000000.0,304000000.0,409000000.0,449000000.0,300000000.0,427000000.0,414000000.0
,netIncomeRatio,0.109067579127459,0.115499502157318,0.0816398449430283,0.0692514020970495,0.0532521871434005,0.0974144685296422,0.0952130457653866,0.0998632010943912,-0.12816091954023,0.0591818973020017,0.136268343815514,0.134232301562979,0.10726887791108,0.158650116369279,0.18492586490939,0.132333480370534,0.187692307692308,0.199421965317919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.68,8.03077,5.26515,4.17647,3.04348,5.4058,5.30015,5.39941,-6.83002,3.07229,7.04334,6.8652,5.43828,7.36937,7.53356,4.87805,6.73502,6.48903
,EPSDiluted,7.650000019125,8.03077,5.26515,4.17647,3.04348,5.4058,5.30015,5.39941,-6.83002,3.07229,7.04334,6.8652,5.43828,7.36937,7.53356,4.87805,6.73502,6.48903
,weightedAverageShsOut,132812500.0,130000000.0,132000000.0,136000000.0,138000000.0,69000000.0,68300000.0,67600000.0,65300000.0,66400000.0,64600000.0,63800000.0,55900000.0,55500000.0,59600000.0,61500000.0,63400000.0,63800000.0
,weightedAverageShsOutDil,133333333.0,130000000.0,132000000.0,136000000.0,138000000.0,69000000.0,68300000.0,67600000.0,65300000.0,66400000.0,64600000.0,63800000.0,55900000.0,55500000.0,59600000.0,61500000.0,63400000.0,63800000.0
