date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,incomeBeforeTax,3065000000.0,4357000000.0,3494000000.0,3541000000.0,3230000000.0,2073000000.0,2256000000.0,2868000000.0,246000000.0,5879000000.0,6065000000.0,4585000000.0,5140645360.0,6403975000.0,6510279550.0,5279257440.0,4554600960.0,3815280000.0,3186823050.0,3483132030.0,3420577680.0,2405260560.0,1872535090.0,1670547072.0,2309015548.0,2050267596.0,1788789258.0,595118012.0,-299599552.0,478573110.0
,incomeBeforeTaxRatio,0.141799676150821,0.201479768786127,0.165341661934507,0.168011007781363,0.150723285114326,0.0797706545580483,0.0875504501707544,0.100833245438245,0.00974218842818106,0.184277340688963,0.188330642156254,0.153068037657742,0.20875159447618,0.260785642415655,0.278700345234454,0.282348553134616,0.324348407217643,0.307002523431867,0.281214047005972,0.294775467412196,0.344504383007417,0.287923634749149,0.253482303050073,0.21898690011736,0.301123253246012,0.272616189517343,0.251791695177729,0.0779709657133241,-0.0452265307747432,0.075244513158337
,incomeTaxExpense,604000000.0,1003000000.0,1122000000.0,2240000000.0,993000000.0,1450000000.0,1411000000.0,1571000000.0,482000000.0,1928000000.0,1516000000.0,1074000000.0,785300500.0,1982711000.0,1940578820.0,1438952160.0,1288280560.0,1074640000.0,955488150.0,1012386330.0,944692720.0,648449840.0,537867360.0,541524384.0,670012756.0,679388568.0,608607945.0,282043888.0,42922383.0,236801502.0
,netIncome,1526000000.0,2461000000.0,1394000000.0,-1922000000.0,1623000000.0,-394000000.0,-174000000.0,540000000.0,-1041000000.0,3007000000.0,3564000000.0,9393000000.0,4355344860.0,4421264000.0,4569700730.0,3840305280.0,3266320400.0,2740640000.0,2231334900.0,2470745700.0,2475884960.0,1756810720.0,1338704145.0,1129022688.0,1639002792.0,1370879028.0,1180181313.0,313074124.0,-342521935.0,241771608.0
,netIncomeRatio,0.0705991209808004,0.113803468208092,0.0659663070225251,-0.0911937749098501,0.0757349510032665,-0.0151614268672798,-0.00675256131636138,0.0189853390992511,-0.0412260900558394,0.0942544588283234,0.110669482051919,0.313580823930026,0.176862070877932,0.180044764779564,0.195625573569899,0.20538961240792,0.23260562857355,0.220529920692141,0.196899139867419,0.209097792533054,0.249359406608227,0.210300429184549,0.181218398303702,0.148000126875377,0.213745573620683,0.182280507008803,0.16612345590089,0.0410182372166766,-0.0517059479257903,0.0380129734816657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.354883720930233,0.572,0.376,-0.412,0.416,-0.0944447773716066,-0.0426235531875804,0.152,-0.314639967559042,0.92744,1.123274,3.185072,2.191123,2.545841,2.65669,2.010069,1.88444,1.562976,1.24430072353648,1.371241,1.508678,1.081377,0.818519,0.170781,0.240712,0.193915,0.167286,0.044885,-0.049486,0.035174
,EPSDiluted,0.354883720930233,0.564,0.368,-0.412,0.412,-0.0924123372815762,-0.0418646616541353,0.148,-0.304936864118486,0.886795,1.053069,3.015103,2.124613,2.464551,2.579096,1.943559,1.8401,1.555586,1.23553672888806,1.358288,1.493896,1.065731,0.806483,0.170781,0.240712,0.175981,0.167286,0.044885,-0.049486,0.035174
,weightedAverageShsOut,4300000000.0,4300000000.0,4268750000.0,4249000000.0,4215000000.0,4171750000.0,4082250000.0,3577000000.0,3308543438.0,3244402350.0,3172868586.0,2947242375.0,1999740488.0,1734786375.0,1720442588.0,1715029838.0,1726937888.0,1754542912.0,1793244075.0,1801831664.0,1641095332.0,1624605863.0,1635518949.0,1637611735.0,5511941791.0,1768493045.0,1756491042.0,1748082913.0,1738405011.0,1708414953.0
,weightedAverageShsOutDil,4300000000.0,4370500000.0,4345750000.0,4249000000.0,4261000000.0,4263500000.0,4156250000.0,3667000000.0,3413821425.0,3390005325.0,3384393158.0,3108001050.0,2050620338.0,1782689212.0,1761038212.0,1755354825.0,1760496938.0,1762932675.0,1805964038.0,1819014929.0,1657333798.0,1648455842.0,1659929074.0,1637611735.0,5511941791.0,2018222611.0,1756491042.0,1748082913.0,1738405011.0,1708414953.0
