date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1986-12-31_FY,1985-12-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38300000.0,9800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,130776000.0,86524000.0,7057000.0,567000.0,3634000.0,642000.0,6740000.0,51388000.0,3377000.0,0.0,139000.0,0.0,72282000.0,751000.0,1767000.0,-368000.0,513000.0,-24487000.0,-389000.0,6456000.0,-6163000.0,-4900000.0,500000.0,5900000.0,-7100000.0,-56900000.0,-8100000.0,-74700000.0,-43300000.0,26500000.0,1000000.0,-10800000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,98993000.0,21303000.0,-148516000.0,-178911000.0,-150822000.0,-244600000.0,75204000.0,17168000.0,-55308000.0,-65127000.0,-33322000.0,-42654000.0,-466000.0,-62033000.0,-68718000.0,-35814000.0,-47882000.0,-48263000.0,92646000.0,-560421000.0,-282133000.0,-191600000.0,-61600000.0,-36500000.0,-52900000.0,-103800000.0,-26600000.0,-101900000.0,-67600000.0,-9900000.0,-56600000.0,-57200000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-407310000.0,-235301000.0,-763195000.0,-681881000.0,-267188000.0,-75390000.0,-728313000.0,-477725000.0,-400687000.0,-639853000.0,-755058000.0,-1091965000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215655000.0,58000.0,9843000.0,0.0,0.0,0.0,0.0,131540000.0,0.0,0.0,7200000.0,5100000.0,4800000.0,2100000.0,1900000.0,2800000.0,3100000.0,3700000.0,2600000.0,2000000.0,72300000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-25000000.0,-28807000.0,0.0,-11429000.0,-38571000.0,0.0,0.0,0.0,-9427000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-424000.0,-7910000.0,-30729000.0,-20100000.0,-64200000.0,-43300000.0,-40500000.0,-25900000.0,-38100000.0,-1300000.0,-3600000.0,-3400000.0,-14200000.0,-41100000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165000.0,-660000.0,-1142000.0,-26069000.0,-26086000.0,-25901000.0,-25937000.0,-25640000.0,-25640000.0,-24098000.0,-22933000.0,-23541000.0,-23200000.0,-22700000.0,-22300000.0,-20400000.0,-20500000.0,-20700000.0,-19800000.0,-18300000.0,-17600000.0,-18200000.0,-16300000.0,0.0,0.0,0.0
,otherFinancingActivites,-1895000.0,-7092000.0,-21378000.0,-17408000.0,-865000.0,-1846000.0,-7320000.0,-3040000.0,1527000.0,-1199000.0,-12487000.0,4729000.0,-214816000.0,-3471000.0,-15321000.0,-2192000.0,3813000.0,-80425000.0,31968000.0,75175000.0,82355000.0,-200000.0,100000.0,100000.0,0.0,0.0,-100000.0,-100000.0,-100000.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-10048000.0,-39195000.0,9367000.0,108363000.0,81997000.0,119726000.0,-18143000.0,-36715000.0,36457000.0,5904000.0,-157264000.0,46625000.0,23854000.0,-88717000.0,-3035000.0,18137000.0,-29918000.0,-29918000.0,-262905000.0,357335000.0,162484000.0,59400000.0,-21000000.0,-87100000.0,-61600000.0,-5200000.0,-58700000.0,5400000.0,-17700000.0,-26100000.0,-49600000.0,17600000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2122000.0,283000.0,-2894000.0,3727000.0,-6603000.0,-8448000.0,-5362000.0,-165000.0,1778000.0,-54000.0,2249000.0,2194000.0,458000.0,1211000.0,381000.0,-230000.0,953000.0,953000.0,3400000.0,-1810000.0,-1139000.0,-100000.0,-1600000.0,-4300000.0,300000.0,-1900000.0,-1800000.0,-1200000.0,-2400000.0,400000.0,300000.0,-700000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,77875000.0,101000.0,40750000.0,17969000.0,-12798000.0,-82120000.0,112172000.0,-1248000.0,6585000.0,-6044000.0,10528000.0,8316000.0,-1834000.0,-4960000.0,-428000.0,3474000.0,8477000.0,8477000.0,-375000.0,14540000.0,-6337000.0,-5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,182277000.0,104402000.0,104301000.0,63551000.0,45582000.0,58380000.0,140500000.0,28328000.0,29576000.0,22991000.0,29035000.0,18507000.0,10191000.0,12025000.0,16985000.0,17413000.0,23419000.0,23419000.0,14942000.0,15317000.0,777000.0,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,104402000.0,104301000.0,63551000.0,45582000.0,58380000.0,140500000.0,28328000.0,29576000.0,22991000.0,29035000.0,18507000.0,10191000.0,12025000.0,16985000.0,17413000.0,13939000.0,14942000.0,14942000.0,15317000.0,777000.0,7114000.0,12200000.0,16300000.0,14000000.0,16700000.0,19800000.0,25100000.0,60800000.0,46900000.0,21200000.0,58200000.0,28400000.0,0.0,0.0,0.0
,operatingCashFlow,-13192000.0,17710000.0,182793000.0,84790000.0,62630000.0,51202000.0,60473000.0,18464000.0,23658000.0,53233000.0,198865000.0,2151000.0,-9096000.0,144579000.0,70944000.0,21381000.0,85705000.0,85705000.0,168631000.0,219436000.0,114451000.0,127200000.0,80000000.0,130200000.0,111600000.0,107800000.0,81800000.0,62000000.0,101600000.0,93000000.0,68900000.0,70200000.0,0.0,0.0,0.0
,capitalExpenditure,-31783000.0,-64970000.0,-80619000.0,-50552000.0,-24945000.0,-43087000.0,-60494000.0,-34220000.0,-58685000.0,-72713000.0,-44737000.0,-43260000.0,-77468000.0,-67634000.0,-50615000.0,-42825000.0,-35702000.0,-36083000.0,-38465000.0,-53808000.0,-65405000.0,-195700000.0,-64400000.0,-45100000.0,-46700000.0,-49500000.0,-59700000.0,-43700000.0,-44800000.0,-39000000.0,-59700000.0,-49600000.0,0.0,0.0,0.0
,freeCashFlow,-44975000.0,-47260000.0,102174000.0,34238000.0,37685000.0,8115000.0,-21000.0,-15756000.0,-35027000.0,-19480000.0,154128000.0,-41109000.0,-86564000.0,76945000.0,20329000.0,-21444000.0,50003000.0,49622000.0,130166000.0,165628000.0,49046000.0,-68500000.0,15600000.0,85100000.0,64900000.0,58300000.0,22100000.0,18300000.0,56800000.0,54000000.0,9200000.0,20600000.0,0.0,0.0,0.0
