date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY
,netCashUsedForInvestingActivites,-105760.0,-108517.0,-50654.0,-90368.0,-6374.0,-135424.0,-97311.0,-302198.0,-654332.0,-46235.0,49363.0,-1504715.0,-459181.0,-852662.0,-361931.0,-224625.0,116088.0,51339.0,-33904.0,-172791.0,-11284.0,-22637.0,782032.0,3196677.0,-486227.0,-500000.0,-500000.0,-400000.0,-600000.0,-1100000.0,-200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5272478.0,-4935600.0,-642485.0,0.0,0.0,0.0,0.0,0.0,-13037.0,-12999.0,-29279.0,-39448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1113131.0,-4072430.0,-878116.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,13399999.0,13000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,-289611.0,0.0,0.0,1860.0,724750.0,96600.0,1400.0,2049200.0,2567753.0,0.0,203008.0,800000.0,932000.0,1131835.0,0.0,178666.0,3126874.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-50284.0,0.0,-77840.0,0.0,0.0,-950.0,-737745.0,-395667.0,0.0,-33063.0,-349058.0,-3831054.0,-2400210.0,-367671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12746.0,-19330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-5338.0,-6074164.0,-7468248.0,-6192675.0,-5545310.0,-4124042.0,-104785.0,-165463.0,-7200.0,-15200.0,-7206.0,-11200.0,-104396.0,-95825.0,-107186.0,-40150.0,-161670.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-268033.0,-266923.0,0.0,0.0,0.0,0.0,0.0,-2177943.0,0.0,411840.0,289000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078800.0,2864600.0,-447583.0,3100000.0,11800000.0,200000.0,1200000.0,-800000.0,4400000.0
,netCashUsedProvidedByFinancingActivities,9329481.0,8129367.0,12078752.0,0.0,0.0,-6288.0,-6694309.0,-7863915.0,-8660266.0,-5591372.0,-3932639.0,-3235055.0,-1877422.0,-278271.0,-13800.0,1520014.0,121823.0,-129382.0,498780.0,842814.0,891850.0,1923799.0,1789723.0,574584.0,5961175.0,3100000.0,11700000.0,200000.0,1200000.0,-800000.0,4400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119295.0,-785068.0,145008.0,160123.0,-76547.0,102040.0,43022.0,3012.0,-33720.0,37864.0,30589.0,27984.0,-44132.0,-9675.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7293626.0,2535643.0,481907.0,892520.0,-1720732.0,-1690409.0,-3126207.0,3626968.0,1041456.0,1330548.0,108579.0,888049.0,1122727.0,-1027972.0,52327.0,1019584.0,123187.0,254987.0,89237.0,11284.0,-113407.0,-909578.0,-153180.0,-1280613.0,1392736.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,13588778.0,6295152.0,3759509.0,3277602.0,2385082.0,4105814.0,5796223.0,8922430.0,5290780.0,4249324.0,2918776.0,2810197.0,1922148.0,799421.0,1827393.0,1775066.0,755482.0,632295.0,558643.0,468406.0,457302.0,570709.0,1480287.0,1633467.0,2914080.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,6295152.0,3759509.0,3277602.0,2385082.0,4105814.0,5796223.0,8922430.0,5295462.0,4249324.0,2918776.0,2810197.0,1922148.0,799421.0,1827393.0,1775066.0,755482.0,632295.0,377308.0,469406.0,457122.0,570709.0,1480287.0,1633467.0,2914080.0,1521344.0,3500000.0,0.0,100000.0,1500000.0,4600000.0,0.0
,operatingCashFlow,-1930095.0,-5485207.0,-11546191.0,982888.0,-1714358.0,-1548697.0,3665413.0,11793081.0,10356054.0,6968155.0,3991855.0,5747114.0,4244398.0,-42047.0,267935.0,-199258.0,-216764.0,290008.0,-378651.0,-625019.0,-1031837.0,-2841329.0,-2752919.0,-5609149.0,-4072537.0,-4600000.0,-7700000.0,200000.0,-2000000.0,-1100000.0,300000.0
,capitalExpenditure,-105760.0,-108517.0,-50654.0,-133486.0,-6374.0,-135424.0,-97311.0,-302198.0,-718303.0,-46287.0,-51133.0,-1643593.0,-347602.0,-1020170.0,-124190.0,-251687.0,-43990.0,-47233.0,-35009.0,-57791.0,-11284.0,0.0,-58827.0,-24597.0,-596402.0,0.0,-200000.0,-100000.0,-300000.0,-800000.0,-100000.0
,freeCashFlow,-2035855.0,-5593724.0,-11596845.0,849402.0,-1720732.0,-1684121.0,3568102.0,11490883.0,9637751.0,6921868.0,3940722.0,4103521.0,3896796.0,-1062217.0,143745.0,-450945.0,-260754.0,242775.0,-413660.0,-682810.0,-1043121.0,-2841329.0,-2811746.0,-5633746.0,-4668939.0,-4600000.0,-7900000.0,100000.0,-2300000.0,-1900000.0,200000.0
