date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingExpenses,0.0,1815090.0,2140039.0,1996309.0,1557870.0,1780250.0,2909940.0,570000.0,609999.999999999,4540000.0,5450000.0,2320000.0,4980000.0,6210000.0,5210000.0,2590000.0,1690000.0,1440000.0,1240000.0,1300000.0,2000000.0
,costAndExpenses,0.0,8426690.0,9948360.0,10520640.0,10255240.0,11427020.0,12339900.0,10250000.0,10870000.0,17740000.0,21530000.0,13090000.0,20960000.0,27530000.0,20590000.0,14480000.0,8890000.0,7050000.0,6340000.0,6730000.0,10760000.0
,interestExpense,0.0,28263200.0,-34769770.0,237513250.0,-2579460.0,-26745060.0,230190150.0,-2540000.0,177630000.0,-561510000.0,313430000.0,664090000.0,-1644180000.0,1386300000.0,587800000.0,364720000.0,138700000.0,277800000.0,18550000.0,-133300000.0,-232310000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,57337060.0,-70509410.0,474840230.0,-5210720.0,-53054130.0,462813960.0,-1460000.0,359890000.0,-1123850000.0,625980000.0,1327800000.0,-3291150000.0,2766320000.0,1170570000.0,730570000.0,279210000.0,558490000.0,39470000.0,-264330000.0,-469690000.0
,EBITDARatio,0.0,6.20709,-7.853148,45.947715,-0.510683,-4.472232,31.327158,-0.105263,23.21871,-66.460674,30.313801,104.386792,-181.130985,130.241055,75.229434,46.83141,26.118803,56.186117,4.531573,-29.37,-82.546573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,810660.0,-969870.0,-186280.0,-51810.0,435990.0,2433670.0,3620000.0,4630000.0,-830000.0,-880000.0,-370000.0,-2790000.0,-6290000.0,-5030000.0,1130000.0,1810000.0,2880000.0,2370000.0,2270000.0,-5080000.0
,operatingIncomeRatio,0.0,0.0877589351924524,-0.108021504729637,-0.0180253058728359,-0.00507770426219418,0.0367520553384006,0.164731341172107,0.260994953136265,0.298709677419355,-0.049083382613838,-0.0426150121065375,-0.0290880503144654,-0.153549807374794,-0.296139359698682,-0.323264781491003,0.0724358974358974,0.169317118802619,0.289738430583501,0.272101033295063,0.252222222222222,-0.892794376098418
,totalOtherIncomeExpensesNet,0.0,-28263200.0,34769770.0,-237513260.0,2579450.0,26745060.0,-230190140.0,2540000.0,-177630000.0,561510000.0,-313430000.0,-664080000.0,1644180000.0,-1386310000.0,-587800000.0,-364720000.0,-138700000.0,-277810000.0,-18550000.0,133300000.0,232300000.0
,incomeBeforeTax,62906411.0,29073860.0,-35739640.0,237326980.0,-2631260.0,-26309070.0,232623810.0,1080000.0,182260000.0,-562340000.0,312550000.0,663710000.0,-1646970000.0,1380020000.0,582770000.0,365850000.0,140510000.0,280690000.0,20920000.0,-131030000.0,-237380000.0
,incomeBeforeTaxRatio,0.9720893530734,3.14742431541514,-3.98058470856458,22.9648454282607,-0.257879948213493,-2.21773984848702,15.7459442775172,0.0778658976207642,11.7587096774194,-33.2548787699586,15.135593220339,52.1784591194969,-90.642267473858,64.9726930320151,37.4530848329049,23.4519230769231,13.1440598690365,28.238430583501,2.40183696900115,-14.5588888888889,-41.7188049209139
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4960000.0,0.0,0.0,0.0,0.0,-20550000.0,25510000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,62906411.0,29073860.0,-35739640.0,237326980.0,-2631260.0,-26309070.0,232623810.0,1080000.0,182260000.0,-557380000.0,312550000.0,663710000.0,-1646970000.0,1380020000.0,603320000.0,340340000.0,140510000.0,280690000.0,20920000.0,-131030000.0,-237380000.0
,netIncomeRatio,0.9720893530734,3.14742431541514,-3.98058470856458,22.9648454282607,-0.257879948213493,-2.21773984848702,15.7459442775172,0.0778658976207642,11.7587096774194,-32.9615612063868,15.135593220339,52.1784591194969,-90.642267473858,64.9726930320151,38.7737789203085,21.8166666666667,13.1440598690365,28.238430583501,2.40183696900115,-14.5588888888889,-41.7188049209139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.33813019939356,1.08063,-1.32724,8.48124,-0.09246,-0.89955,7.85698,0.03091,4.94466,-13.64789,7.05849,13.52578,-42.65657,32.45579,13.44595,10.69915,6.20627,11.97483,0.7588,-4.2653,-7.60833
,EPSDiluted,2.33813019939356,1.08063,-1.32724,8.48124,-0.09246,-0.89955,7.85698,0.03091,4.94466,-13.64789,7.05849,13.52578,-42.65657,32.45579,13.44595,10.69915,6.20627,11.97483,0.7588,-4.2653,-7.60833
,weightedAverageShsOut,26904580.0,26904580.0,26927850.0,27982580.0,28457410.0,29247070.0,29607280.0,34940000.0,36860000.0,40840000.0,44280000.0,49070000.0,38610000.0,42520000.0,44870000.0,31810000.0,22640000.0,23440000.0,27570000.0,30720000.0,31200000.0
,weightedAverageShsOutDil,26904580.0,26904580.0,26927850.0,27982580.0,28457410.0,29247070.0,29607280.0,34940000.0,36860000.0,40840000.0,44280000.0,49070000.0,38610000.0,42520000.0,44870000.0,31810000.0,22640000.0,23440000.0,27570000.0,30720000.0,31200000.0
