date,,2020-10-03_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2017-09-28_FY,2016-10-01_FY,2015-10-03_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-10-01_FY,2011-09-30_FY,2010-10-02_FY,2009-10-03_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-10-02_FY,2003-09-27_FY,2002-09-30_FY,2002-09-28_FY,2001-09-30_FY,2001-09-29_FY,2000-09-30_FY,1999-10-02_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY
,purchasesOfInvestments,-77359000.0,-77400000.0,-100000000.0,-32449000.0,-32449000.0,-180842000.0,-75027000.0,-280408000.0,-228231000.0,-24999000.0,-100637000.0,-230992000.0,-108688000.0,-106856000.0,-109846000.0,-831764000.0,-281545000.0,-390800000.0,-347559000.0,-210242000.0,0.0,-155556000.0,-42895000.0,-354138000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61700000.0,-63000000.0,-28800000.0,-20200000.0
,salesMaturitiesOfInvestments,42168000.0,11552000.0,86786000.0,25218000.0,25218000.0,333058000.0,346059000.0,193430000.0,245361000.0,140700000.0,0.0,195570000.0,133087000.0,67435000.0,151362000.0,834635000.0,366185000.0,340468000.0,323100000.0,275835000.0,0.0,0.0,42376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63900000.0,62000000.0,29500000.0,18400000.0
,otherInvestingActivites,0.0,79271000.0,168469000.0,0.0,-6033000.0,152771000.0,109657000.0,-90112000.0,28124000.0,-78207000.0,66195000.0,625000.0,0.0,0.0,0.0,0.0,12114000.0,0.0,0.0,0.0,-7002000.0,0.0,63000.0,0.0,3567000.0,0.0,0.0,0.0,0.0,-10800000.0,0.0,-1700000.0,400000.0,900000.0,-400000.0
,netCashUsedForInvestingActivites,-78184000.0,-100293000.0,-67736000.0,-809533000.0,-810288000.0,103444000.0,3167000.0,-109800000.0,-70700000.0,-142900000.0,-85700000.0,-85667000.0,-11900000.0,-56900000.0,38200000.0,-11200000.0,75393000.0,-81000000.0,-54700000.0,-62400000.0,-41930000.0,-41930000.0,-50310000.0,-50310000.0,-33872000.0,-90200000.0,-26200000.0,-32300000.0,-34300000.0,-18500000.0,-12000000.0,-11400000.0,-15800000.0,-4800000.0,-8000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-210399000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2344000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34720000.0,0.0,0.0,0.0,0.0,24260000.0,0.0,0.0,0.0,9568000.0,0.0,21503000.0,0.0,202386000.0,0.0,0.0,0.0,0.0,5100000.0,0.0,4300000.0,2500000.0,2600000.0,1700000.0
,commonStockRepurchased,0.0,-80778000.0,-125746000.0,-15717000.0,0.0,2406000.0,-73021000.0,2900000.0,12400000.0,-16200000.0,-69200000.0,-103943000.0,-11100000.0,4700000.0,-211700000.0,3800000.0,-22250000.0,15300000.0,7800000.0,13200000.0,0.0,0.0,0.0,0.0,0.0,3300000.0,6800000.0,4800000.0,4400000.0,0.0,3000000.0,0.0,0.0,-700000.0,-2500000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265000.0,0.0,-186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-3115000.0,-198998000.0,-25555000.0,505988000.0,17204000.0,2006000.0,2896000.0,-35726000.0,10000000.0,36507000.0,5111000.0,0.0,0.0,0.0,0.0,-4261000.0,0.0,0.0,0.0,66000.0,0.0,839000.0,0.0,344000.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,0.0,-80515000.0,-298998000.0,505988000.0,505988000.0,17204000.0,-73021000.0,2900000.0,-11700000.0,-15000000.0,-64100000.0,-64130000.0,-10200000.0,4200000.0,-211800000.0,-197900000.0,186238000.0,900000.0,-4800000.0,-20100000.0,-8586000.0,0.0,26627000.0,0.0,194511000.0,75400000.0,3000000.0,13300000.0,100000.0,3600000.0,-2900000.0,-2200000.0,15000000.0,2100000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-5977000.0,-2419000.0,22924000.0,22924000.0,-2207000.0,-15214000.0,-3700000.0,9500000.0,-6100000.0,-15200000.0,-15198000.0,-11300000.0,-200000.0,3200000.0,13200000.0,7311000.0,-2800000.0,1300000.0,6900000.0,2350000.0,0.0,581000.0,0.0,3617000.0,-1500000.0,-600000.0,1900000.0,1000000.0,-1900000.0,200000.0,200000.0,-600000.0,-500000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-5384000.0,-133042000.0,102740000.0,102740000.0,223740000.0,39390000.0,-19200000.0,42700000.0,-99300000.0,-78300000.0,-78319000.0,45400000.0,-13900000.0,-102100000.0,-129300000.0,347724000.0,9800000.0,11100000.0,-54500000.0,53609000.0,0.0,-79112000.0,0.0,120209000.0,22300000.0,-5500000.0,12200000.0,-11200000.0,0.0,-700000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,305111000.0,310024000.0,457087000.0,0.0,354347000.0,130590000.0,91200000.0,110500000.0,67800000.0,167100000.0,167061000.0,245400000.0,199900000.0,213800000.0,315900000.0,445231000.0,97500000.0,87600000.0,76500000.0,131018000.0,0.0,77409000.0,0.0,158488000.0,38200000.0,16000000.0,21400000.0,9200000.0,0.0,27200000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,310495000.0,443066000.0,354347000.0,-102740000.0,130607000.0,91200000.0,110400000.0,67800000.0,167100000.0,245400000.0,245380000.0,200000000.0,213800000.0,315900000.0,445200000.0,97507000.0,87700000.0,76500000.0,131000000.0,77409000.0,0.0,156521000.0,0.0,38279000.0,15900000.0,21500000.0,9200000.0,20400000.0,27200000.0,27900000.0,17600000.0,5800000.0,12900000.0,12200000.0
,operatingCashFlow,-78184000.0,181401000.0,236111000.0,384116000.0,384116000.0,105299000.0,124458000.0,91400000.0,115500000.0,64800000.0,86700000.0,86676000.0,78800000.0,39000000.0,68400000.0,66600000.0,78782000.0,92700000.0,69300000.0,21200000.0,101775000.0,101775000.0,-56010000.0,-54732000.0,-44047000.0,38600000.0,18400000.0,29300000.0,22100000.0,10000000.0,14000000.0,23700000.0,13800000.0,-3900000.0,8700000.0
,capitalExpenditure,-64919000.0,-83283000.0,-90757000.0,-63774000.0,-63774000.0,-49327000.0,-22163000.0,-23390000.0,-21988000.0,-36051000.0,-37117000.0,-37117000.0,-15139000.0,-21627000.0,-22612000.0,-21693000.0,-17225000.0,-17625000.0,-46634000.0,-25678000.0,-39930000.0,-39930000.0,-94523000.0,-94523000.0,-37549000.0,-24200000.0,-22400000.0,-24900000.0,-30000000.0,-8400000.0,-10700000.0,-12900000.0,-15700000.0,-7000000.0,-6900000.0
,freeCashFlow,-143103000.0,98118000.0,145354000.0,320342000.0,320342000.0,55972000.0,102295000.0,68000000.0,93500000.0,28700000.0,49600000.0,49559000.0,63700000.0,17400000.0,45800000.0,44900000.0,61557000.0,75100000.0,22700000.0,-4500000.0,61845000.0,61845000.0,-150533000.0,-149255000.0,-81596000.0,14400000.0,-4000000.0,4400000.0,-7900000.0,1600000.0,3300000.0,10800000.0,-1900000.0,-10900000.0,1800000.0
