date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-06-30_FY,2014-03-31_FY,2013-12-31_FY,2013-09-30_FY,2013-06-30_FY,2013-03-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-100000.0,-250100000.0,-418500000.0,-292900000.0,-110200000.0,-98200000.0,-581800000.0,-0.0,-0.0,-100000.0,-0.0,-0.0,-0.0,-150100000.0,-25000000.0,-379200000.0,-433800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,7200000.0,13200000.0,0.0,0.0,14200000.0,0.0,0.0,0.0,14300000.0,14800000.0,16900000.0,79600000.0,36400000.0,8200000.0,14500000.0,14700000.0,65100000.0,171300000.0,8800000.0,1391000.0,1451000.0,0.0,0.0,300000.0
,commonStockRepurchased,-14700000.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,-2200000.0,-2400000.0,0.0,-0.0,-0.0,-7100000.0,-3400000.0,-6200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103657000.0,-103557000.0,-71800000.0,-49300000.0,-100000.0
,dividendsPaid,-314900000.0,-299200000.0,-272200000.0,-247600000.0,-225100000.0,-204600000.0,-184100000.0,-0.0,-0.0,-165500000.0,-0.0,-0.0,-0.0,-154500000.0,-146800000.0,-141000000.0,-136200000.0,-128200000.0,-124700000.0,-120800000.0,-120000000.0,-114600000.0,-98600000.0,-99500000.0,0.0,0.0,-103500000.0,-108200000.0,-109700000.0
,otherFinancingActivites,-7200000.0,-10300000.0,-400000.0,0.0,0.0,0.0,0.0,2200000.0,2400000.0,234100000.0,0.0,0.0,7100000.0,33600000.0,199000000.0,179900000.0,3300000.0,2400000.0,12500000.0,1400000.0,-100000.0,0.0,-2500000.0,-1400000.0,1449000.0,2590000.0,200000000.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-56800000.0,-151100000.0,-295200000.0,51500000.0,-99100000.0,-295600000.0,-163800000.0,0.0,0.0,338800000.0,0.0,0.0,0.0,143700000.0,564200000.0,7800000.0,37700000.0,724700000.0,188700000.0,-137400000.0,-234700000.0,-157400000.0,-33300000.0,-105900000.0,-282476000.0,-62925000.0,492700000.0,-52800000.0,-134900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,0.0,79900000.0,14100000.0,-74900000.0,69700000.0,-1300000.0,2200000.0,2400000.0,5000000.0,0.0,0.0,7100000.0,-2800000.0,2300000.0,-55800000.0,-116300000.0,165600000.0,-39100000.0,21500000.0,15300000.0,-219200000.0,201200000.0,-3000000.0,32039000.0,-6817000.0,6900000.0,-3900000.0,1800000.0
,cashAtEndOfPeriod,1100000.0,0.0,94300000.0,14400000.0,300000.0,75200000.0,5500000.0,2200000.0,2400000.0,6800000.0,0.0,0.0,7100000.0,1800000.0,4600000.0,2300000.0,58100000.0,174400000.0,8800000.0,47900000.0,26400000.0,26400000.0,245600000.0,29500000.0,32493000.0,454000.0,7300000.0,400000.0,4300000.0
,cashAtBeginningOfPeriod,0.0,94300000.0,14400000.0,300000.0,75200000.0,5500000.0,6800000.0,0.0,0.0,1800000.0,0.0,0.0,0.0,4600000.0,2300000.0,58100000.0,174400000.0,8800000.0,47900000.0,26400000.0,11100000.0,245600000.0,44400000.0,32500000.0,454000.0,7271000.0,400000.0,4300000.0,2500000.0
,operatingCashFlow,712800000.0,681500000.0,951100000.0,784500000.0,644600000.0,865400000.0,721600000.0,0.0,0.0,623200000.0,0.0,0.0,0.0,1046100000.0,833900000.0,782500000.0,654500000.0,625000000.0,328500000.0,549600000.0,394900000.0,360000000.0,398000000.0,284900000.0,537767000.0,211369000.0,224300000.0,292300000.0,295300000.0
,capitalExpenditure,-650500000.0,-635500000.0,-573600000.0,-824100000.0,-660100000.0,-547800000.0,-569300000.0,0.0,0.0,-990600000.0,0.0,0.0,0.0,-1150600000.0,-1220800000.0,-851700000.0,-847800000.0,-1184500000.0,-557700000.0,-486600000.0,-298700000.0,-431800000.0,-181300000.0,-234500000.0,-225059000.0,-179471000.0,-712900000.0,-235200000.0,-163600000.0
,freeCashFlow,62300000.0,46000000.0,377500000.0,-39600000.0,-15500000.0,317600000.0,152300000.0,0.0,0.0,-367400000.0,0.0,0.0,0.0,-104500000.0,-386900000.0,-69200000.0,-193300000.0,-559500000.0,-229200000.0,63000000.0,96200000.0,-71800000.0,216700000.0,50400000.0,312708000.0,31898000.0,-488600000.0,57100000.0,131700000.0
