date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,otherFinancingActivites,0.0,32675000.0,11395000.0,-9273000.0,-47335000.0,-10977388.0,-2658585.0,-1402230.0,-1891378.0,0.0,0.0,0.0,0.0,1095583.0,70736.0,345000.0,325000.0,310000.0,-139199.0,0.0,109368000.0,10800000.0
,netCashUsedProvidedByFinancingActivities,325060000.0,119344000.0,83011000.0,69885000.0,-32923000.0,182923393.0,19368120.0,15701055.0,25929161.0,-61377877.0,-2394066.0,60223989.0,80654.0,214754975.0,71352314.0,840495.0,55334473.0,1053552.0,63878328.0,3848822.0,202030000.0,10800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,53000.0,-57000.0,348000.0,-121000.0,-23000.0,0.0,-48780.0,1029.0,-35864.0,-43865.0,142965.0,-516313.0,1329059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,259347000.0,42098000.0,-21186000.0,-17947000.0,-82244000.0,141178548.0,-4353536.0,-4476834.0,2901490.0,-3625580.0,-66263517.0,68767562.0,-14822928.0,5022140.0,2900959.0,-69708488.0,61427614.0,-26390504.0,-4863418.0,-112984723.0,167503000.0,900000.0
,cashAtEndOfPeriod,369500000.0,110153000.0,24828000.0,46014000.0,63961000.0,146205071.0,5026523.0,9380059.0,13856893.0,10955403.0,14580983.0,80844500.0,12076938.0,26899866.0,21877726.0,18976767.0,88685255.0,27257641.0,53648145.0,58511563.0,171496000.0,4000000.0
,cashAtBeginningOfPeriod,110153000.0,68055000.0,46014000.0,63961000.0,146205000.0,5026523.0,9380059.0,13856893.0,10955403.0,14580983.0,80844500.0,12076938.0,26899866.0,21877726.0,18976767.0,88685255.0,27257641.0,53648145.0,58511563.0,171496286.0,3993000.0,3100000.0
,operatingCashFlow,-51522000.0,-57617000.0,-60182000.0,-29636000.0,-47274000.0,-40779534.0,-26880811.0,-20164996.0,-33310067.0,-40770469.0,-38228247.0,-56596468.0,-49310762.0,-46107112.0,-39869072.0,-33896255.0,-38016780.0,-36894436.0,-55287148.0,-65492674.0,-23739000.0,-7500000.0
,capitalExpenditure,-14619000.0,-19572000.0,-44363000.0,-58075000.0,-3520000.0,-1413103.0,-111032.0,-77527.0,-1326144.0,-1100478.0,-532960.0,-1418641.0,-2944405.0,-1274794.0,-999582.0,-1616525.0,-627348.0,-1267556.0,-2678802.0,-11994519.0,-10788000.0,-2400000.0
,freeCashFlow,-66141000.0,-77189000.0,-104545000.0,-87711000.0,-50794000.0,-42192637.0,-26991843.0,-20242523.0,-34636211.0,-41870947.0,-38761207.0,-58015109.0,-52255167.0,-47381906.0,-40868654.0,-35512780.0,-38644128.0,-38161992.0,-57965950.0,-77487193.0,-34527000.0,-9900000.0
