date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,25088000.0,3265000.0,-5241000.0,-6363000.0,5850000.0,-5570000.0,-858000.0,3642000.0,-9635000.0,4133000.0,11517000.0,-15554000.0,0.0,0.0,1095000.0,-467000.0,-3054000.0,-3317000.0
,cashAtEndOfPeriod,33733000.0,8645000.0,5380000.0,10621000.0,16984000.0,11134000.0,16704000.0,17562000.0,13920000.0,23555000.0,19422000.0,7905000.0,23459000.0,0.0,8638000.0,7543000.0,8010000.0,11064000.0
,cashAtBeginningOfPeriod,8645000.0,5380000.0,10621000.0,16984000.0,11134000.0,16704000.0,17562000.0,13920000.0,23555000.0,19422000.0,7905000.0,23459000.0,0.0,8638000.0,7543000.0,8010000.0,11064000.0,14381000.0
,operatingCashFlow,49869000.0,57676000.0,59296000.0,72281000.0,79190000.0,74476000.0,82075000.0,89515000.0,80698000.0,102604000.0,106571000.0,74052000.0,127871000.0,168132000.0,202678000.0,160448000.0,129888000.0,145238000.0
,capitalExpenditure,-8096000.0,-5901000.0,-6025000.0,-4078000.0,-7091000.0,-9707000.0,-13661000.0,-9740000.0,-8040000.0,-7745000.0,-9458000.0,-11555000.0,-20606000.0,-34567000.0,-32544000.0,-24737000.0,-19214000.0,-16128000.0
,freeCashFlow,41773000.0,51775000.0,53271000.0,68203000.0,72099000.0,64769000.0,68414000.0,79775000.0,72658000.0,94859000.0,97113000.0,62497000.0,107265000.0,133565000.0,170134000.0,135711000.0,110674000.0,129110000.0
