date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY
,dividendsPaid,-2037733000.0,-1861725000.0,-1671072000.0,-1498734000.0,-1372179000.0,-1276787000.0,-1254900000.0,-1121700000.0,-950900000.0,-643600000.0,-824100000.0,-378446000.0,-333685000.0,-293059000.0,-267973000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-44101000.0,783524000.0,634595000.0,654274000.0,645135000.0,604865000.0,649477000.0,600515000.0,484575000.0,692407000.0,466684000.0,-14214000.0,10420000.0,10919000.0,2317000.0,-38453000.0,52674000.0,-3835000.0,-845076000.0,-2973775000.0
,netCashUsedProvidedByFinancingActivities,-4049092000.0,-3767171000.0,-3709028000.0,-3560235000.0,-3396933000.0,-3202296000.0,-3165416000.0,-3065629000.0,-2558855000.0,-2121504000.0,-2429026000.0,-1850303000.0,-2161517000.0,-2127706000.0,-1934467000.0,-1377458000.0,-687685000.0,-491629000.0,-1414755000.0,-1166966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,16936000.0,-38713000.0,-133559000.0,42326000.0,-22989000.0,-279996000.0,25162000.0,-89925000.0,-223164000.0,245938000.0,-92199000.0,-125823000.0,-29373000.0,94997000.0,101976000.0,-3835000.0,49150000.0,102546000.0,36298000.0,-93404000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2288477000.0,1065493000.0,934500000.0,-778749000.0,544843000.0,-560539000.0,-710600000.0,-1008600000.0,939400000.0,862800000.0,296600000.0,938902000.0,288364000.0,247408000.0,582998000.0,-68968000.0,220797000.0,1015185000.0,-563107000.0,609567000.0
,cashAtEndOfPeriod,8415330000.0,6081195000.0,5015813000.0,4081382000.0,4859674000.0,4360461000.0,4921400000.0,5632400000.0,6640400000.0,5700800000.0,4838600000.0,4541662000.0,3602760000.0,3314396000.0,3066988000.0,2483990000.0,2552958000.0,2332161000.0,1316976000.0,1880083000.0
,cashAtBeginningOfPeriod,6126853000.0,5015702000.0,4081313000.0,4860131000.0,4314831000.0,4921000000.0,5632000000.0,6641000000.0,5701000000.0,4838000000.0,4542000000.0,3602760000.0,3314396000.0,3066988000.0,2483990000.0,2552958000.0,2332161000.0,1316976000.0,1880083000.0,1270516000.0
,operatingCashFlow,8215152000.0,6626953000.0,6026691000.0,4973039000.0,4667400000.0,4092137000.0,3486100000.0,3303100000.0,4256900000.0,3441700000.0,3091600000.0,3160202000.0,2803248000.0,2630565000.0,2667989000.0,1887081000.0,1755949000.0,1513108000.0,1063382000.0,2280614000.0
,capitalExpenditure,-599132000.0,-599009000.0,-619187000.0,-515919000.0,-496566000.0,-395017000.0,-321870000.0,-369593000.0,-371974000.0,-403714000.0,-238215000.0,-243455000.0,-320368000.0,-364371000.0,-306174000.0,-317772000.0,-281986000.0,-211565000.0,-262831000.0,-377930000.0
,freeCashFlow,7616020000.0,6027944000.0,5407504000.0,4457120000.0,4170834000.0,3697120000.0,3164200000.0,2933500000.0,3884900000.0,3038000000.0,2853400000.0,2916747000.0,2482880000.0,2266194000.0,2361815000.0,1569309000.0,1473963000.0,1301543000.0,800551000.0,1902684000.0
