date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22714000000.0,22138000000.0,16187000000.0,11748000000.0,8327557000.0,5860912000.0,3972294000.0,2651990000.0,1515337000.0,884912000.0,441351000.0,280714000.0,70442000.0,180935000.0,70442000.0,4888000.0,9942058.15,4884108.5
,EBITDA,37054000000.0,28445000000.0,31717000000.0,27439000000.0,18376637000.0,17532466000.0,16776058000.0,13843710000.0,12566657000.0,8461571000.0,4400119000.0,1377449000.0,333320000.0,728089000.0,333320000.0,-4407000.0,20943719.5,-4412253.95
,EBITDARatio,0.346059734389301,0.264818969770884,0.31010882212032,0.323538775365822,0.260479130612715,0.264115838260254,0.34200336872969,0.433375373670436,0.563374982168496,0.583524989610908,0.555916343928054,0.430688075861439,0.39783347138707,0.417380512203162,0.39783347138707,-0.108624386877326,0.178319706794474,-0.108753315649867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,14340000000.0,6307000000.0,15530000000.0,15691000000.0,10049080000.0,11671554000.0,12803764000.0,11191720000.0,11051320000.0,7576659000.0,3958768000.0,1096735000.0,262878000.0,547154000.0,262878000.0,-9295000.0,11001661.35,-9296362.45
,operatingIncomeRatio,0.133926069820872,0.0587172874791692,0.151842545244776,0.185015741253876,0.142440405274242,0.17582479660932,0.261022608554401,0.350355203700084,0.495441007734861,0.522499883799402,0.500155526025404,0.342917005914481,0.313757552175958,0.313658655430873,0.313757552175958,-0.22910453279436,0.0936707076402594,-0.229136910834524
,totalOtherIncomeExpensesNet,6495000000.0,-9747000000.0,9227000000.0,4053000000.0,3276058000.0,24913831000.0,306532000.0,131838000.0,155509000.0,-103130000.0,35274000.0,19767000.0,4098000.0,20053000.0,4098000.0,85000.0,347682.3,82781.5
,incomeBeforeTax,23090000000.0,-340000000.0,27325000000.0,21283000000.0,14509207000.0,37906623000.0,14474543000.0,12185016000.0,11965437000.0,7809179000.0,4061163000.0,1164179000.0,309419000.0,616216000.0,309419000.0,-8885000.0,12483450.2,-8882454.95
,incomeBeforeTaxRatio,0.215645254683677,-0.00316535242475306,0.267166616150259,0.250952139513495,0.205660351523509,0.57104000710798,0.295083771576299,0.381450193783331,0.536421727474002,0.538534876661169,0.513092233881831,0.364004775108403,0.369306476908424,0.353248778250713,0.369306476908424,-0.218998792240763,0.106287003101212,-0.218934911242604
,incomeTaxExpense,4064000000.0,1948000000.0,4743000000.0,2995000000.0,2913594000.0,5474377000.0,2231172000.0,1828930000.0,1574159000.0,1188861000.0,535995000.0,116071000.0,12256000.0,-12752000.0,12256000.0,0.0,480132.7,0.0
,netIncome,22472000000.0,2057000000.0,27573000000.0,18301000000.0,11632269000.0,33664173000.0,13187069000.0,10518966000.0,10456028000.0,6638637000.0,3525168000.0,1048108000.0,301766000.0,628968000.0,301766000.0,-8885000.0,12003317.5,-8882454.95
,netIncomeRatio,0.209873545398509,0.019150382169756,0.269591403736911,0.215790776922261,0.164881273770236,0.507130102019488,0.268836816233639,0.32929473536188,0.468753510822591,0.457812217903223,0.445373978815612,0.327712763096842,0.360172252869887,0.36055892342749,0.360172252869887,-0.218998792240763,0.102199041443473,-0.218934911242604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,67.1024042948,5.684,78.636,52.751,31.947,95.456,37.46,29.975,29.862,19.027,10.128,4.296,3.063,1.857,0.906,-0.087,0.109022,-0.087003
,EPSDiluted,64.4176409625,5.596,78.027,52.408,31.862,95.149,37.315,29.932,29.829,18.988,10.096,4.27,3.019,1.811,0.875,-0.087,0.043008,-0.087003
,weightedAverageShsOut,334891130.0,348344970.0,348985890.0,347251230.0,346652380.0,349217820.0,350624660.0,349862280.0,349398380.0,348900500.0,348053620.0,345707900.0,342174430.0,338726110.0,332906960.0,101888500.0,109834780.0,101888500.0
,weightedAverageShsOutDil,348848540.0,348848540.0,351710430.0,349523910.0,347570860.0,350344700.0,351984740.0,350363460.0,349794590.0,349628310.0,349178350.0,347763660.0,347174890.0,347243650.0,345065940.0,101888500.0,281243270.0,101888500.0
