date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-16485000.0,-12153000.0,-10654000.0,-7930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2095000.0,-2312000.0,-2350000.0,-1719000.0,10000.0,287000.0,2569000.0,6457000.0,7614000.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1242000.0,0.0
,netCashUsedProvidedByFinancingActivities,219166000.0,-10498000.0,-8396000.0,-5975000.0,-21630000.0,3128000.0,3412000.0,-4415000.0,-11462000.0,-8068000.0,1278000.0,580000.0,81663000.0,-10468000.0,2622000.0,1180000.0,2495000.0,3228000.0,968000.0,3365000.0,77527000.0,9900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-975000.0,312000.0,279000.0,-683000.0,-253000.0,98000.0,-359000.0,-55000.0,114000.0,-112000.0,191000.0,-466000.0,557000.0,118000.0,47000.0,106000.0,-14000.0,5000.0,-80000.0,1000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,250234000.0,-17268000.0,-50671000.0,33660000.0,-35094000.0,36852000.0,23770000.0,25135000.0,-15493000.0,-31205000.0,-1356000.0,9224000.0,54386000.0,-181000.0,2208000.0,5968000.0,-20242000.0,-1002000.0,5552000.0,27824000.0,3023000.0,-4400000.0
,cashAtEndOfPeriod,309407000.0,59173000.0,76441000.0,127112000.0,93452000.0,128546000.0,91694000.0,67924000.0,42789000.0,58282000.0,89487000.0,90843000.0,81619000.0,27233000.0,27414000.0,25206000.0,19238000.0,39480000.0,40482000.0,34930000.0,7106000.0,4100000.0
,cashAtBeginningOfPeriod,59173000.0,76441000.0,127112000.0,93452000.0,128546000.0,91694000.0,67924000.0,42789000.0,58282000.0,89487000.0,90843000.0,81619000.0,27233000.0,27414000.0,25206000.0,19238000.0,39480000.0,40482000.0,34930000.0,7106000.0,4083000.0,8500000.0
,operatingCashFlow,49931000.0,13537000.0,50899000.0,57431000.0,49681000.0,55779000.0,49251000.0,26902000.0,24283000.0,38290000.0,24175000.0,5803000.0,13851000.0,8393000.0,4046000.0,7022000.0,-5272000.0,-3729000.0,-9309000.0,-22579000.0,-10350000.0,-8400000.0
,capitalExpenditure,-17910000.0,-16289000.0,-25292000.0,-14775000.0,-13330000.0,-19558000.0,-17142000.0,-19018000.0,-11359000.0,-11411000.0,-12927000.0,-10398000.0,-5665000.0,-6960000.0,-2663000.0,-2830000.0,-545000.0,-325000.0,-1099000.0,-2362000.0,-2488000.0,-6000000.0
,freeCashFlow,32021000.0,-2752000.0,25607000.0,42656000.0,36351000.0,36221000.0,32109000.0,7884000.0,12924000.0,26879000.0,11248000.0,-4595000.0,8186000.0,1433000.0,1383000.0,4192000.0,-5817000.0,-4054000.0,-10408000.0,-24941000.0,-12838000.0,-14400000.0
