date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,depreciationAndAmortization,30816000.0,31031000.0,31697000.0,32847000.0,31251000.0,25097000.0,18064000.0,14522000.0,16009000.0,16350000.0,14580000.0,12883000.0,22667000.0,29839000.0,32744000.0,72000.0,360000.0,756000.0,2903000.0,3705000.0,0.0
,EBITDA,83042000.0,-92458000.0,-185509000.0,-13787000.0,18646000.0,24563000.0,29627000.0,30616000.0,28246000.0,-1184000.0,28976000.0,20844000.0,11754000.0,523000.0,-55348000.0,-23722000.0,-4991000.0,-11631000.0,-1151000.0,-9862000.0,-21414000.0
,EBITDARatio,0.032568261691289,-0.0633526515364344,-0.101838940882481,-0.00790196451538209,0.010359101825982,0.0148162848239695,0.0197895535577712,0.0234746211711701,0.0256947899960793,-0.00112304451296955,0.0265865839414317,0.0237736507563566,0.0140873260807295,0.000688012144795642,-0.0702252109370044,-0.0295115087668663,-0.0100902685818836,-0.0486764736654879,-0.0125403120369563,-0.24653151013674,-0.839007953610469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,52226000.0,-123489000.0,-217206000.0,-46634000.0,-12605000.0,-534000.0,11563000.0,16094000.0,12237000.0,-17534000.0,14396000.0,7961000.0,-10913000.0,-29316000.0,-88092000.0,-23794000.0,-5351000.0,-12387000.0,-4054000.0,-13567000.0,-21447000.0
,operatingIncomeRatio,0.02048252733664,-0.0846152370328446,-0.119239654104761,-0.0267280926387415,-0.00700292172672438,-0.000322106261287291,0.0077235834808961,0.0123399710324279,0.0111317406068832,-0.0166313027790609,0.0132088784656561,0.00907992869273435,-0.0130793763415859,-0.038565514410763,-0.111770602042758,-0.0296010808363046,-0.0108180779766899,-0.051840381677792,-0.0441689183299922,-0.339149563782716,-0.840300905066019
,totalOtherIncomeExpensesNet,-4828000.0,-12501000.0,-3488000.0,1178000.0,33701000.0,3634000.0,1529000.0,236000.0,3610000.0,278000.0,2657000.0,3343000.0,-1446000.0,-12375000.0,-5593000.0,4728000.0,-49000.0,115000.0,-444000.0,29000.0,-33000.0
,incomeBeforeTax,47160000.0,-134535000.0,-219954000.0,-47734000.0,20545000.0,3115000.0,13205000.0,16344000.0,15154000.0,-19580000.0,14248000.0,8004000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0184956915941474,-0.0921840075975492,-0.120748224629884,-0.0273585532876803,0.0114141235125389,0.00187895319084253,0.00882036840484589,0.0125316569251896,0.0137852739361533,-0.0185719692263039,0.0130730828270817,0.00912897239751862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,989000.0,185000.0,-2384000.0,64188000.0,9297000.0,1895000.0,4404000.0,-72165000.0,485000.0,-142000.0,359000.0,257000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,56001000.0,-121841000.0,-206070000.0,-109878000.0,12522000.0,2446000.0,8854000.0,88509000.0,14669000.0,-19438000.0,13889000.0,7747000.0,-12658000.0,-45015000.0,-101706000.0,-24918000.0,-5002000.0,-11887000.0,-4560000.0,-13806000.0,-21312000.0
,netIncomeRatio,0.021963045482694,-0.0834860197695246,-0.113126320273695,-0.06297614107646,0.00695680966775428,0.00147541557136463,0.00591408874339307,0.067863706729785,0.0133440796733161,-0.0184372797661336,0.0127436866497289,0.00883585072008705,-0.0151707821618065,-0.0592177183517702,-0.129043963712491,-0.0309994003647574,-0.0101125072022805,-0.0497478499236226,-0.0496818617623987,-0.345124115691323,-0.835011558202406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.25,-3.46,-6.83,-4.28,0.494120432483624,0.0991467461829516,0.369123,3.721155,0.628506,-0.838008,0.598577,0.339194,-0.548696,-1.895494,-4.998119,-1.286941,-0.289312,-0.748221,-0.877913,-1.286941,-3.625627
,EPSDiluted,1.24,-3.46,-6.83,-4.28,0.49248800440494,0.0987815102820608,0.359146,3.631368,0.61853,-0.838008,0.588601,0.329217,-0.548696,-1.895494,-4.998119,-1.286941,-0.289312,-0.748221,-0.877913,-1.286941,-3.625627
,weightedAverageShsOut,41217000.0,34865000.0,29976000.0,25044000.0,25342000.0,24670502.0,24056045.0,23770368.0,23442590.0,23314286.0,23073716.0,22875245.0,22955435.0,23760344.0,20380329.0,19475182.0,17888419.0,16236502.0,13139157.0,11024142.0,5936076.0
,weightedAverageShsOutDil,41607000.0,34865000.0,29976000.0,25044000.0,25426000.0,24761719.0,24374801.0,24351746.0,23728268.0,23314286.0,23421540.0,23121830.0,22955435.0,23760344.0,20380329.0,19475182.0,17888419.0,16236502.0,13139157.0,11024142.0,5936076.0
