date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2000-12-31_FY,1999-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1063.0,2116.0,2252.0,-4680.0,5133.0,-14494.0,-6946.0,0.0,0.0,0.0,6135.0,-7928.0,18060.0,11610.0,-5590.0,-1000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2648969.0,-3378229.0,-2539939.0,2979880.0,5934660.0,-561319.0,-2469135.0,2091028.0,1644474.0,1074835.0,119949.0,1433175.0,-3292481.0,-2383630.0,5027722.0,613929.0,95383.0,108809.0,-32235.0,1465.0
,cashAtEndOfPeriod,3919747.0,6568716.0,9946945.0,12486884.0,9507004.0,3572344.0,4133663.0,6602798.0,4511770.0,2867296.0,1792461.0,1672512.0,239337.0,3531818.0,5917479.0,891287.0,268806.0,161535.0,4538.0,36773.0
,cashAtBeginningOfPeriod,6568716.0,9946945.0,12486884.0,9507004.0,3572344.0,4133663.0,6602798.0,4511770.0,2867296.0,1792461.0,1672512.0,239337.0,3531818.0,5915448.0,889757.0,277358.0,173423.0,52726.0,36773.0,35308.0
,operatingCashFlow,35993673.0,45005557.0,40992563.0,39536613.0,32922582.0,17957340.0,1388110.0,2155709.0,1662159.0,1108537.0,-96426.0,-290161.0,-3343427.0,-2990375.0,-4224503.0,-613173.0,-9392.0,-690677.0,-254871.0,-41509.0
,capitalExpenditure,-42031.0,-59508.0,-35105.0,-125285.0,-113196.0,-184838.0,-95029.0,-64681.0,-17685.0,-34365.0,-12195.0,-41729.0,-159828.0,-220205.0,-932781.0,-156977.0,-4540.0,-3541.0,-867.0,-11451.0
,freeCashFlow,35951642.0,44946049.0,40957458.0,39411328.0,32809386.0,17772502.0,1293081.0,2091028.0,1644474.0,1074172.0,-108621.0,-331890.0,-3503255.0,-3210580.0,-5157284.0,-770150.0,-13932.0,-694218.0,-255738.0,-52960.0
