date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-04-04_FY,2012-03-27_FY,2012-01-28_FY,2011-03-29_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY
,purchasesOfInvestments,-74041000.0,-9605000.0,-13344000.0,-38878000.0,-42564000.0,-6148000.0,-49820000.0,-6429000.0,-367000.0,-0.0,-109098000.0,0.0,-144630000.0,0.0,-162957000.0,-169979000.0,-313761000.0,-180463000.0,-94845000.0,-122380000.0,-18462000.0,-46281000.0,0.0,0.0,0.0,0.0,-24600000.0,0.0,0.0,0.0,-34100000.0,-3800000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,149298000.0,0.0,0.0,0.0,0.0,0.0,48850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160136000.0,0.0,0.0,0.0,0.0,45589000.0,0.0,0.0,0.0,0.0,0.0,30100000.0,0.0,0.0,0.0,16600000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-10751000.0,-4722000.0,-53439000.0,117660000.0,54429000.0,-49085000.0,2182000.0,5071000.0,47642000.0,0.0,85407000.0,-23700000.0,108527000.0,-36100000.0,114817000.0,0.0,319991000.0,168010000.0,97357000.0,81381000.0,0.0,13734000.0,15300000.0,200000.0,-18000000.0,-13900000.0,100000.0,-12100000.0,1100000.0,-2300000.0,0.0,-100000.0,-400000.0,-300000.0,-300000.0
,netCashUsedForInvestingActivites,64506000.0,-22633000.0,-71137000.0,67686000.0,-15432000.0,-81767000.0,-27689000.0,-32900000.0,2100000.0,0.0,-59691000.0,-59700000.0,-55662000.0,-55700000.0,-58100000.0,-29286000.0,-12100000.0,-40000000.0,-26000000.0,-66300000.0,6574000.0,-61500000.0,-10400000.0,-27000000.0,-42000000.0,-27400000.0,-1800000.0,-20500000.0,-8300000.0,-27800000.0,-34700000.0,-11500000.0,-2000000.0,-2100000.0,-4600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-34000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,0.0,0.0,-22000000.0,-5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432000.0,0.0,0.0,0.0,0.0,4740000.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,27000000.0,30300000.0,1000000.0,0.0,0.0
,commonStockRepurchased,-19654000.0,-8979000.0,-12585000.0,-38299000.0,-41833000.0,-5660000.0,-42129000.0,-5900000.0,400000.0,-0.0,0.0,-10100000.0,0.0,-4800000.0,800000.0,-2435000.0,-50000000.0,1400000.0,-900000.0,3700000.0,-98304000.0,3000000.0,-6700000.0,-11700000.0,-8800000.0,-5800000.0,-8200000.0,-100000.0,200000.0,500000.0,0.0,0.0,0.0,-100000.0,0.0
,dividendsPaid,-7912000.0,-32592000.0,-32577000.0,-33731000.0,-35432000.0,-33572000.0,-33886000.0,-5900000.0,-87200000.0,-0.0,-25715000.0,-25700000.0,-21216000.0,-21200000.0,-19500000.0,-19389000.0,-20300000.0,-18200000.0,-15900000.0,-14100000.0,-14465000.0,-14900000.0,-13400000.0,-10600000.0,-7400000.0,-5200000.0,-4500000.0,-4600000.0,-4600000.0,-4100000.0,-2500000.0,-1100000.0,0.0,-300000.0,-1200000.0
,otherFinancingActivites,34391000.0,0.0,0.0,0.0,-40000.0,257000.0,764000.0,100000.0,500000.0,0.0,-9672000.0,400000.0,-4353000.0,400000.0,200000.0,290000.0,5000000.0,1200000.0,-3000000.0,-2800000.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-25600000.0,-8300000.0,-5800000.0,3600000.0
,netCashUsedProvidedByFinancingActivities,-27175000.0,-41571000.0,-45162000.0,-72030000.0,-77305000.0,-38975000.0,-75251000.0,-11700000.0,-86300000.0,0.0,-35387000.0,-35400000.0,-25569000.0,-25600000.0,-18500000.0,-21602000.0,-65300000.0,-15600000.0,-41800000.0,-18700000.0,-80529000.0,-11900000.0,-20100000.0,-22300000.0,-16200000.0,-11000000.0,-12100000.0,-4700000.0,-4400000.0,-3600000.0,24300000.0,3600000.0,-7300000.0,-6200000.0,2400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6621000.0,-10808000.0,-56055000.0,31646000.0,-20609000.0,-26889000.0,14519000.0,48400000.0,-3800000.0,0.0,-13737000.0,-13700000.0,-1755000.0,-1800000.0,8100000.0,20679000.0,-3300000.0,3100000.0,3100000.0,-5200000.0,-8208000.0,-9700000.0,16600000.0,-5200000.0,-13700000.0,2400000.0,0.0,-9600000.0,2200000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,21022000.0,13795000.0,21992000.0,78880000.0,46448000.0,67057000.0,93946000.0,79500000.0,31100000.0,0.0,34893000.0,34900000.0,48630000.0,48600000.0,50400000.0,42262000.0,21500000.0,24800000.0,21700000.0,18700000.0,23857000.0,32100000.0,41800000.0,25200000.0,30400000.0,44000000.0,0.0,16600000.0,26200000.0,24000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,14401000.0,24603000.0,78047000.0,47234000.0,67057000.0,93946000.0,79427000.0,31100000.0,34900000.0,0.0,48630000.0,48600000.0,50385000.0,50400000.0,42300000.0,21583000.0,24800000.0,21700000.0,18600000.0,23900000.0,32065000.0,41800000.0,25200000.0,30400000.0,44100000.0,41600000.0,16600000.0,26200000.0,24000000.0,22000000.0,25900000.0,16600000.0,3000000.0,5100000.0,4100000.0
,operatingCashFlow,-30710000.0,53396000.0,60244000.0,35990000.0,72128000.0,93853000.0,117459000.0,93000000.0,80400000.0,0.0,81341000.0,81300000.0,79476000.0,79500000.0,84700000.0,71567000.0,74200000.0,58700000.0,70900000.0,79900000.0,65747000.0,63700000.0,47100000.0,44100000.0,44500000.0,40900000.0,38900000.0,15600000.0,14900000.0,33400000.0,6500000.0,17100000.0,22900000.0,6200000.0,3200000.0
,capitalExpenditure,-13956000.0,-8306000.0,-4354000.0,-11096000.0,-27297000.0,-26534000.0,-28901000.0,-31542000.0,-45175000.0,0.0,-35890000.0,-35900000.0,-19559000.0,-19600000.0,-9960000.0,-19443000.0,-18330000.0,-27547000.0,-28512000.0,-25301000.0,-20553000.0,-28953000.0,-25700000.0,-27200000.0,-24000000.0,-13500000.0,-7400000.0,-8400000.0,-9400000.0,-25500000.0,-17200000.0,-7600000.0,-1600000.0,-1800000.0,-4300000.0
,freeCashFlow,-44666000.0,45090000.0,55890000.0,24894000.0,44831000.0,67319000.0,88558000.0,61500000.0,35200000.0,0.0,45451000.0,45400000.0,59917000.0,59900000.0,74700000.0,52124000.0,55900000.0,31200000.0,42400000.0,54600000.0,45194000.0,34700000.0,21400000.0,16900000.0,20500000.0,27400000.0,31500000.0,7200000.0,5500000.0,7900000.0,-10700000.0,9500000.0,21300000.0,4400000.0,-1100000.0
