date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,0.0,0.0,55182000.0,81943000.0,0.0,0.0,0.0,0.0,0.0,102000.0,111000.0,106000.0,107000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-20000000.0,-1871000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-372000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-36396000.0,-35110000.0,-31441000.0,-27035000.0,-25366000.0,-24967000.0,-23876000.0,-23841000.0,-23777000.0,-19964000.0,-20416000.0,-32205000.0,-44008000.0,-44114000.0,-45625000.0,-45069000.0,-43103000.0,-30851000.0,-13314000.0,-7377000.0,-6522000.0,-6000000.0,-2900000.0,0.0
,otherFinancingActivites,-1741000.0,-37021000.0,-2104000.0,-1864000.0,-1529000.0,-2357000.0,-942000.0,-252000.0,-482000.0,-459000.0,35000.0,1617000.0,1677000.0,561000.0,407000.0,0.0,149000.0,1258000.0,341136000.0,605000.0,138000.0,300000.0,300000.0,8819000.0
,netCashUsedProvidedByFinancingActivities,940168000.0,284509000.0,493572000.0,292375000.0,342033000.0,179982000.0,415087000.0,156196000.0,248311000.0,294639000.0,77054000.0,-16308000.0,177136000.0,23075000.0,31970000.0,35184000.0,152315000.0,83105000.0,301837000.0,40031000.0,107246000.0,16000000.0,157900000.0,7107000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,357127000.0,-11794000.0,28579000.0,-6652000.0,-7832000.0,12766000.0,-29782000.0,-24592000.0,10801000.0,40388000.0,-613000.0,-54831000.0,-32272000.0,970000.0,34259000.0,-18470000.0,-7838000.0,-97765000.0,153753000.0,-19910000.0,75587000.0,-40600000.0,0.0,-34772000.0
,cashAtEndOfPeriod,434917000.0,77790000.0,89584000.0,61005000.0,67657000.0,75489000.0,62723000.0,92505000.0,117097000.0,106296000.0,65908000.0,66521000.0,121352000.0,153624000.0,152654000.0,118395000.0,136865000.0,144703000.0,242468000.0,88715000.0,108625000.0,33000000.0,0.0,44513000.0
,cashAtBeginningOfPeriod,77790000.0,89584000.0,61005000.0,67657000.0,75489000.0,62723000.0,92505000.0,117097000.0,106296000.0,65908000.0,66521000.0,121352000.0,153624000.0,152654000.0,118395000.0,136865000.0,144703000.0,242468000.0,88715000.0,108625000.0,33038000.0,73600000.0,44500000.0,79285000.0
,operatingCashFlow,112488000.0,102719000.0,123029000.0,84947000.0,78098000.0,64604000.0,96738000.0,86060000.0,57739000.0,44396000.0,40684000.0,36153000.0,41601000.0,39254000.0,34763000.0,42302000.0,27964000.0,23892000.0,17087000.0,23667000.0,15035000.0,14700000.0,16600000.0,19619000.0
,capitalExpenditure,-2909000.0,6482000.0,2186000.0,3762000.0,3362000.0,7152000.0,-7782000.0,-16443000.0,1572000.0,1711000.0,-2095000.0,-2079000.0,-2607000.0,-1227000.0,-580000.0,-1047000.0,-1889000.0,-1576000.0,-447000.0,-733000.0,-3067000.0,-900000.0,-400000.0,-432000.0
,freeCashFlow,109579000.0,97722000.0,119677000.0,73390000.0,72836000.0,59829000.0,88956000.0,69617000.0,34075000.0,24486000.0,38589000.0,34074000.0,38994000.0,38027000.0,34183000.0,41255000.0,26075000.0,22316000.0,16640000.0,22934000.0,11968000.0,13800000.0,16200000.0,19187000.0
