date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,netCashUsedProvidedByFinancingActivities,-64774000.0,-2949000.0,-53252000.0,10596000.0,-10000.0,-23602000.0,-236257000.0,-29388000.0,-29836000.0,-26226000.0,209355000.0,-30418000.0,-91777000.0,178500000.0,-22815000.0,26846000.0,3854000.0,1121000.0,155052000.0,-4845000.0,-38000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113000.0,11000.0,-67000.0,167000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,32339000.0,3560000.0,-4157000.0,-55485000.0,23622000.0,17533000.0,-245220000.0,134105000.0,20413000.0,29654000.0,-1361000.0,81815000.0,-3673000.0,-33462000.0,35822000.0,-17284000.0,13769000.0,-71930000.0,54194000.0,-2676000.0,10007000.0
,cashAtEndOfPeriod,41193000.0,8854000.0,5294000.0,9451000.0,64936000.0,41314000.0,23781000.0,269001000.0,134896000.0,114483000.0,84829000.0,86190000.0,4375000.0,8048000.0,41484000.0,5662000.0,22935000.0,9166000.0,81096000.0,26902000.0,29578000.0
,cashAtBeginningOfPeriod,8854000.0,5294000.0,9451000.0,64936000.0,41314000.0,23781000.0,269001000.0,134896000.0,114483000.0,84829000.0,86190000.0,4375000.0,8048000.0,41510000.0,5662000.0,22946000.0,9166000.0,81096000.0,26902000.0,29578000.0,19571000.0
,operatingCashFlow,247244000.0,221406000.0,93439000.0,152958000.0,95764000.0,153883000.0,126925000.0,188279000.0,126258000.0,221355000.0,171445000.0,132247000.0,127266000.0,63324000.0,84346000.0,61487000.0,26998000.0,988000.0,7335000.0,8045000.0,19852000.0
,capitalExpenditure,-76322000.0,-58472000.0,-35132000.0,-38862000.0,-10410000.0,-6227000.0,-11482000.0,-13623000.0,-14900000.0,-59687000.0,-13308000.0,-6239000.0,-7792000.0,-4834000.0,-7399000.0,-5614000.0,-4848000.0,-3336000.0,-2686000.0,-2184000.0,-1660000.0
,freeCashFlow,170922000.0,162934000.0,58307000.0,114096000.0,85354000.0,147656000.0,115443000.0,174656000.0,111358000.0,161668000.0,158137000.0,126008000.0,119474000.0,58490000.0,76947000.0,55873000.0,22150000.0,-2348000.0,4649000.0,5861000.0,18192000.0
