date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-772506000.0,-422108000.0,-317780000.0,-303641000.0,-93392000.0,-96958000.0,296941000.0,-854127000.0,1653533000.0,1754217000.0,-111904000.0,52803000.0,-1285264000.0,-513770000.0,-41838000.0,56642000.0,-396809000.0,-459591000.0,-522074000.0,-601751000.0,-478100000.0,-297360000.0,-307919000.0,-344003000.0,-314460000.0,-359900000.0,-155100000.0,-169100000.0,-113300000.0,-182600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-219096000.0,0.0,0.0,-295620000.0,-464638000.0,-73957000.0,-21767000.0,-17235000.0,-53107000.0,-178721000.0,-1000000.0,-294352000.0,-100000000.0,-200000000.0,0.0,-300000000.0,0.0,0.0,-202087000.0,-338905000.0,-336751000.0,-17000000.0,-17700000.0,-35424000.0,-375000.0,-300000.0,-300000.0,-300000.0,-200000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663335000.0,0.0,0.0,772376000.0,0.0,459717000.0,3582000.0,19777000.0,5510000.0,32013000.0,5161000.0,17004000.0,16830000.0,18699000.0,3912000.0,15454000.0,13072000.0,10209000.0,0.0,0.0,0.0,0.0,54400000.0
,commonStockRepurchased,-119997000.0,-125766000.0,-163419000.0,0.0,-147127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75659000.0,-385629000.0,-533844000.0,-205014000.0,-94134000.0,-373070000.0,-73488000.0,-6224000.0,-200533000.0,-246840000.0,-248426000.0,0.0,6100000.0,2200000.0,700000.0,0.0,-1100000.0
,dividendsPaid,-82061000.0,-41914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8159000.0,-63819000.0,-85495000.0,-48439000.0,-22032000.0,-11124000.0,-10358000.0,-10685000.0,-10618000.0,-10825000.0,-11243000.0,-11029000.0,-9425000.0,-9400000.0,-9300000.0,-8500000.0,-8100000.0,-2000000.0
,otherFinancingActivites,-51275000.0,-5726000.0,-8131000.0,-12955000.0,-113310000.0,2117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939000.0,0.0,0.0,0.0,202087000.0,205521000.0,0.0,0.0,-17665000.0,0.0,400000.0,0.0,-100000.0,100000.0,3900000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,167821000.0,-173406000.0,-171550000.0,-158575000.0,-151981000.0,-71840000.0,-21767000.0,1130725000.0,-53107000.0,-178721000.0,1105749000.0,-294352000.0,728757000.0,-123006000.0,-357358000.0,-536208000.0,-157229000.0,-178970000.0,-164337000.0,4794000.0,-25815000.0,-224446000.0,-55794000.0,-44307000.0,409000.0,-3600000.0,-7500000.0,-8000000.0,-4400000.0,51000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,127624000.0,14018000.0,55187000.0,-55559000.0,-25710000.0,-16762000.0,-134810000.0,-694933000.0,31826000.0,-308355000.0,118415000.0,88405000.0,808401000.0,-4805000.0,98482000.0,28788000.0,5122000.0,48075000.0,-73081000.0,29162000.0,47122000.0,-66791000.0,57233000.0,-24349000.0,53711000.0,0.0,0.0,0.0,-100000.0,100000.0
,cashAtEndOfPeriod,296680000.0,169056000.0,155038000.0,99851000.0,155410000.0,181120000.0,197882000.0,332692000.0,1027625000.0,995799000.0,1304154000.0,1185739000.0,1097334000.0,288933000.0,293738000.0,195256000.0,166468000.0,161346000.0,113271000.0,186352000.0,157190000.0,110068000.0,176859000.0,119626000.0,143975000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,169056000.0,155038000.0,99851000.0,155410000.0,181120000.0,197882000.0,332692000.0,1027625000.0,995799000.0,1304154000.0,1185739000.0,1097334000.0,288933000.0,293738000.0,195256000.0,166468000.0,161346000.0,113271000.0,186352000.0,157190000.0,110068000.0,176859000.0,119626000.0,143975000.0,90264000.0,167300000.0,90400000.0,54800000.0,52900000.0,62000000.0
,operatingCashFlow,732309000.0,609532000.0,544517000.0,406657000.0,219663000.0,152036000.0,-409984000.0,-971531000.0,-1568600000.0,-1883851000.0,-875430000.0,329954000.0,1364908000.0,631971000.0,497678000.0,508354000.0,559160000.0,686636000.0,613330000.0,626119000.0,551037000.0,455015000.0,420946000.0,363961000.0,367762000.0,286500000.0,239500000.0,212700000.0,119700000.0,122400000.0
,capitalExpenditure,-3311000.0,-5636000.0,-14238000.0,-16066000.0,-10552000.0,-4630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,728998000.0,603896000.0,530279000.0,390591000.0,209111000.0,147406000.0,-409984000.0,-971531000.0,-1568600000.0,-1883851000.0,-875430000.0,329954000.0,1364908000.0,631971000.0,497678000.0,508354000.0,559160000.0,686636000.0,613330000.0,626119000.0,551037000.0,455015000.0,420946000.0,363961000.0,367762000.0,286500000.0,239500000.0,212700000.0,119700000.0,122400000.0
