date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-252309000.0,-385182000.0,-443088000.0,-244201000.0,-293965000.0,-265510000.0,-238800000.0,-365000.0,-365000.0,-365000.0,-365000.0,-365000.0,-365000.0,-318668000.0,-365000.0,-365000.0,-365000.0,-365000.0,-365000.0,-365000.0,-365000.0,-400000.0
,otherFinancingActivites,-86959000.0,3916000.0,166843000.0,-5634000.0,-9887000.0,-1130000.0,-18535000.0,-89000.0,-22500000.0,0.0,-35999000.0,-172780000.0,141987000.0,-1062000.0,-4328000.0,-5315000.0,-1526000.0,256758000.0,-1183000.0,-573000.0,-1470000.0,-13000000.0
,netCashUsedProvidedByFinancingActivities,-377917000.0,-264357000.0,-73563000.0,-28641000.0,171908000.0,-224808000.0,-294315000.0,-227195000.0,-47417000.0,-259442000.0,-302429000.0,-168349000.0,30002000.0,39277000.0,66973000.0,-104069000.0,-23013000.0,-57847000.0,-78529000.0,132384000.0,321933000.0,719900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,313000.0,220000.0,-1112000.0,1632000.0,455000.0,-2670000.0,-1394000.0,-1340000.0,315000.0,-300000.0,515000.0,1759000.0,-1012000.0,11587000.0,-217000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,95381000.0,4694000.0,-93977000.0,79941000.0,13203000.0,-3708000.0,-7177000.0,-25699000.0,25408000.0,-58176000.0,-20574000.0,98114000.0,-61909000.0,64252000.0,-7623000.0,-24782000.0,36404000.0,-7813000.0,2725000.0,-59455000.0,63939000.0,-120200000.0
,cashAtEndOfPeriod,121569000.0,26188000.0,21494000.0,115471000.0,35530000.0,22327000.0,26035000.0,33212000.0,58911000.0,33503000.0,91679000.0,112253000.0,14139000.0,76048000.0,11796000.0,19419000.0,44201000.0,7797000.0,15610000.0,12885000.0,72340000.0,8400000.0
,cashAtBeginningOfPeriod,26188000.0,21494000.0,115471000.0,35530000.0,22327000.0,26035000.0,33212000.0,58911000.0,33503000.0,91679000.0,112253000.0,14139000.0,76048000.0,11796000.0,19419000.0,44201000.0,7797000.0,15610000.0,12885000.0,72340000.0,8401000.0,128600000.0
,operatingCashFlow,569873000.0,630865000.0,564846000.0,507016000.0,521823000.0,477650000.0,452529000.0,394705000.0,375909000.0,318821000.0,322820000.0,293743000.0,346520000.0,354469000.0,364517000.0,347257000.0,323164000.0,260075000.0,237017000.0,190632000.0,177601000.0,110600000.0
,capitalExpenditure,-62272000.0,-140956000.0,-117638000.0,-109329000.0,-107612000.0,-110425000.0,-107573000.0,-105650000.0,-105570000.0,-107070000.0,-43452000.0,-38815000.0,-198070000.0,-220534000.0,-223350000.0,-121117000.0,-82031000.0,-78275000.0,-78390000.0,-85320000.0,-78304000.0,-77200000.0
,freeCashFlow,507601000.0,489909000.0,447208000.0,397687000.0,414211000.0,367225000.0,344956000.0,289055000.0,270339000.0,211751000.0,279368000.0,254928000.0,148450000.0,133935000.0,141167000.0,226140000.0,241133000.0,181800000.0,158627000.0,105312000.0,99297000.0,33400000.0
