date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-02-24_FY,2008-12-31_FY,2008-02-19_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,netCashUsedForInvestingActivites,-81506000.0,-63915000.0,-55463000.0,-59188000.0,-52393000.0,-100918000.0,-127710000.0,-78923000.0,-20705000.0,-19671000.0,-13890000.0,-20205000.0,-56188000.0,-56188000.0,-34070000.0,-34070000.0,794000.0,3100000.0,-51445000.0,14717000.0,-443000.0,-31008000.0,-26851000.0,-13364000.0,-16982000.0,-19035000.0,-6042000.0,-21500000.0,-31800000.0,-23900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1446000.0,-946000.0,-302000.0,-42790000.0,-55768000.0,-101352000.0,-9736000.0,-20375000.0,-551000.0,-50637000.0,-895000.0,-1549000.0,-1603000.0,-26603000.0,-493000.0,-50493000.0,-1543000.0,-31000.0,-30000.0,-469000.0,-4418000.0,-2843000.0,-2029000.0,-20706000.0,-9626000.0,-10255000.0,-13661000.0,-8600000.0,-5500000.0,-17500000.0
,commonStockIssued,4237000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248000.0,195000.0,237000.0,255000.0,255000.0,259000.0,1276000.0,4630000.0,6232000.0,7353000.0,2907000.0,1703000.0,2100000.0,2794000.0,19500000.0,2479000.0,602000.0,2367000.0,300000.0,500000.0,24600000.0
,commonStockRepurchased,-45248000.0,-56204000.0,-66126000.0,-48983000.0,-39983000.0,-19992000.0,-39972000.0,-354000.0,0.0,-26101000.0,0.0,0.0,0.0,0.0,-55134000.0,-55134000.0,-41722000.0,-54071000.0,-9577000.0,0.0,-12517000.0,0.0,0.0,0.0,0.0,0.0,-1786000.0,0.0,0.0,0.0
,dividendsPaid,-20869000.0,-20494000.0,-18427000.0,-18052000.0,-15529000.0,-14821000.0,-14795000.0,-12141000.0,-9947000.0,-8194000.0,-8121000.0,-8109000.0,-8089000.0,-8089000.0,-8305000.0,-8305000.0,-8694000.0,-7668000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0
,otherFinancingActivites,36872000.0,21632000.0,9528000.0,61031000.0,8522000.0,143244000.0,14615000.0,36139000.0,15998000.0,11693000.0,1185000.0,-611000.0,23726000.0,48726000.0,32028000.0,81011000.0,1967000.0,1460000.0,0.0,0.0,0.0,0.0,1853000.0,0.0,21792000.0,6782000.0,2794000.0,16900000.0,24300000.0,22300000.0
,netCashUsedProvidedByFinancingActivities,-26454000.0,-56012000.0,-75327000.0,-48794000.0,-102758000.0,7079000.0,-49888000.0,3269000.0,5500000.0,-72991000.0,-7636000.0,-10032000.0,14289000.0,14289000.0,-31645000.0,-31645000.0,-45362000.0,-54078000.0,-2254000.0,2438000.0,-15232000.0,-743000.0,2618000.0,-1206000.0,14645000.0,-2871000.0,-10286000.0,8600000.0,19300000.0,26400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-24495000.0,39092000.0,21764000.0,-4618000.0,-24801000.0,-8117000.0,-85938000.0,15185000.0,53381000.0,-15703000.0,32469000.0,19942000.0,17184000.0,17184000.0,-3322000.0,-3322000.0,7899000.0,254000.0,-16284000.0,49897000.0,14278000.0,3775000.0,9600000.0,5534000.0,-440000.0,658000.0,-3806000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,40254000.0,64749000.0,25657000.0,3893000.0,8511000.0,33312000.0,41429000.0,127367000.0,112182000.0,58801000.0,74504000.0,42035000.0,22093000.0,22093000.0,4909000.0,4909000.0,8231000.0,332000.0,78000.0,83539000.0,33642000.0,19364000.0,15589000.0,5989000.0,455000.0,686000.0,28000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,64749000.0,25657000.0,3893000.0,8511000.0,33312000.0,41429000.0,127367000.0,112182000.0,58801000.0,74504000.0,42035000.0,22093000.0,4909000.0,4909000.0,8231000.0,8231000.0,332000.0,78000.0,16362000.0,33642000.0,19364000.0,15589000.0,5989000.0,455000.0,895000.0,28000.0,3834000.0,1000000.0,4200000.0,0.0
,operatingCashFlow,96105000.0,159019000.0,152554000.0,103364000.0,130350000.0,85722000.0,91660000.0,90839000.0,68586000.0,76959000.0,53995000.0,50179000.0,59083000.0,59083000.0,62393000.0,62393000.0,52467000.0,51232000.0,37415000.0,32742000.0,29953000.0,35526000.0,33833000.0,20104000.0,1897000.0,22564000.0,12522000.0,15800000.0,9200000.0,1700000.0
,capitalExpenditure,2413000.0,-28209000.0,-42293000.0,-38265000.0,-42186000.0,-40495000.0,-39487000.0,-35439000.0,-21353000.0,-21216000.0,-15148000.0,-20847000.0,87000.0,-26699000.0,-172000.0,-47026000.0,-15454000.0,-22077000.0,-11200000.0,-2874000.0,-3913000.0,-4844000.0,-16547000.0,-7412000.0,-11764000.0,-19074000.0,-8763000.0,-24700000.0,-36500000.0,-21400000.0
,freeCashFlow,98518000.0,130810000.0,110261000.0,65099000.0,88164000.0,45227000.0,52173000.0,55400000.0,47233000.0,55743000.0,38847000.0,29332000.0,59170000.0,32384000.0,62221000.0,15367000.0,37013000.0,29155000.0,26215000.0,29868000.0,26040000.0,30682000.0,17286000.0,12692000.0,-9867000.0,3490000.0,3759000.0,-8900000.0,-27300000.0,-19700000.0
