date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-858778000.0,-276528000.0,-529335000.0,-371530000.0,-142731000.0,-456308000.0,-178040000.0,-470492000.0,-167552000.0,-125658000.0,-211656000.0,-274135000.0,-435642000.0,-280910000.0,-410451000.0,-617804000.0,-28848000.0,-242594000.0,-33813000.0,-94697000.0,-156149000.0,-139069000.0,-43298000.0,-272674000.0,-9084000.0,-14700000.0,-56500000.0,-173100000.0
,commonStockIssued,0.0,59319000.0,78755000.0,120698000.0,50000000.0,0.0,0.0,0.0,0.0,344049000.0,0.0,146363000.0,0.0,4617000.0,4744000.0,5156000.0,6221000.0,9581000.0,8296000.0,10112000.0,58737000.0,103029000.0,27936000.0,2658000.0,1014000.0,1000000.0,76500000.0,280200000.0
,commonStockRepurchased,0.0,0.0,0.0,-136314000.0,-229000.0,-3201000.0,-1870000.0,-1121000.0,-65143000.0,-1682000.0,-2054000.0,-1381000.0,0.0,-883000.0,-926000.0,-973000.0,0.0,0.0,0.0,-41000.0,-54595000.0,-99800000.0,0.0,-7260000.0,0.0,-2000000.0,0.0,0.0
,dividendsPaid,-256947000.0,-229218000.0,-202638000.0,-182329000.0,-161171000.0,-141773000.0,-120743000.0,-77474000.0,-110798000.0,-72420000.0,-58600000.0,-48109000.0,-38849000.0,-32013000.0,-23575000.0,-16632000.0,-237074000.0,-65687000.0,-58314000.0,-58111000.0,-56298000.0,-40445000.0,-46491000.0,-46886000.0,-33070000.0,0.0,0.0,0.0
,otherFinancingActivites,-22069000.0,-3100000.0,-11045000.0,-17601000.0,-4920000.0,-24571000.0,-12246000.0,-43575000.0,-4153000.0,-15765000.0,-3332000.0,-1602000.0,-3723000.0,-36218000.0,11632000.0,351178000.0,111251000.0,-116296000.0,-584000.0,-5314000.0,-60774000.0,-100906000.0,-1903000.0,-2311000.0,-201000.0,-29600000.0,-28300000.0,-21700000.0
,netCashUsedProvidedByFinancingActivities,-20958000.0,-131545000.0,17324000.0,-98796000.0,-158444000.0,-225631000.0,-142573000.0,-196194000.0,-183214000.0,584008000.0,-196845000.0,-15817000.0,-41259000.0,-93007000.0,-31376000.0,-28775000.0,-514000.0,243905000.0,-1287000.0,-59134000.0,-94932000.0,-41693000.0,203533000.0,185449000.0,10858000.0,-45300000.0,170400000.0,188400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-4800000.0,-40114000.0,30343000.0,-25255000.0,-23918000.0,6544000.0,15287000.0,21301000.0,-33320000.0,57801000.0,-132469000.0,99816000.0,39527000.0,4180000.0,995000.0,-4695000.0,-320435000.0,318470000.0,5916000.0,-1493000.0,-3829000.0,-6981000.0,12748000.0,585000.0,-436000.0,-45300000.0,170400000.0,188400000.0
,cashAtEndOfPeriod,24060000.0,28860000.0,65974000.0,31085000.0,56340000.0,80258000.0,73714000.0,58427000.0,37140000.0,70460000.0,12659000.0,145128000.0,45312000.0,5785000.0,1605000.0,610000.0,5305000.0,325740000.0,7270000.0,1354000.0,2847000.0,6676000.0,13657000.0,909000.0,324000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,28860000.0,68974000.0,35631000.0,56340000.0,80258000.0,73714000.0,58427000.0,37126000.0,70460000.0,12659000.0,145128000.0,45312000.0,5785000.0,1605000.0,610000.0,5305000.0,325740000.0,7270000.0,1354000.0,2847000.0,6676000.0,13657000.0,909000.0,324000.0,760000.0,1900000.0,27300000.0,200000.0
,operatingCashFlow,466537000.0,443520000.0,411084000.0,384490000.0,353348000.0,352882000.0,285745000.0,255349000.0,236459000.0,175641000.0,163309000.0,150389000.0,113890000.0,122791000.0,99457000.0,90326000.0,46733000.0,75163000.0,80176000.0,80708000.0,68001000.0,72580000.0,71977000.0,54581000.0,49660000.0,41300000.0,26200000.0,16700000.0
,capitalExpenditure,-217082000.0,-107665000.0,-234108000.0,-136552000.0,-98244000.0,-23687000.0,-79289000.0,40268000.0,-16649000.0,-713121000.0,-48629000.0,-8219000.0,-9029000.0,-53540000.0,-67236000.0,-71680000.0,-337975000.0,-27796000.0,-81022000.0,-40958000.0,-11680000.0,-30640000.0,-241076000.0,-262894000.0,-46531000.0,-8100000.0,-326700000.0,-45100000.0
,freeCashFlow,249455000.0,185527000.0,229462000.0,258440000.0,233911000.0,259083000.0,222024000.0,190635000.0,161199000.0,-537480000.0,114680000.0,142170000.0,104861000.0,69251000.0,32221000.0,18646000.0,-291242000.0,47367000.0,-846000.0,39750000.0,56321000.0,41940000.0,-169099000.0,-208313000.0,3129000.0,33200000.0,-300500000.0,-28400000.0
