date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,374728000.0,250882000.0,212584000.0,201768000.0,191602000.0,147900000.0,118536000.0,107280000.0,86686000.0,78733000.0,50910000.0,30049000.0,12834000.0,17251000.0,8604000.0,11561000.0
,operatingIncomeRatio,0.543773625974968,0.490624853329996,0.488064927163569,0.507629487434303,0.517956633749551,0.487960989514942,0.451094857177651,0.44937231132688,0.43735747008133,0.434751158206285,0.348154936127144,0.262576569176592,0.137873986141698,0.184220924148094,0.103269480051851,0.147161405295316
,totalOtherIncomeExpensesNet,773000.0,6542000.0,5502000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,374359000.0,257424000.0,218086000.0,201768000.0,191602000.0,147900000.0,118536000.0,107280000.0,86686000.0,78733000.0,50910000.0,30049000.0,12834000.0,17251000.0,8604000.0,11561000.0
,incomeBeforeTaxRatio,0.543238164338835,0.50341838889845,0.50069679611539,0.507629487434303,0.517956633749551,0.487960989514942,0.451094857177651,0.44937231132688,0.43735747008133,0.434751158206285,0.348154936127144,0.262576569176592,0.137873986141698,0.184220924148094,0.103269480051851,0.147161405295316
,incomeTaxExpense,74982000.0,52522000.0,45234000.0,53679000.0,65430000.0,51863000.0,43730000.0,38717000.0,26617000.0,31029000.0,19482000.0,13947000.0,4935000.0,6931000.0,3183000.0,3419000.0
,netIncome,299377000.0,204902000.0,172852000.0,148089000.0,126172000.0,96037000.0,74806000.0,76016000.0,60069000.0,47704000.0,31428000.0,16102000.0,7899000.0,10320000.0,5421000.0,8142000.0
,netIncomeRatio,0.434430618538001,0.400706362740343,0.396845476564921,0.372578125196555,0.341080074286533,0.316851315416136,0.284678088395351,0.318414295468159,0.303066537506811,0.263413933815206,0.214924638236179,0.140703781053662,0.0848579255519149,0.110205781531989,0.0650655336309953,0.103640529531568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.07316020818165,5.53,4.68,4.02,3.42,2.62,2.03,2.06,1.65,1.29,0.86,0.44,0.23,0.32,0.18,0.29
,EPSDiluted,8.07316020818165,5.4,4.57,3.89,3.34,2.55,1.97,2.01,1.59,1.2,0.8,0.42,0.22,0.3,0.15,0.23
,weightedAverageShsOut,37359000.0,37083000.0,36958000.0,36864000.0,36844000.0,36690000.0,36930000.0,36886000.0,36516000.0,37006000.0,33159177.0,33264000.0,32831000.0,32293036.0,30563437.0,28156505.0
,weightedAverageShsOutDil,38144000.0,37956000.0,37855000.0,38038000.0,37738000.0,37637000.0,37889000.0,37888000.0,37816000.0,39608000.0,39051186.0,38082000.0,35737000.0,34453195.0,35077348.0,35512346.0
