date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20731000.0,264000.0,11868000.0,409000.0,2907000.0,1065000.0,-6439000.0,-7304000.0,9526000.0,1501000.0,-10310000.0,-13711000.0,25486000.0,-746000.0,6540000.0,-1810000.0,-3220000.0,2014000.0,1922000.0
,cashAtEndOfPeriod,47047000.0,26316000.0,26052000.0,14184000.0,13775000.0,10868000.0,9803000.0,16242000.0,23546000.0,14020000.0,12519000.0,22829000.0,36540000.0,11054000.0,11800000.0,5260000.0,7070000.0,10290000.0,8276000.0
,cashAtBeginningOfPeriod,26316000.0,26052000.0,14184000.0,13775000.0,10868000.0,9803000.0,16242000.0,23546000.0,14020000.0,12519000.0,22829000.0,36540000.0,11054000.0,11800000.0,5260000.0,7070000.0,10290000.0,8276000.0,6354000.0
,operatingCashFlow,-16934000.0,-2217000.0,308000.0,14287000.0,1992000.0,-1359000.0,-4286000.0,3513000.0,-2300000.0,-5168000.0,-8059000.0,41000.0,4340000.0,16890000.0,12466000.0,20388000.0,9244000.0,2585000.0,2677000.0
,capitalExpenditure,-1279000.0,-991000.0,-1488000.0,-855000.0,-537000.0,-746000.0,-734000.0,-672000.0,-516000.0,-751000.0,-275000.0,-154000.0,-703000.0,-1020000.0,-1860000.0,-539000.0,-854000.0,-589000.0,-818000.0
,freeCashFlow,-18213000.0,-3208000.0,-1180000.0,13432000.0,1455000.0,-2105000.0,-5020000.0,2841000.0,-2816000.0,-5919000.0,-8334000.0,-113000.0,3637000.0,15870000.0,10606000.0,19849000.0,8390000.0,1996000.0,1859000.0
