date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,netCashUsedProvidedByFinancingActivities,12571000.0,11365000.0,71894000.0,117688000.0,25184000.0,7053000.0,1170000.0,1051000.0,139094000.0,141979000.0,820000.0,102155000.0,131990000.0,56776000.0,2836000.0,103605000.0,64831000.0,52832000.0,30084000.0,-411000.0,62361000.0,11260000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7852000.0,-53801000.0,38032000.0,20658000.0,-25824000.0,28253000.0,-5651000.0,-12630000.0,14851000.0,9756000.0,-5840000.0,-31288000.0,1502000.0,-3224000.0,-29052000.0,66284000.0,874000.0,-16914000.0,15047000.0,-37542000.0,43194000.0,-3657000.0
,cashAtEndOfPeriod,30373000.0,22521000.0,76322000.0,38290000.0,17632000.0,43456000.0,15203000.0,20854000.0,33484000.0,18633000.0,8877000.0,14717000.0,46005000.0,44503000.0,47727000.0,76779000.0,10495000.0,9621000.0,26535000.0,11488000.0,49030000.0,5836000.0
,cashAtBeginningOfPeriod,22521000.0,76322000.0,38290000.0,17632000.0,43456000.0,15203000.0,20854000.0,33484000.0,18633000.0,8877000.0,14717000.0,46005000.0,44503000.0,47727000.0,76779000.0,10495000.0,9621000.0,26535000.0,11488000.0,49030000.0,5836000.0,9493000.0
,operatingCashFlow,-52185000.0,-41510000.0,-58826000.0,-77557000.0,-75889000.0,-23413000.0,-69753000.0,-86061000.0,-85192000.0,-69375000.0,46743000.0,-102779000.0,-103518000.0,-52207000.0,-35836000.0,-35170000.0,-38152000.0,-32440000.0,-34528000.0,-15981000.0,-11588000.0,-7831000.0
,capitalExpenditure,-1262000.0,-1455000.0,-1106000.0,-164000.0,-804000.0,-546000.0,-413000.0,-1221000.0,-3377000.0,-2303000.0,-3560000.0,-141000.0,-2507000.0,-933000.0,-913000.0,-1794000.0,-1545000.0,-1242000.0,-1635000.0,-3229000.0,-3617000.0,-7086000.0
,freeCashFlow,-53447000.0,-42965000.0,-59932000.0,-77721000.0,-76693000.0,-23959000.0,-70166000.0,-87282000.0,-88569000.0,-71678000.0,43183000.0,-102920000.0,-106025000.0,-53140000.0,-36749000.0,-36964000.0,-39697000.0,-33682000.0,-36163000.0,-19210000.0,-15205000.0,-14917000.0
