date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-645196000.0,-431339000.0,-566683000.0,-979822000.0,-1333667000.0,-507483000.0,-815690000.0,-697377000.0,-517271000.0,-687390000.0,-773600000.0,-335900000.0,-669703000.0,-121911000.0,-261942000.0,-338865000.0,-138406000.0,-136574000.0,-139510000.0,-267723000.0,-153900000.0,-109255000.0,-78065000.0,-142404000.0,-124046000.0,-100300000.0,-68900000.0,-145000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117375000.0,0.0,116819000.0,0.0,2085000.0,2382000.0,83293000.0,21339000.0,108977000.0,27960000.0,201000.0,0.0,12000.0,762000.0,29944000.0,0.0,0.0,0.0,162700000.0
,commonStockRepurchased,0.0,-20000000.0,-19998000.0,-49361000.0,0.0,0.0,0.0,0.0,0.0,0.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-744000.0,0.0,0.0,0.0,-958000.0,-216000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-66563000.0,-132664000.0,-131244000.0,-130166000.0,-141088000.0,-104877000.0,-90448000.0,-87211000.0,-76903000.0,-66530000.0,-68737000.0,-68604000.0,-52942000.0,-49978000.0,-46794000.0,-36321000.0,-33815000.0,-25101000.0,-21958000.0,-21085000.0,-20986000.0,-20904000.0,-20418000.0,-23596000.0,-21825000.0,-14800000.0,-13300000.0,-2600000.0
,otherFinancingActivites,-7464000.0,-11000000.0,-14178000.0,-1365000.0,-13531000.0,-9413000.0,-24396000.0,-8922000.0,-7522000.0,-12932000.0,-15956000.0,1059000.0,-570000.0,-2022000.0,-12302000.0,-27662000.0,-30874000.0,209082000.0,-5059000.0,-11944000.0,-10183000.0,-56993000.0,-8651000.0,-1950000.0,-3606000.0,-900000.0,-7000000.0,-4800000.0
,netCashUsedProvidedByFinancingActivities,-77593000.0,-312133000.0,-215203000.0,-141679000.0,-203467000.0,6854000.0,4057000.0,-7072000.0,-15415000.0,227218000.0,-29156000.0,-52779000.0,39078000.0,-19826000.0,-20036000.0,251488000.0,-93156000.0,289271000.0,-12247000.0,-21476000.0,-12474000.0,-3043000.0,46172000.0,55444000.0,-4176000.0,13800000.0,80700000.0,81300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-223000.0,-19000.0,-110000.0,-56000.0,316000.0,-1099000.0,-526000.0,-1282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,68160000.0,7589000.0,2982000.0,-6121000.0,-9336000.0,4683000.0,1634000.0,4906000.0,2441000.0,2136000.0,2491000.0,-1710000.0,2565000.0,-6041000.0,5523000.0,-1173000.0,-5733000.0,8764000.0,557000.0,-119000.0,131000.0,-5827000.0,2723000.0,1022000.0,-2526000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,84832000.0,16672000.0,9083000.0,6101000.0,12222000.0,21558000.0,16875000.0,15241000.0,10335000.0,7894000.0,5758000.0,3267000.0,4977000.0,2412000.0,8453000.0,2930000.0,4103000.0,9836000.0,1072000.0,515000.0,634000.0,503000.0,6330000.0,3607000.0,2585000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,16672000.0,9083000.0,6101000.0,12222000.0,21558000.0,16875000.0,15241000.0,10335000.0,7894000.0,5758000.0,3267000.0,4977000.0,2412000.0,8453000.0,2930000.0,4103000.0,9836000.0,1072000.0,515000.0,634000.0,503000.0,6330000.0,3607000.0,2585000.0,5111000.0,3700000.0,45400000.0,1800000.0
,operatingCashFlow,164747000.0,220452000.0,258318000.0,253159000.0,239316000.0,220755000.0,188771000.0,187486000.0,165765000.0,135994000.0,118500000.0,127297000.0,96970000.0,98588000.0,88390000.0,83902000.0,84816000.0,44786000.0,39167000.0,44626000.0,38303000.0,43175000.0,35787000.0,39214000.0,38051000.0,32400000.0,21300000.0,11600000.0
,capitalExpenditure,0.0,-47884000.0,-64253000.0,-166231000.0,-165060000.0,-238706000.0,-108983000.0,-47436000.0,-41283000.0,-326525000.0,-75462000.0,-46624000.0,-131906000.0,-88116000.0,-82189000.0,-47310000.0,-17809000.0,-335475000.0,-44977000.0,-21986000.0,-38294000.0,-51586000.0,-81797000.0,-93636000.0,-36575000.0,-43800000.0,-142400000.0,-49400000.0
,freeCashFlow,164747000.0,220452000.0,258318000.0,253159000.0,239316000.0,220755000.0,188771000.0,187486000.0,165765000.0,-190531000.0,118500000.0,80673000.0,-34936000.0,10472000.0,6201000.0,36592000.0,67007000.0,-290689000.0,-5810000.0,22640000.0,9000.0,-8411000.0,-46010000.0,-54422000.0,1476000.0,-11400000.0,-121100000.0,-37800000.0
