date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY
,netCashUsedProvidedByFinancingActivities,1410000.0,13773000.0,-5593000.0,-5969000.0,1731000.0,13613000.0,-1143000.0,-936000.0,-2378000.0,1381000.0,-3400000.0,-99000.0,838000.0,2692000.0,123000.0,1163000.0,3343000.0,512000.0,-3427000.0,88632000.0,68934000.0,6400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-206000.0,34000.0,10000.0,-93000.0,-525000.0,163000.0,154000.0,-334000.0,88000.0,-96000.0,-352000.0,364000.0,98000.0,145000.0,117000.0,-166000.0,-105000.0,-244000.0,142000.0,-54000.0,-31000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,14748000.0,20363000.0,871000.0,-1153000.0,3147000.0,-152000.0,-7421000.0,6295000.0,-2513000.0,6691000.0,-1778000.0,4085000.0,-2405000.0,-721000.0,2418000.0,-683000.0,774000.0,-5485000.0,-32721000.0,15412000.0,25936000.0,-2500000.0
,cashAtEndOfPeriod,46615000.0,31867000.0,11498000.0,10627000.0,11780000.0,8633000.0,8785000.0,16206000.0,9911000.0,12424000.0,5733000.0,7875000.0,3790000.0,6195000.0,6916000.0,4498000.0,5181000.0,4407000.0,9892000.0,42613000.0,27201000.0,1300000.0
,cashAtBeginningOfPeriod,31867000.0,11504000.0,10627000.0,11780000.0,8633000.0,8785000.0,16206000.0,9911000.0,12424000.0,5733000.0,7511000.0,3790000.0,6195000.0,6916000.0,4498000.0,5181000.0,4407000.0,9892000.0,42613000.0,27201000.0,1265000.0,3800000.0
,operatingCashFlow,14058000.0,6954000.0,6591000.0,5401000.0,1867000.0,-10503000.0,-4659000.0,10025000.0,1001000.0,6782000.0,2495000.0,3722000.0,-2811000.0,-2836000.0,3018000.0,-1064000.0,-2286000.0,-6023000.0,-27483000.0,-70703000.0,-38552000.0,-7800000.0
,capitalExpenditure,-514000.0,-398000.0,-137000.0,-492000.0,-547000.0,-741000.0,-1772000.0,-2465000.0,-1827000.0,-725000.0,-521000.0,-294000.0,-530000.0,-722000.0,-840000.0,-616000.0,-217000.0,-96000.0,-1966000.0,-4885000.0,-8652000.0,-1300000.0
,freeCashFlow,13544000.0,6556000.0,6454000.0,4909000.0,1320000.0,-11244000.0,-6431000.0,7560000.0,-826000.0,6057000.0,1974000.0,3428000.0,-3341000.0,-3558000.0,2178000.0,-1680000.0,-2503000.0,-6119000.0,-29449000.0,-75588000.0,-47204000.0,-9100000.0
