date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-38031000000.0,-37693000000.0,21097000000.0,-70403000000.0,31082000000.0,24249000000.0,-6548000000.0,-36403000000.0,-6096000000.0,7419000000.0,-4510000000.0,16358000000.0,39094000000.0,28276217288.41,-2003903125.29,22983911270.0,-29756000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,219455000000.0,17529000000.0,-8610000000.0,-8610000000.0,-4011000000.0,-103006000000.0,30573000000.0,-7560000000.0,567028000000.0,-702130000000.0,607895000000.0,37104000000.0,-122043000000.0,-271563000000.0,446861000000.0,-270466000000.0,-381139000000.0,53156000000.0,-306459074628.9
,cashAtEndOfPeriod,2029584000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954949000000.0,1387921000000.0,2097285000000.0,1489390000000.0,1452286000000.0,1574329000000.0,1845892000000.0,1399031000000.0,1669497000000.0,2050636000000.0,1997378409759.8
,cashAtBeginningOfPeriod,1810129000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489390000000.0,1452286000000.0,1574329000000.0,1845892000000.0,1399031000000.0,1669497000000.0,2050636000000.0,1997480000000.0,2303837484388.7
,operatingCashFlow,13208473000000.0,123534000000.0,102546000000.0,102546000000.0,83697000000.0,111248000000.0,57785000000.0,40173000000.0,3916833000000.0,4144729000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8756669036168.64
,capitalExpenditure,-13401665000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100573000000.0,50578000000.0,100766000000.0,232274000000.0,47669000000.0,38953000000.0,38320000000.0,144918000000.0,21475000000.0,0.0,-6652727162625.38
,freeCashFlow,-193192000000.0,123534000000.0,102546000000.0,102546000000.0,83697000000.0,111248000000.0,57785000000.0,40173000000.0,4017406000000.0,4195307000000.0,100766000000.0,232274000000.0,47669000000.0,38953000000.0,38320000000.0,144918000000.0,21475000000.0,0.0,2103941873543.26
