date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingIncome,530066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.383073441934381,0.410577151239295,0.332601601000752,0.327485607441759,0.323521502022529,0.200127430524342,0.266548147719023,0.310458678668154,0.344410119395508,0.324811061547483,0.334587387980763,0.317369965354402,0.260638360590018,0.437908817967156,0.439511210423481,0.487631663111877,0.500594551152203,0.510428593634037,0.497344273746184,0.494298416350739,0.523778238073662,0.518482172064115,0.46021268793546,0.468185388845247,0.494392979034617,0.522119341563786,0.518648018648019,0.522952853598015,0.437413073713491,0.411594202898551,0.422598870056497,0.547961630695444,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,530066000.0,456795000.0,329693000.0,252738000.0,233380000.0,126895000.0,147234000.0,178940000.0,210375000.0,197185000.0,186941000.0,167545000.0,110525000.0,204926000.0,203575000.0,230227000.0,228595000.0,233150000.0,219296000.0,199355000.0,161837000.0,158500000.0,125500000.0,119200000.0,101400000.0,101500000.0,89000000.0,84300000.0,62900000.0,42600000.0,37400000.0,45700000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.383073441934381,0.410577151239295,0.332601601000752,0.327485607441759,0.323521502022529,0.200127430524342,0.266548147719023,0.310458678668154,0.344410119395508,0.324811061547483,0.334587387980763,0.317369965354402,0.260638360590018,0.437908817967156,0.439511210423481,0.487631663111877,0.500594551152203,0.510428593634037,0.497344273746184,0.494298416350739,0.523778238073662,0.518482172064115,0.46021268793546,0.468185388845247,0.494392979034617,0.522119341563786,0.518648018648019,0.522952853598015,0.437413073713491,0.411594202898551,0.422598870056497,0.547961630695444,0.0,0.0,0.0,0.0
,incomeTaxExpense,139460000.0,147002000.0,68265000.0,90831000.0,65234000.0,23938000.0,31062000.0,46979000.0,66748000.0,63532000.0,55771000.0,51484000.0,16934000.0,51698000.0,39884000.0,66778000.0,74197000.0,79735000.0,64680000.0,64151000.0,55064000.0,52200000.0,28200000.0,34200000.0,33900000.0,38900000.0,30000000.0,29700000.0,21300000.0,12500000.0,10300000.0,11800000.0,0.0,0.0,0.0,0.0
,netIncome,390606000.0,309793000.0,261428000.0,161907000.0,168146000.0,102957000.0,116172000.0,131961000.0,143627000.0,133653000.0,131170000.0,116061000.0,93591000.0,153228000.0,163691000.0,163449000.0,154398000.0,153415000.0,154616000.0,135204000.0,106773000.0,106300000.0,97300000.0,85000000.0,67500000.0,62600000.0,59000000.0,54200000.0,41600000.0,30100000.0,27100000.0,33900000.0,32300000.0,30400000.0,28500000.0,23300000.0
,netIncomeRatio,0.28228708285425,0.278448598198043,0.263734356951541,0.209791215583224,0.233091295222728,0.162374560577601,0.210314407112585,0.228950696857764,0.235135316546256,0.220158596287779,0.234768336969615,0.219847059291517,0.220704861397696,0.327434744051371,0.353403067888641,0.346192704174459,0.338112371262704,0.335867049935088,0.350655653680596,0.335236753952924,0.345566056055408,0.347726529277069,0.356802346901357,0.333857030636292,0.329107752315943,0.32201646090535,0.343822843822844,0.336228287841191,0.289290681502086,0.290821256038647,0.306214689265537,0.406474820143885,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.967245238407914,0.88,0.789195247256766,0.613195542221,0.659806009436349,0.439225275673405,0.56,0.66,0.727762722243923,0.749071529445812,0.738700648030311,0.694051550458994,0.590309687193199,0.998322206518026,1.04810656150654,1.066022,1.05909906255691,1.050713,1.019096,0.854567,0.823228,0.818551,0.788482,0.682205,0.594681988916819,0.568155270990642,0.603974,0.515093,0.461809,0.506213,0.301952,0.377439,0.359677,0.333035,0.315274,0.261987
,EPSDiluted,0.964963122497202,0.87,0.785791813478125,0.611225818064998,0.658702926633251,0.439167025682806,0.56,0.66,0.727761936786483,0.749066550359298,0.73866272662155,0.694048263303305,0.589984938997161,0.995374510991448,1.04384793272342,1.058915,1.05368033778426,1.044266,1.012957,0.849656,0.818551,0.809196,0.779572,0.678811,0.56608287532127,0.538373842668243,0.603974,0.506213,0.461809,0.506213,0.301952,0.377439,0.359677,0.333035,0.315274,0.261987
,weightedAverageShsOut,403833469.0,337792270.0,331258964.0,264038123.0,254841571.0,234405909.0,205716293.0,199309425.0,197354159.0,178424883.0,177568546.0,167222449.0,158545594.0,153485517.0,156177822.0,153302152.0,145782397.0,145817585.0,151693336.0,158057306.0,129474987.0,129765982.0,123437001.0,124560060.0,113506044.0,110181148.0,97988639.0,105223677.0,90080487.0,89671112.0,89749252.0,89815733.0,89802722.0,91281725.0,90397445.0,88935665.0
,weightedAverageShsOutDil,404788526.0,340117808.0,332693718.0,264889007.0,255268336.0,234437000.0,205716293.0,199309425.0,197354372.0,178426069.0,177577662.0,167223241.0,158632863.0,153940048.0,156814987.0,153868788.0,146532107.0,146598374.0,152584110.0,158895950.0,130646354.0,131066881.0,124828300.0,125420620.0,119240491.0,116276080.0,97988639.0,107069565.0,90080487.0,89671112.0,89749252.0,89815733.0,89802722.0,91281725.0,90397445.0,88935665.0
