date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2014-01-04_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,netCashUsedProvidedByFinancingActivities,-75740000.0,-8880000.0,205420000.0,-25179000.0,-77510000.0,-38840000.0,7437000.0,34300000.0,58200000.0,29111000.0,18100000.0,-113700000.0,-47700000.0,-82100000.0,-42300000.0,-87541000.0,711318000.0,-55162000.0,-44127000.0,-57043000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-11561000.0,2704000.0,4243000.0,-844000.0,732000.0,286000.0,-512000.0,-200000.0,300000.0,-9399000.0,-15200000.0,-120900000.0,134600000.0,-11300000.0,2700000.0,8748000.0,0.0,351000.0,-222000.0,0.0,0.0
,cashAtEndOfPeriod,82000.0,11643000.0,8939000.0,4696000.0,5540000.0,4808000.0,4488000.0,5000000.0,5200000.0,4898000.0,14300000.0,29500000.0,150400000.0,15700000.0,27000000.0,24320000.0,15572000.0,506000.0,155000.0,0.0,0.0
,cashAtBeginningOfPeriod,11643000.0,8939000.0,4696000.0,5540000.0,4808000.0,4522000.0,5000000.0,5200000.0,4900000.0,14297000.0,29500000.0,150400000.0,15800000.0,27000000.0,24300000.0,15572000.0,0.0,155000.0,377000.0,0.0,0.0
,operatingCashFlow,55019000.0,-9565000.0,41556000.0,-2503000.0,41397000.0,39927000.0,-12301000.0,-39900000.0,-74300000.0,-49643000.0,-29900000.0,-19900000.0,181300000.0,79800000.0,63200000.0,124788000.0,137246000.0,59575000.0,46690000.0,54395000.0,0.0
,capitalExpenditure,-3689000.0,-4791000.0,-2724000.0,-797000.0,-631000.0,-1561000.0,-3016000.0,-2826000.0,-6533000.0,-7222000.0,-4100000.0,-1800000.0,-4900000.0,-13100000.0,-9600000.0,-12744000.0,-9759000.0,-5404000.0,-3596000.0,0.0,0.0
,freeCashFlow,51330000.0,-14356000.0,38832000.0,-3300000.0,40766000.0,38366000.0,-15317000.0,-44800000.0,-77100000.0,-56865000.0,-34000000.0,-21700000.0,176400000.0,66700000.0,53600000.0,112044000.0,127487000.0,54171000.0,43094000.0,54395000.0,0.0
