date,,2020-07-31_FY,2019-08-02_FY,2018-08-03_FY,2017-07-28_FY,2016-07-29_FY,2015-07-31_FY,2014-08-01_FY,2013-08-02_FY,2012-08-03_FY,2011-07-29_FY,2010-07-30_FY,2009-07-31_FY,2008-08-01_FY,2007-08-03_FY,2006-07-28_FY,2005-07-29_FY,2004-07-30_FY,2003-08-01_FY,2002-08-02_FY,2001-08-03_FY,2000-07-28_FY,1999-07-30_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY,1988-07-31_FY,1987-07-31_FY,1986-07-31_FY
,operatingExpenses,761708000.0,1858030000.0,1801456000.0,1721838000.0,1703704000.0,670851000.0,1602500000.0,1588400000.0,1561700000.0,1494800000.0,1494000000.0,1458049000.0,1459900000.0,1439100000.0,1607900000.0,1518400000.0,1412300000.0,1320200000.0,1239900000.0,1202700000.0,1039200000.0,870700000.0,745500000.0,634300000.0,549100000.0,442000000.0,357100000.0,288500000.0,227000000.0,171100000.0,128700000.0,98500000.0,74400000.0,58100000.0,47700000.0
,costAndExpenses,2466639000.0,2789107000.0,2736853000.0,2613131000.0,2631880000.0,2587404000.0,2475300000.0,2443100000.0,2389200000.0,2267300000.0,2239800000.0,2222958000.0,2233700000.0,2183400000.0,2453500000.0,2365400000.0,2198000000.0,2024100000.0,1917600000.0,1867000000.0,1653700000.0,1408800000.0,1152200000.0,986300000.0,842600000.0,680400000.0,551800000.0,444400000.0,345400000.0,262500000.0,201000000.0,151700000.0,113000000.0,89200000.0,74100000.0
,interestExpense,22327000.0,16488000.0,15169000.0,14271000.0,14052000.0,16679000.0,17557000.0,35742000.0,44687000.0,51490000.0,-48959000.0,52177000.0,-57445000.0,-59438000.0,-22298000.0,-8600000.0,-8400000.0,-8800000.0,-6800000.0,-12200000.0,-24300000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,118178000.0,107537000.0,93692000.0,86319000.0,78223000.0,72955000.0,68400000.0,66100000.0,64500000.0,62800000.0,61000000.0,59286000.0,57700000.0,56900000.0,72300000.0,67300000.0,63900000.0,64400000.0,62800000.0,64900000.0,65200000.0,53800000.0,43400000.0,35700000.0,31400000.0,26400000.0,20400000.0,15800000.0,12500000.0,9300000.0,6700000.0,5700000.0,4500000.0,3600000.0,3200000.0
,EBITDA,174331000.0,390381000.0,387284000.0,399477000.0,358694000.0,327835000.0,276800000.0,267600000.0,255500000.0,230000000.0,225700000.0,203613000.0,208500000.0,225000000.0,261800000.0,269500000.0,246900000.0,238500000.0,212100000.0,161600000.0,184200000.0,176600000.0,208300000.0,173300000.0,132100000.0,129100000.0,109500000.0,89000000.0,67700000.0,47000000.0,31200000.0,24000000.0,17300000.0,13400000.0,10000000.0
,EBITDARatio,0.0691024071742736,0.127079175416535,0.127797732676224,0.136513174194346,0.123163039070497,0.115342098115459,0.103141185676491,0.101187325115329,0.099023331524688,0.0944791324350969,0.0938656685381576,0.086011190034153,0.0874397148249109,0.0956795373362817,0.0990541051835036,0.104965920155794,0.103700281406191,0.108497861886998,0.10261744641734,0.0822936293731222,0.103909290912168,0.115304256986158,0.158150482119809,0.154195213097251,0.140040284108979,0.164857617162559,0.170853487283508,0.171947449768161,0.168996505242137,0.156562291805463,0.138359201773836,0.141176470588235,0.13751987281399,0.135353535353535,0.123609394313968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,56153000.0,282844000.0,293592000.0,313158000.0,280471000.0,254880000.0,208400000.0,201500000.0,191000000.0,167200000.0,164700000.0,144327000.0,150800000.0,168100000.0,189500000.0,202200000.0,183000000.0,174100000.0,149300000.0,96700000.0,119000000.0,122800000.0,164900000.0,137600000.0,100700000.0,102700000.0,89100000.0,73200000.0,55200000.0,37700000.0,24500000.0,18300000.0,12800000.0,9800000.0,6800000.0
,operatingIncomeRatio,0.0222582757516276,0.0920730831969651,0.0968808211335299,0.107015404151811,0.0963039825900106,0.0896743604791077,0.0776539851697284,0.0761929970505937,0.0740252693589644,0.0686822214919487,0.0684965689332502,0.0609673106533434,0.0632417697630531,0.0714832454499064,0.0716988270904275,0.0787536514118793,0.0768616909572011,0.0792011645892094,0.0722337800570903,0.0492437745073076,0.0671292378857111,0.0801775920605902,0.12519930149571,0.122430821247442,0.106752888794657,0.13114544758013,0.139023248556717,0.141421947449768,0.137793310034948,0.125582944703531,0.108647450110865,0.107647058823529,0.101748807631161,0.098989898989899,0.0840543881334982
,totalOtherIncomeExpensesNet,47458000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,2000000.0,2100000.0,3300000.0,3600000.0,2600000.0,2400000.0,1700000.0,900000.0,800000.0,100000.0,500000.0,800000.0
,incomeBeforeTax,81284000.0,266356000.0,278423000.0,298887000.0,266419000.0,238201000.0,190800000.0,165800000.0,146300000.0,115700000.0,115700000.0,90062000.0,93500000.0,116500000.0,168000000.0,193600000.0,174500000.0,165300000.0,142500000.0,84500000.0,94700000.0,112800000.0,164700000.0,137500000.0,102400000.0,105300000.0,90600000.0,73000000.0,54200000.0,36600000.0,24100000.0,16900000.0,11500000.0,9200000.0,6300000.0
,incomeBeforeTaxRatio,0.0322198579985984,0.0867058100861635,0.0918752856428676,0.102138578930516,0.0914790147204097,0.0838061924846356,0.0710958750978127,0.0626937911215307,0.0567010309278351,0.0475271114032205,0.0481181118735704,0.0380444264209844,0.0392115747536171,0.0495407382207858,0.0635641316685585,0.0754040895813048,0.0732916124154731,0.0751978891820581,0.068943828922541,0.0430310128838417,0.0534213346872003,0.0736484721859493,0.125047452737074,0.122341845359907,0.108555072617407,0.134465585493551,0.141363707286628,0.141035548686244,0.135297054418372,0.121918720852765,0.106873614190687,0.0994117647058824,0.0914149443561208,0.0929292929292929,0.0778739184177998
,incomeTaxExpense,-28683000.0,42955000.0,30803000.0,96988000.0,77120000.0,74298000.0,58721000.0,48517000.0,43207000.0,30483000.0,30451000.0,24105000.0,28212000.0,40498000.0,51758000.0,66900000.0,62700000.0,58700000.0,50700000.0,35300000.0,35700000.0,42700000.0,60600000.0,50900000.0,38900000.0,39300000.0,33600000.0,27300000.0,20300000.0,13700000.0,8800000.0,6000000.0,4300000.0,4500000.0,2700000.0
,netIncome,-32475000.0,223401000.0,247620000.0,201899000.0,189299000.0,163903000.0,132100000.0,117300000.0,103100000.0,85200000.0,85300000.0,65926000.0,65600000.0,162100000.0,116300000.0,126600000.0,111900000.0,106500000.0,91800000.0,49200000.0,59000000.0,70200000.0,104100000.0,86600000.0,63500000.0,66000000.0,58000000.0,45700000.0,33900000.0,22900000.0,15300000.0,10900000.0,7200000.0,4700000.0,3600000.0
,netIncomeRatio,-0.0128726426911137,0.072722839654669,0.0817107718503388,0.0689948942158481,0.0649986900617405,0.0576659475267074,0.0492230875284123,0.0443545337669213,0.0399581427796295,0.0349983568846533,0.0354751507589936,0.0278487803538653,0.0275110085971902,0.0689317911209389,0.0440030268634128,0.0493086660175268,0.0469990339787475,0.0484487307797289,0.0444143403164159,0.0250547435962723,0.033282563321487,0.0458344215199791,0.0790372788702452,0.0770531186048581,0.0673168663203647,0.084280423956072,0.0904977375565611,0.0882921174652241,0.0846230654018972,0.0762824783477681,0.0678492239467849,0.0641176470588235,0.0572337042925278,0.0474747474747475,0.0444993819530284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.36,9.27114,10.2851,8.3712,7.86313,6.85,5.50417,4.90795,4.40598,3.61017,3.61441,2.94,2.80342,5.09748,2.42292,2.37079,2.03455,2.08824,1.63636,0.8662,1.01724,1.15842,1.68,1.42,1.05,1.1,0.97,0.78,0.61,0.45,0.32,0.25,0.17,0.11,0.09
,EPSDiluted,-1.36,9.27114,10.2851,8.3712,7.86313,6.82,5.50417,4.90795,4.40598,3.61017,3.61441,2.89,2.80342,5.09748,2.42292,2.37079,2.03455,2.08824,1.63636,0.8662,1.01724,1.15842,1.65,1.41,1.04,1.09,0.96,0.78,0.61,0.45,0.32,0.25,0.17,0.11,0.09
,weightedAverageShsOut,23865367.0,24037272.0,24011161.0,24031810.0,23945041.0,23918368.0,23817768.0,23708875.0,23067566000.0,22998200000.0,23007856.0,22458971.0,22782608.0,27643098.0,42917319.0,53400000.0,55000000.0,51000000.0,56100000.0,56800000.0,58000000.0,60600000.0,61964286.0,60985915.0,60476190.0,60000000.0,59793814.0,58589744.0,55573770.0,50888889.0,47812500.0,43600000.0,42352941.0,42727273.0,40000000.0
,weightedAverageShsOutDil,23865367.0,24037272.0,24011161.0,24031810.0,23945041.0,24048924.0,23817768.0,23708875.0,23067566000.0,22998200000.0,23007856.0,22787633.0,22782608.0,27643098.0,42917319.0,53400000.0,55000000.0,51000000.0,56100000.0,56800000.0,58000000.0,60600000.0,63090909.0,61418440.0,61057692.0,60550459.0,60416667.0,58589744.0,55573770.0,50888889.0,47812500.0,43600000.0,42352941.0,42727273.0,40000000.0
