date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13842000000.0,576000000.0,-443000000.0,-1470000000.0,137000000.0,1310000000.0,-1269000000.0,-216000000.0,-1756000000.0,326000000.0,-1092000000.0,-2962000000.0,6227252000.0,211823000.0,1500478000.0,553880000.0,737120000.0
,cashAtEndOfPeriod,17956000000.0,4114000000.0,3538000000.0,3981000000.0,5451000000.0,5314000000.0,4004000000.0,5273000000.0,5489000000.0,7245000000.0,6919000000.0,8011000000.0,10972393000.0,4929241000.0,4717418000.0,3124842000.0,2570962000.0
,cashAtBeginningOfPeriod,4114000000.0,3538000000.0,3981000000.0,5451000000.0,5314000000.0,4004000000.0,5273000000.0,5489000000.0,7245000000.0,6919000000.0,8011000000.0,10973000000.0,4745141000.0,4717418000.0,3216940000.0,2570962000.0,1833842000.0
,operatingCashFlow,2324000000.0,2581000000.0,2275000000.0,2281000000.0,1954000000.0,1572000000.0,2096000000.0,3799000000.0,2441000000.0,4753000000.0,4227000000.0,1994000000.0,2006457000.0,3404344000.0,2842021000.0,1916227000.0,1072298000.0
,capitalExpenditure,-59000000.0,-24000000.0,-71000000.0,-191000000.0,-64000000.0,-373000000.0,-263000000.0,-214000000.0,-180000000.0,-201000000.0,-191000000.0,-234000000.0,-463999000.0,-453832000.0,-94661000.0,-307311000.0,-131466000.0
,freeCashFlow,2265000000.0,2557000000.0,2204000000.0,2090000000.0,1890000000.0,1199000000.0,1833000000.0,3585000000.0,2261000000.0,4552000000.0,4036000000.0,1760000000.0,1542458000.0,2950512000.0,2747360000.0,1608916000.0,940832000.0
